,Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90_days,1_yr,fwd_ret
40440,2020-10-27,SHW.N,0.0111534150916094,0.0664859213869771,0.0134611437174783,0.0721920954346848,0.0398993252319996,0.1488153113965509,0.0572854024678159
42956,2021-01-28,SHW.N,0.0060975758016623,0.0540961344094406,0.0078943142776637,0.0599999964943737,0.0572854024678159,0.278389199087955,0.1354129744692205
1468,2016-10-26,DTE.N,0.0201098583418553,0.5432041617193473,0.0211898757892622,0.1083121438573263,-0.0329557157569514,0.1571164510166358,0.0352502662406815
4236,2017-02-09,DTE.N,0.0074111193602874,0.5097831798133615,0.010216337736546,0.0979428575136416,0.0110244409776389,0.1611323459149545,0.074375064293797
6207,2017-04-26,DTE.N,0.0217827459333967,0.5019312433875944,0.0208447524995392,0.1042564858140222,0.0663671635695324,0.1861442362294152,0.0281501340482572
8481,2017-07-26,DTE.N,0.0093265657203273,0.4788690919001977,0.0109848202463745,0.0893980760108404,0.0281501340482572,0.105870236869207,0.0315701247904638
10612,2017-10-25,DTE.N,0.0139669919491458,0.4866639982875245,0.0145783018489224,0.100062982477923,0.0318584070796459,0.1823033408047816,-0.050103818723481
13800,2018-02-16,DTE.N,0.0146159662217144,0.4844148804911085,0.0078572800721843,0.101325542243613,-0.0808071983925919,0.063365336028297,-0.0114997148831019
15388,2018-04-25,DTE.N,0.0191898685759379,0.5270817235524283,0.0182205155722863,0.116667555113799,-0.0040218328066647,-0.010088512420291,0.0412460340351887
17763,2018-07-25,DTE.N,0.0124421095086107,0.5234193418921546,0.0119436702506922,0.0979874755709245,0.0412460340351887,0.0088495575221239,0.0867959372114497
20095,2018-10-24,DTE.N,0.0167869470743649,0.5145476540181464,0.0149408373779654,0.1047626762892844,0.0816026465723214,0.0688339992735198,0.0050977060322854
23082,2019-02-07,DTE.N,0.0095184320500503,0.5101580570490336,0.0132786708553157,0.1073239210561964,0.0435779816513761,0.2011371712864249,0.0485207100591715
24938,2019-04-24,DTE.N,0.0175022739106359,0.4614036959691401,0.0195448343615693,0.094886590699722,0.0854992561477203,0.1925776367656955,0.0295872299258301
27462,2019-07-24,DTE.N,0.0077680825585046,0.4437197048253554,0.0071996095328992,0.0738348445262435,0.0295872299258301,0.1792243767313019,-0.0158953879884111
30321,2019-10-28,DTE.N,0.0130411246697253,0.4404455312982704,0.0107045108044878,0.076496272106317,-0.0177413051973426,0.10604593857256,0.069780394653087
32987,2020-02-05,DTE.N,0.0107019667237518,0.4678402831446883,0.0127843862858537,0.0758116461150075,0.0750839596993442,0.136517328825021,-0.2092227593901078
35168,2020-04-28,DTE.N,0.0185323368493108,0.6462810803320131,0.015637709739973,0.0824683429444895,-0.1973425939906388,-0.1426497863075559,0.0781602708803612
37892,2020-07-28,DTE.N,0.0133752103556482,0.5661045711538637,0.0114470864531796,0.0658526153865544,0.0781602708803612,-0.0981826764219967,0.1093954462182675
40410,2020-10-27,DTE.N,0.0213319244227766,0.5534174834986887,0.0164475699803774,0.0797840765370153,0.1037146328762368,0.0013385826771654,-0.054965793819297
44071,2021-02-19,DTE.N,0.0117020927095914,0.5287218251515423,0.0122133982556341,0.0770780296823899,-0.0953026196928635,-0.0954388077675749,0.1337160925278748
746,2016-08-17,LOW.N,0.0159377421793738,0.0948172217607668,0.0236473682223821,0.2105319082109695,-0.021882951653944,0.0505602623667666,-0.128251821019771
2925,2016-11-16,LOW.N,0.0064132715748973,0.1125563274541154,0.0128802302963659,0.2158913148397275,-0.1231191940337564,-0.0867965662896853,0.2153088630259625
5101,2017-03-01,LOW.N,0.010086100827926,0.1009237522968528,0.0160511002584235,0.2001189308680552,0.1439606741573034,0.1647361647361647,-0.0196439533456108
7674,2017-05-24,LOW.N,0.0081377304423606,0.0750163117944948,0.017684174567918,0.1919865957598827,0.0534300791556727,-0.0038672654690619,-0.0856606136505947
10022,2017-08-23,LOW.N,0.0213566614648355,0.0836733742882729,0.0295267916611247,0.2420625750351669,-0.0856606136505947,-0.057570672518394,0.1038213943295438
12349,2017-11-21,LOW.N,0.0134067416673467,0.0884844950044882,0.019295839080407,0.2091733816279416,0.1038213943295438,0.1228925734986763,0.0496339496215412
14892,2018-04-02,LOW.N,0.0065660816888235,0.0697334498344674,0.0108933652200787,0.1539979933575736,-0.0890587981908248,0.0310823988298389,0.1193994562004965
17088,2018-05-23,LOW.N,0.0141615987381547,0.0825973449245672,0.0174309783088062,0.2071196327452953,-0.0227061616265868,0.1642690274191565,0.114373217868835
19466,2018-08-22,LOW.N,0.0190132886626601,0.0725516975305862,0.0256423695432507,0.2240141426262744,0.114373217868835,0.453243354909792,-0.1832827899924184
21952,2018-11-20,LOW.N,0.0080248199326751,0.0689265584663214,0.0133493659331381,0.1890074859557728,-0.1832827899924184,0.0832076420311715,0.248781619865398
23959,2019-02-27,LOW.N,-0.0105289947872353,0.046732834354063,0.0005230172698303,0.1670132902252083,0.2256007288463728,0.2012501395245005,-0.0899461066716224
26854,2019-05-22,LOW.N,0.0116627690994131,0.0361847754608828,0.0135471811831809,0.1705752600218687,-0.0718347232752084,0.0343225261379238,0.1027159485399225
29434,2019-08-21,LOW.N,0.0214960192692305,0.0339817310603404,0.0254709441912547,0.2246580085978231,0.1027159485399225,0.0235026535253981,0.0910185185185186
31960,2019-11-20,LOW.N,0.0119989002085075,0.0281962683676019,0.0154183206021758,0.1668287234789252,0.0894045857988166,0.3333710535249519,-0.0384452176864975
33983,2020-02-26,LOW.N,0.0057017723453781,0.0221336517029246,-0.0014858136741453,0.1488320984720447,-0.0414551607445008,0.0781235131791797,0.032568402471315
37052,2020-05-20,LOW.N,0.0169029581506384,0.0217595470266283,0.024675080876334,0.207737362533963,-0.075689341866161,0.2340717299578059,0.3529361483887512
39705,2020-08-19,LOW.N,0.0250472608668409,0.0387449816533945,0.0344094090109451,0.2246940169377717,0.3529361483887512,0.463387573964497,-0.0729087692696486
42328,2020-11-18,LOW.N,0.005766565308203,0.0340888541368809,0.018453091495519,0.1695510783251789,-0.074662630848783,0.2539736797128697,0.1061060378901457
44285,2021-02-24,LOW.N,0.0079669667620813,0.0117541388471363,0.0116904247198593,0.1457607222130526,0.0825718668712065,0.5081769187883292,0.1750354260365967
1144,2016-10-20,WBA.OQ,0.0117911238750895,0.3420570693084235,0.0287790475870164,0.2877502816696244,-0.0040565457897971,-0.0993775011116051,0.02480868921254
3279,2017-01-05,WBA.OQ,0.0115277930581339,0.320732952020661,0.0147914059380682,0.2819865288567775,0.0313004595702397,0.0244293645897595,-0.0224015416114656
5543,2017-04-05,WBA.OQ,0.0113685840783563,0.3224709598905085,0.0183746109809352,0.2924642134835782,-0.0218124849361291,-0.0024579083200196,-0.0344955032647529
7926,2017-06-29,WBA.OQ,0.0134026584811782,0.3529443627573625,0.018288513073666,0.3185734162826331,-0.0592966030488536,-0.0564652058752708,-0.1149674620390456
10660,2017-10-25,WBA.OQ,0.0091958911427973,0.3149306061447296,0.0184937025485083,0.3087301429318819,-0.1195734958111196,-0.1557935735150925,0.0322952710495962
12516,2018-01-04,WBA.OQ,0.0113935548553347,0.359833719663794,0.0176227958260993,0.3613907563003958,-0.0557826717657919,-0.1383874849578821,-0.0560055865921786
14875,2018-03-28,WBA.OQ,0.019746518061036,0.4004195712080373,0.0277985649672022,0.3975471692429565,-0.0778990450204637,-0.1886928339935182,-0.1167332445628052
17287,2018-06-28,WBA.OQ,0.0216743259925959,0.44795760486635,0.0208235658139306,0.4525039928199323,-0.0881319688406903,-0.2376452560337121,0.187604690117253
19761,2018-10-11,WBA.OQ,0.0222223023987738,0.3822324196328775,0.0260039155578119,0.4061760598245426,0.0879238913610558,0.0494375370041444,-0.018194640338505
22123,2018-12-20,WBA.OQ,0.0140583299116237,0.3205875073079003,0.0157411970045085,0.3536850201950516,-0.044999314034847,-0.049692832764505,-0.2047119666714553
24551,2019-04-02,WBA.OQ,0.0172116448241672,0.3687996905662831,0.0226508742035537,0.4060692546730555,-0.1898141372749889,-0.1549381773774997,-0.0151734104046241
27059,2019-06-27,WBA.OQ,0.0230021259646104,0.5415710301501903,0.0210101328263588,0.5581885595979866,-0.1278195488721804,-0.0867671691792294,0.0234776228906821
30327,2019-10-28,WBA.OQ,0.0146435642246924,0.508544813126654,0.019398297399045,0.5416527877361644,0.007220216606498,-0.2736266597240302,0.0005376344086021
32205,2020-01-08,WBA.OQ,0.0158848165292239,0.4447936614177135,0.0190663006103755,0.4842586513755065,0.0717988097523516,-0.2297185430463576,-0.2778076303062869
34746,2020-04-02,WBA.OQ,0.0233366886689708,0.5851193642064692,0.0265991223922978,0.5398381472053405,-0.3175355450236966,-0.2627537026878771,-0.0324900793650794
37339,2020-07-09,WBA.OQ,-0.0453437260766893,0.5505227445271119,0.0153186844674494,0.629301734035873,-0.0946855418890695,-0.3001435235019735,-0.0351192002050755
39991,2020-10-15,WBA.OQ,0.0113216849871938,0.6264260985675775,0.0211171469232769,0.6987965590439804,-0.0912602607436021,-0.3193490054249547,0.202444208289054
42573,2021-01-07,WBA.OQ,-0.0093796894457329,0.6108065948476191,-0.0030401312588735,0.7309804345425308,0.2403398191285282,-0.1652526742899299,0.2129916040653998
2614,2016-11-07,MAR.OQ,0.0026655072562952,0.2224175412002928,0.0119098668650559,0.0232315921565289,-0.0104384133611691,-0.0708311552535285,0.2582278481012658
4426,2017-02-15,MAR.OQ,0.0075577194063474,0.1659291100811613,0.0145494170070872,0.0312774902613631,0.1582081822889693,0.3614366154314412,0.1457634697071317
7316,2017-05-09,MAR.OQ,0.0103008969376834,0.143490661385305,0.0138976888758585,0.0268810561151474,0.194499475585596,0.4872315728380731,0.0358048780487805
9634,2017-08-07,MAR.OQ,0.0128662100861541,0.1289515248103102,0.017502689226895,0.0280217618046548,0.1016913977378852,0.4776617954070983,0.1386455684279928
11869,2017-11-07,MAR.OQ,0.0118111072312291,0.1098798264480532,0.0168616788725092,0.0253534641360138,0.1927972372964974,0.6318844492440605,0.2014227810406155
13687,2018-02-14,MAR.OQ,0.0023037462076813,0.0723861308413561,0.020073381186492,0.0224800941350027,0.2064124927319546,0.623881932021467,-0.0408289727347838
16593,2018-05-08,MAR.OQ,0.0086412067465174,0.0733679601382884,0.0112071822416473,0.0217271316099861,-0.0051417553381418,0.3493800852382798,-0.0719977029646112
18895,2018-08-06,MAR.OQ,0.0149100954990531,0.0635076181601348,0.0181972228348827,0.0255060970940015,-0.0538641686182669,0.2436748436748437,-0.0665222772277227
21279,2018-11-05,MAR.OQ,0.0109794537746926,0.0507281323506672,0.0125440860424714,0.0240291371643266,-0.0301374266655951,-0.0017371163867978,0.0380344713291347
24035,2019-02-28,MAR.OQ,0.0112331924602645,0.0600813779425207,0.0142844411010118,0.0283300845544384,0.0447873227689741,-0.0892104115166496,0.0514089566536282
26690,2019-05-10,MAR.OQ,0.0089037531762983,0.0380605769109501,0.0102081796143023,0.0241005142773754,0.1405438171111881,-0.0580031469031611,-0.0104016399665932
28653,2019-08-05,MAR.OQ,0.0049662845447809,0.026543934635898,0.0102559585518506,0.0246635572722034,-0.0537931034482758,0.0081992574257425,-0.0013810035292313
31029,2019-11-04,MAR.OQ,0.0094476986293434,0.0204578073679324,0.0122023831540551,0.0258814878363081,0.0129971203984744,0.0785548558170368,-0.07659803318992
33991,2020-02-26,MAR.OQ,0.0056354411233986,0.0141996957338682,0.0060109821900106,0.0229646087535489,-0.1178715596330275,-0.0405524068013091,-0.3151676512189033
36956,2020-05-11,MAR.OQ,0.0012780877089559,-0.0008245727154554,0.005586272632106,0.0254549742617613,-0.4351883620393878,-0.3662123662123662,0.1800510266067305
39515,2020-08-10,MAR.OQ,-0.0084177322788729,-0.0028418839744913,-0.0036983972374474,0.0070215947551538,0.1800510266067305,-0.2664451325428593,0.0695974467208895
42012,2020-11-06,MAR.OQ,0.0033305479349331,0.0076269547709969,0.0120173141961427,0.0117891373443172,0.0695974467208895,-0.2114611005692599,0.2703821349504283
44069,2021-02-18,MAR.OQ,-0.0038330438317186,0.0100500539490183,0.0021994903313389,0.0097160094636537,0.0664188752424044,-0.0786093270036304,0.065767540536445
2052,2016-11-01,EMR.N,0.0124860225417247,0.2157402251045041,0.020423912574844,0.101912213507978,-0.036099036099036,0.0265700483091786,0.2262745098039216
4095,2017-02-07,EMR.N,0.0086005128823631,0.2146788215587928,0.0134588789835815,0.0896143991950275,0.2657356810362274,0.366397203408346,-0.0540454109370003
6602,2017-05-02,EMR.N,0.0075621080637965,0.207336428625874,0.0165545469975489,0.0948172291173718,0.0085236958745311,0.1208791208791209,0.0135226504394863
8966,2017-08-01,EMR.N,0.0107485169700975,0.2073188527452717,0.0168148540619961,0.099728627836127,0.0135226504394863,0.1332451332451334,0.0520346897931953
11857,2017-11-07,EMR.N,0.0125314427731504,0.2167641232069947,0.0178909111118159,0.1059361692668942,0.0508079293686489,0.1814946619217081,0.0978123018389347
13314,2018-02-06,EMR.N,0.0087640019583169,0.1866598274234393,0.0117947982135305,0.0809513488899865,0.0803432137285491,0.1095978208620414,-0.0038989169675089
15907,2018-05-01,EMR.N,0.011116388248115,0.1958513879730146,0.0154928211873144,0.0920468593058908,-0.0481578584241754,0.1638265564366459,0.0823427080313132
19115,2018-08-07,EMR.N,0.0163436086362894,0.1931162632824486,0.017775014086668,0.096474376090369,0.0702408256880733,0.2437114775945359,-0.0553174390570586
21326,2018-11-06,EMR.N,0.0128200088493106,0.1859005173011053,0.0156449263336873,0.094293957976651,-0.0474068071312804,0.1281190019193858,-0.0514674606550403
22871,2019-02-05,EMR.N,0.0124288427933439,0.2201375252601744,0.0152729773521565,0.0983494364586854,-0.0436025732666189,-0.0339350180505414,0.0094170403587443
26221,2019-05-07,EMR.N,0.0123565271320556,0.2025995198613583,0.0155685752824851,0.097064650806217,0.0094170403587443,-0.031966743119266,-0.0993632459647564
28755,2019-08-06,EMR.N,0.0147192951394183,0.213356670439748,0.0181644799100895,0.1025089444564572,-0.0993632459647564,-0.1853736940798285,0.213252219664584
31193,2019-11-05,EMR.N,0.0174343605900985,0.2001912004718007,0.0202896133016985,0.1095110398726858,0.2385028533064788,0.0462214660428186,-0.0074535844965444
32947,2020-02-04,EMR.N,0.0070176841291738,0.1812758222447032,0.0109125075251943,0.0816570157696073,0.0201977991363697,0.0929711983286074,-0.3067995630802839
34906,2020-04-21,EMR.N,0.0181596587074023,0.2640351150938945,0.0224774569536931,0.1237746736749,-0.3427831715210355,-0.3000137873983178,0.2198148512901319
38581,2020-08-04,EMR.N,0.010765920253402,0.2112980488831875,0.0141106046969402,0.0934499268761831,0.1321755027422302,0.0394427660288687,0.1367673179396094
41335,2020-11-03,EMR.N,0.0184513605850454,0.2145002568704105,0.0201165505192097,0.1050300541426784,0.0882671201113001,-0.043478260869565,0.190056818181818
43212,2021-02-02,EMR.N,0.0092584054742289,0.1850640824567787,0.0124998991126439,0.0777460092790904,0.293100787158512,0.102223391658992,0.0848651229410359
1669,2016-10-27,PENN.OQ,0.0378934354254039,-0.4894869960954612,0.0233718527204324,0.1249461998003262,-0.1324900133155792,-0.2704367301231802,0.0997697620874904
3916,2017-02-02,PENN.OQ,0.0048950474299629,-0.4717235135948024,0.0199631558490492,0.1269523558218246,0.114307931570762,0.0670141474311243,0.3126308443824144
6258,2017-04-27,PENN.OQ,0.0030471447519467,-0.3228230164595695,0.0225692316525399,0.1224729748623563,0.3770131771595899,0.16615003099814,0.1026049973418394
8526,2017-07-27,PENN.OQ,0.0087605417798733,-0.2654604710245901,0.0219375374425463,0.120108590547341,0.1026049973418394,0.3808255659121171,0.1890067502410801
10803,2017-10-26,PENN.OQ,0.3694776669900101,0.1217075368654908,0.0255842359768959,0.1195607216557858,0.2244289970208539,0.8896551724137931,0.0993511759935117
13442,2018-02-08,PENN.OQ,-0.1184502240962729,-0.0256290602015795,0.0147857522705615,0.1044157961335143,0.0172607879924953,0.9405869720830348,0.0936923644411655
15629,2018-04-26,PENN.OQ,0.0188736976200502,-0.0139730245007564,0.0257720629880293,0.1180807784972009,-0.1017873371705543,0.6044372294372293,0.0961214165261383
17943,2018-07-26,PENN.OQ,0.0175810154947034,0.0090386505532894,0.0228641289859062,0.1109180403865083,0.0961214165261383,0.6137040714995035,-0.2652307692307692
21062,2018-11-01,PENN.OQ,0.0118778929438402,0.0231659190380956,0.0218117336906802,0.1075779325974326,-0.2604521523691545,-0.0836531082118189,0.0783082077051926
23020,2019-02-07,PENN.OQ,-0.0187801300666984,0.326723594207886,0.0140065060985871,0.1020637077728073,0.1614794767704104,-0.050165990409443,-0.221747572815534
25891,2019-05-02,PENN.OQ,0.0174546643707174,0.7927756799705682,0.0215513640671715,0.1469703496142256,-0.1732673267326732,-0.3429508196721311,-0.0469061876247504
28434,2019-08-01,PENN.OQ,0.0228478785464932,0.8385761383812615,0.0231956405540331,0.1499428997899037,-0.0469061876247504,-0.3963337547408343,0.1159685863874344
30799,2019-10-31,PENN.OQ,0.0203421410879462,0.8988538788701149,0.0229213503754239,0.1577589892454865,0.1259904912836769,-0.1074120603015074,0.6373445930096175
33093,2020-02-06,PENN.OQ,-0.0312212393259531,0.6253361091804687,0.0219761821025745,0.144553484237239,0.5834845735027223,0.3932135728542913,-0.4790830945558739
36464,2020-05-07,PENN.OQ,-0.4116806267613424,0.8491335701175043,0.0050994769335606,0.1391571199400242,-0.4790830945558739,-0.1057550418101327,1.4125412541254128
39241,2020-08-06,PENN.OQ,-0.0515128172235629,0.3571699823481353,-0.0129275517923727,0.0294070519178694,1.4125412541254128,1.3746616134271794,0.2708618331053352
40935,2020-10-29,PENN.OQ,0.0127522296516837,0.2346086732113146,0.0178466097998118,0.0703956532501655,0.6466765140324964,1.5992072744229424,1.123071402942232
43347,2021-02-04,PENN.OQ,0.000827409814589,0.1962750254769794,0.0077923532464153,0.0563000261980809,1.1109525508383875,2.448135198135198,-0.2907723508534729
1464,2016-10-26,WEC.N,0.0114819894446216,0.4704705490638389,0.0151741526533557,0.0593146231884767,-0.0832164562879851,0.1467836257309942,-0.0273669896311405
3828,2017-02-01,WEC.N,0.0105018895213189,0.4824062399561417,0.0140971997491342,0.0684462110006196,-0.0418620227729403,0.0145390070921986,0.0599440754980775
6593,2017-05-02,WEC.N,0.0186374018539567,0.4769418798610975,0.0231176967735796,0.079218932661285,0.0270956816257408,0.0091514143094841,0.0324814509480626
8482,2017-07-26,WEC.N,0.0102787339005794,0.4725223287052904,0.013724879776208,0.0550310674732944,0.0343574496200858,-0.0241545893719807,0.0744171191312679
10891,2017-10-26,WEC.N,0.0108722551210059,0.4641302113007701,0.014719855713908,0.0546798763913101,0.0788967286722257,0.1496924128503076,-0.0442925089179548
13022,2018-01-31,WEC.N,0.0206356854050927,0.451323333083089,0.0140894451821022,0.0642418678704683,-0.046983844671706,0.1217725052337752,0.0057542768273717
15791,2018-05-01,WEC.N,0.0197176715902141,0.488660613688471,0.0190588239593684,0.0748634272171378,0.0213202779532533,0.0657547791694133,0.0262873047781042
18242,2018-07-31,WEC.N,0.0113237603625217,0.4767646256875051,0.0116138581700214,0.0534806657196059,0.0262873047781042,0.0428975487115022,0.0305861081814071
20877,2018-10-31,WEC.N,0.0110704892575918,0.4640538320743453,0.0110759156199086,0.050739917793879,0.0415714938328004,0.0116846620322439,0.0970760233918128
23210,2019-02-12,WEC.N,0.0093808045395812,0.4479402807683271,0.0098775974201422,0.061769931713795,0.0861195542046606,0.2279495990836197,0.0367803837953091
25132,2019-04-25,WEC.N,0.0168405016330035,0.4002475328605674,0.0164015268480345,0.0644618778781904,0.0772639158127941,0.2232704402515721,0.1186375321336761
28625,2019-08-05,WEC.N,0.0089626249348927,0.3808716328929673,0.0097202844721958,0.0414735614909734,0.1143405889884763,0.3091155234657039,0.0480294151442031
31470,2019-11-06,WEC.N,0.0078105402070312,0.3350565071313341,0.0086837286073237,0.037933810379181,0.0213885778275475,0.3261122419307938,0.1030588751233418
32686,2020-01-30,WEC.N,0.0083835963003808,0.347628793867454,0.0095656633651403,0.046445099485442,0.0883816529640848,0.3818156846587006,-0.1157936586820396
35851,2020-05-04,WEC.N,0.016277420356823,0.3721000307469908,0.0164318661679805,0.0518841464537344,-0.1182475963921102,0.1352730985196528,0.0691321942446043
38688,2020-08-04,WEC.N,0.0087384775571074,0.3755700720601669,0.0102485389896256,0.0381719873334133,0.0617325295824962,0.0777337110481586,0.0960992534959521
41282,2020-11-03,WEC.N,0.0087287652510314,0.3419104460605501,0.0098441857576197,0.0377970946182096,0.117243596613439,0.142966779958338,-0.1678657074340527
43346,2021-02-04,WEC.N,0.0082330214059477,0.3606580092629738,0.0098164469543979,0.0444579961153269,-0.1678657074340527,-0.1303258145363408,0.1296829971181556
1565,2016-10-27,LEG.N,0.0153461027381683,0.1807393404841818,0.0190510969896311,0.1388447460327266,-0.1556020544036522,-0.0142127470575171,0.0630772696553276
3724,2017-01-30,LEG.N,0.0124879610003274,0.1670570861269298,0.0163431377359853,0.1249517222674277,0.0630772696553276,0.1569012012748223,0.1356219538037721
6328,2017-04-27,LEG.N,0.0128669605175618,0.1590063413552364,0.0153557587031125,0.1272315365194048,0.1146006655574043,0.0872387908297829,-0.033588356036574
8521,2017-07-27,LEG.N,0.0126041300478753,0.1630335588726886,0.015687475071668,0.1267942735980488,-0.033588356036574,-0.0148373597108617,-0.06873913882989
10970,2017-10-26,LEG.N,0.0130820678134485,0.1856513303986003,0.015859097493783,0.1408349229505082,-0.027228721258572,0.056054302605649,-0.0991084387310801
13225,2018-02-05,LEG.N,0.0057695568367257,0.1891715302223403,0.0172132627915525,0.1402852418732074,-0.0576881370635435,-0.106150997737091,-0.016800920598389
15472,2018-04-26,LEG.N,0.0133343569337576,0.2047054872539253,0.0159623750666941,0.1526216679239304,-0.106089139987445,-0.1869052150742292,0.0362827715355806
17849,2018-07-26,LEG.N,0.0145054391747951,0.1925298409059278,0.0176387372402087,0.1605838794990106,0.0362827715355806,-0.1070996369503831,-0.1298847978314885
20252,2018-10-25,LEG.N,0.0157902338869592,0.2044835288361216,0.0186000633764109,0.1630680255048399,-0.126332501701066,-0.2210313447927199,0.0615264797507788
22819,2019-02-04,LEG.N,0.0113389059196429,0.2475304556420176,0.0159801356952607,0.1877262405412957,0.1261360506747451,-0.0589182968929804,0.0178527757397894
25321,2019-04-29,LEG.N,0.0110465772822311,0.2156429065209413,0.013056149348006,0.1491707033816204,0.0404999999999999,0.0263871763255241,-0.0634310427679
27854,2019-07-29,LEG.N,0.017114113506692,0.2458317325288404,0.0191704562382712,0.1692692686191461,-0.0634310427679,-0.0993530499075786,0.1841970241149306
30312,2019-10-28,LEG.N,0.0185048026279998,0.2332051029986491,0.0196794840756923,0.1676205128179071,0.1454094292803971,0.3395240858966917,0.0173310225303293
32839,2020-02-03,LEG.N,0.0129758108391672,0.1961320716703617,0.0160282807677151,0.1337520309836523,-0.0846003898635476,0.0463458110516934,-0.274701873935264
35823,2020-05-04,LEG.N,0.0129519977317955,0.3509226168820404,0.0153386157412253,0.1904575149340983,-0.274701873935264,-0.1326712503183091,0.165590135055784
38561,2020-08-03,LEG.N,-0.0013119606496063,0.2611446919265544,0.0061136688946705,0.1285239199722911,0.165590135055784,0.0319729659474916,0.0962216624685139
41142,2020-11-02,LEG.N,0.0192271830659596,0.2384134007081546,0.020289363627448,0.1685105606362189,0.1458662453923118,-0.194074074074074,0.0032169117647056
43516,2021-02-08,LEG.N,0.0175791592173449,0.2367394910878495,0.0197645287870395,0.1592479415561057,0.0319073505081539,-0.0400175901495162,0.1658268437929455
93,2016-08-03,REG.OQ,0.0042591558680439,0.2253469082133035,0.0061469462960792,0.0145257667624546,0.0767538182759512,0.3152569169960473,-0.1728573145810794
2258,2016-11-02,REG.OQ,0.0006551894591444,0.2769141884775383,0.0077683650487046,0.0152132805835364,-0.1712633987715283,0.0074670571010249,0.0305188199389623
4281,2017-02-09,REG.OQ,0.0077545397832237,0.3145650688275911,0.0065696837101873,0.0173588345777507,0.008820600369896,0.0164850917431191,-0.1322803553800592
7344,2017-05-09,REG.OQ,-0.0029464717376345,0.5903363394134252,0.0004300476275076,0.0160139873230863,-0.112121212121212,-0.2108503270488649,0.0845116203477978
9504,2017-08-04,REG.OQ,0.0045400361453977,0.6211279694102401,0.0066023472503163,0.0184261964588313,0.0647837880963779,-0.1910534610255787,-0.0217293571107448
11434,2017-11-02,REG.OQ,0.0056537916373154,0.6249684560693151,0.0069032457272097,0.0186006880414489,-0.0217293571107448,-0.058280438545874,-0.1314338235294117
13551,2018-02-09,REG.OQ,0.0072346405458807,0.5686535046728564,0.0058365694534349,0.0172376176923674,-0.1377737226277372,-0.2040988208871419,0.0451499118165783
15918,2018-05-01,REG.OQ,0.0052689590767128,0.6567989619488327,0.0077495890165497,0.0200679179574749,-0.0415655830502992,-0.061004595151323,0.0732365845426932
18729,2018-08-02,REG.OQ,0.004548919375651,0.6207186425072104,0.0076584929979166,0.0196078044992012,0.1012987012987012,-0.0469054398321594,0.0092767295597484
20283,2018-10-25,REG.OQ,0.006363001695477,0.5943097610955739,0.0073272506230638,0.0189656828855677,0.0374979796347179,0.0267114523352527,0.0200965882536221
23252,2019-02-13,REG.OQ,0.0079357954302814,0.6434697558973193,0.0095016018656276,0.0208197359346017,0.0035249042145595,0.1356226153312523,0.0201588271227854
26010,2019-05-03,REG.OQ,0.0080002939497606,0.5617432145730642,0.0092861651497866,0.0190816735383644,0.0364623739332814,0.1368277739959156,-0.0155688622754489
28526,2019-08-02,REG.OQ,0.00462675192365,0.563571532194614,0.006706980907146,0.0185436638653042,-0.0155688622754489,0.0141887723627389,0.0225060827250607
30779,2019-10-31,REG.OQ,0.0048924116440857,0.5378723287539734,0.0062378591329308,0.0181357289587722,0.0225060827250607,0.0496409615985014,-0.0655859607376561
33479,2020-02-13,REG.OQ,0.0038112466128394,0.5877392350498306,0.0083150558039059,0.0199748959362801,-0.0305508409196112,-0.0526236429433051,-0.332166162661149
36717,2020-05-08,REG.OQ,-0.0039302927177566,0.9618483791607476,0.0147965133276896,0.0278021354453402,-0.335234474017744,-0.364146082739809,-0.0326501429933269
38564,2020-08-03,REG.OQ,0.0024467272652149,0.7864550416508609,0.0048299095205345,0.0199762858859195,0.0089485458612976,-0.3678554742251985,-0.1086474501108648
41580,2020-11-05,REG.OQ,0.0019669010373624,0.936261325965318,0.007303642194246,0.0237336621443904,-0.1313325330132052,-0.4404577791524899,0.4543946932006633
43811,2021-02-12,REG.OQ,0.0049752335712379,0.7736725414634773,0.0082810236521315,0.0227598482877307,0.1421749511612762,-0.1808841843088418,0.242113264918282
1098,2016-10-19,MS.N,0.0247664503920983,1.136009996278928,0.0093056669266587,0.0357570544779506,0.1406304121925874,0.0179289026275115,0.2799878530215609
3320,2017-01-17,MS.N,0.019070680444065,0.8660793444875917,0.0080048271471295,0.0339510166534086,0.314312441534144,0.6699683042789224,-0.0026097271648872
5636,2017-04-19,MS.N,0.0231867519199072,0.8745942012224137,0.0095041249891356,0.0353020027196169,-0.0191320578628091,0.5421863536316947,0.1089438629876307
8020,2017-07-19,MS.N,0.0192535653701361,0.8529559967944496,0.0088062177862824,0.0344415777387041,0.1089438629876307,0.6148250779355731,0.0536250536250535
10267,2017-10-17,MS.N,0.0190803256182496,0.7964227383949266,0.0079472295788321,0.0327623098511727,0.0536250536250535,0.4916489523231095,0.1368078175895766
12582,2018-01-18,MS.N,0.0049862709419172,0.726024241101023,0.0077004708439713,0.0328898297398922,0.1368078175895766,0.311105893402207,-0.0462034383954155
15007,2018-04-18,MS.N,0.0269007441899906,0.7262051773293251,0.0109007715896742,0.0393160870054477,-0.0377597109304427,0.2531764705882353,-0.050694705219677
17385,2018-07-18,MS.N,0.0270169310490981,0.8412431168172879,0.010344081452737,0.0412199501826825,-0.050694705219677,0.0870780477316706,-0.0913765822784811
