Instrument,date,eps_basic,eps_excl_basic,eps_dil,eps_growth,ebit,ebitda,rev,net_inc,tot_assets,oth_assets,cash,book_val,tang_book,debt,lt_cap,intang,ocf,capex,cfo_ps,fcfe,noa,ebit_bv,ebit_nonop,ebit_op,ebit_tot,ebit_mgn,net_debt,nd_ebitda,ni_op,ni_tot,ni_mgn,ocf_bv,ocf_op,ocf_tot,ocf_mgn,ocf_ce,fcf_bv,fcf_op,fcf_tot,fcf_mgn,fcf_ce
KIM.N,2019-10-24T11:30:00Z,0.75011,0.75011,0.74857,-0.05436,442249000.0,,1146955000.0,314704000.0,11085131000.0,400934000.0,141310000.0,4998164000.0,4998164000.0,5312628000.0,4998164000.0,,168930000.0,116277000.0,0.401257001154389,522587000.0,10684197000.0,0.08848229069714399,1.1030468855223055,0.041392815950510836,0.03989569451186459,0.38558531067042734,5171318000.0,,0.029455091477628127,0.02838974117671681,0.274382168437297,0.03379841077643711,0.015811202283147717,0.015239332760253351,0.14728563893090837,0.03379841077643711,0.10455579288714816,0.04891214566710067,0.0471430603751999,0.45562990701466055,0.10455579288714816
KIM.N,2019-07-25T11:30:00Z,0.80447,0.80447,0.80308,-0.15199,437739000.0,,1147164000.0,337412000.0,11040903000.0,398730000.0,113991000.0,5391151000.0,5391151000.0,4905502000.0,5391151000.0,,158271000.0,119730000.0,0.376256995193108,106087000.0,10642173000.0,0.08119583369117281,1.0978331201564968,0.041132482999477644,0.03964702887073639,0.38158362710126886,4791511000.0,,0.03170517900808416,0.030560181535876186,0.2941270820911395,0.029357552774908365,0.014872056674891491,0.014334968797389127,0.13796719562329363,0.029357552774908365,0.019677987131133962,0.009968546837191991,0.009608543793927001,0.0924776230774327,0.019677987131133962
HIG.N,2021-04-22T10:58:00Z,4.7232,4.70645,4.67392,-0.06638,2470000000.0,3072000000.0,20866000000.0,1692000000.0,74201000000.0,2806000000.0,176000000.0,17702000000.0,14864000000.0,4353000000.0,17702000000.0,2838000000.0,760000000.0,23000000.0,2.09828823854224,737000000.0,71395000000.0,0.1395322562422325,0.880256593014968,0.03459626024231389,0.03328796107869166,0.11837438895811368,4177000000.0,1.3597005208333333,0.023699138595139717,0.022802927184269753,0.08108885267899933,0.04293300192068693,0.010645003151481196,0.010242449562674357,0.03642288891018882,0.04293300192068693,0.04163371370466614,0.01032285174031795,0.009932480694330266,0.03532061727211732,0.04163371370466614
HIG.N,2021-02-04T21:19:07Z,4.78958,4.77283,4.74244,-0.02103,2511000000.0,3073000000.0,20523000000.0,1716000000.0,74111000000.0,2200000000.0,151000000.0,18556000000.0,15695000000.0,4352000000.0,18556000000.0,2861000000.0,1216000000.0,36000000.0,3.36376210235131,1104000000.0,71911000000.0,0.13532011209312353,1.1413636363636364,0.034918162728928816,0.033881610017406326,0.12235053354772694,4201000000.0,1.3670680117149365,0.023862830443186718,0.023154457502934787,0.08361350679725187,0.06553136451821513,0.016909791269764014,0.016407820701380364,0.059250596891292695,0.06553136451821513,0.059495580944169,0.015352310494917329,0.01489657405783217,0.05379330507235784,0.059495580944169
HIG.N,2020-10-29T20:26:06Z,4.81061,4.81061,4.77792,-0.18562,2537000000.0,3066000000.0,20557000000.0,1727000000.0,72319000000.0,2247000000.0,173000000.0,17802000000.0,14918000000.0,4351000000.0,17802000000.0,2884000000.0,1388000000.0,27000000.0,3.8502080443828,1268000000.0,70072000000.0,0.14251207729468598,1.1290609701824654,0.03620561707957529,0.03508068419087653,0.12341294936031522,4178000000.0,1.3626875407697325,0.02464607831944286,0.02388030807948119,0.08401031278883106,0.0779687675542074,0.01980819728279484,0.019192743262489802,0.0675195797052099,0.0779687675542074,0.0712279519155151,0.018095673022034478,0.017533428283023823,0.061682152064990024,0.0712279519155151
HIG.N,2020-07-30T20:40:43Z,4.99623,4.99623,4.95537,0.2636,2686000000.0,3185000000.0,20734000000.0,1798000000.0,70990000000.0,2582000000.0,291000000.0,17072000000.0,14165000000.0,4350000000.0,17072000000.0,2907000000.0,969000000.0,28000000.0,2.69691065961592,760000000.0,68408000000.0,0.1573336457357076,1.040278853601859,0.03926441351888668,0.037836314973939994,0.1295456737725475,4059000000.0,1.2744113029827315,0.026283475616886914,0.025327510917030567,0.0867174688916755,0.056759606373008434,0.014165009940357853,0.013649809832370756,0.04673483167743803,0.056759606373008434,0.04451733833177132,0.011109811717927728,0.010705733201859417,0.036654769943088646,0.04451733833177132
HIG.N,2020-04-29T20:25:50Z,4.73263,4.73263,4.68565,-0.98855,2762000000.0,3239000000.0,20758000000.0,1707000000.0,68724000000.0,3080000000.0,211000000.0,15266000000.0,12325000000.0,4349000000.0,15266000000.0,2941000000.0,298000000.0,23000000.0,0.825256161728053,-462000000.0,65644000000.0,0.1809249312197039,0.8967532467532467,0.04207543720675157,0.040189744485187126,0.13305713459870894,4138000000.0,1.2775548008644644,0.026003899823289257,0.024838484372271697,0.08223335581462568,0.019520503078737064,0.004539638047650966,0.004336185320994121,0.014355910974082281,0.019520503078737064,-0.030263330276431286,-0.007037962342331363,-0.006722542343286188,-0.022256479429617497,-0.030263330276431286
HIG.N,2020-02-03T21:21:21Z,5.72118,5.72118,5.67092,0.97701,3194000000.0,3645000000.0,20746000000.0,2064000000.0,70817000000.0,2742000000.0,185000000.0,16270000000.0,13287000000.0,4848000000.0,16270000000.0,2983000000.0,1043000000.0,30000000.0,2.86302497941257,981000000.0,68075000000.0,0.1963122311001844,1.1648431801604668,0.04691883951524054,0.04510216473445641,0.1539573893762653,4663000000.0,1.2792866941015089,0.030319500550863018,0.02914554414900377,0.09948905813168804,0.06410571604179471,0.015321336760925449,0.014728102009404522,0.0502747517593753,0.06410571604179471,0.06029502151198525,0.014410576569959603,0.013852606012680572,0.047286223850380796,0.06029502151198525
HIG.N,2019-11-04T21:23:10Z,4.74417,4.64397,4.60335,0.24524,2669000000.0,3110000000.0,20018000000.0,1711000000.0,70256000000.0,2554000000.0,207000000.0,16078000000.0,13039000000.0,4846000000.0,16078000000.0,3039000000.0,1442000000.0,31000000.0,3.94636015325671,1504000000.0,67702000000.0,0.16600323423311358,1.0450274079874706,0.039422764467814835,0.03798963789569574,0.13333000299730244,4639000000.0,1.4916398713826367,0.02527251779858793,0.02435379184695969,0.08547307423319013,0.08968777211095907,0.021299223065788308,0.020524937371897062,0.07203516834848636,0.08968777211095907,0.09354397313098645,0.022215001033942867,0.021407424276930084,0.0751323808572285,0.09354397313098645
HIG.N,2019-08-01T20:18:59Z,4.49893,4.38479,4.34206,-0.59501,2432000000.0,2883000000.0,19516000000.0,1619000000.0,69472000000.0,3309000000.0,226000000.0,15292000000.0,12188000000.0,4550000000.0,15292000000.0,3104000000.0,725000000.0,24000000.0,1.98575732675979,371000000.0,66163000000.0,0.15903740517917866,0.7349652462979752,0.03675770445717395,0.035006909258406264,0.12461569993851199,4324000000.0,1.499826569545612,0.024469869866844008,0.023304352832795947,0.08295757327321172,0.047410410672246925,0.010957786073787465,0.010435859051128512,0.03714900594384095,0.047410410672246925,0.024261051530211877,0.005607363632241585,0.005340280976508522,0.019010043041606885,0.024261051530211877
IEX.N,2021-04-27T20:35:00Z,5.12377,5.12377,5.08515,0.13842,550323000.0,635375000.0,2409220000.0,388488000.0,4460731000.0,183050000.0,958142000.0,2610015000.0,239710000.0,1044635000.0,4083218000.0,2370305000.0,109324000.0,14609000.0,1.43204830955843,94926000.0,4277681000.0,0.2108505123533773,3.006408085222617,0.12864984555884368,0.1233705865697797,0.22842372220054624,86493000.0,0.13612905764312414,0.0908174312203271,0.0870906584593422,0.16125052921692498,0.041886349312168704,0.025556837922229358,0.02450809071427979,0.045377342044313096,0.026773980718149265,0.03636990592008092,0.022190995541743294,0.02128036862119684,0.0394011339769718,0.023247840306346614
IEX.N,2021-02-03T21:30:00Z,4.98535,4.98535,4.94291,0.03975,532489000.0,615984000.0,2351646000.0,377778000.0,4414398000.0,89495000.0,1025851000.0,2540326000.0,229189000.0,1044442000.0,4015340000.0,2311137000.0,161374000.0,12107000.0,2.08917312895667,149280000.0,4324903000.0,0.2096144353126331,5.949930163696296,0.12312160527068468,0.12062550771362256,0.22643246475022175,18591000.0,0.030180978726720174,0.08734947350264272,0.08557859984532433,0.160644076531927,0.06352491766804733,0.037312744355191316,0.036556286950111885,0.0686217228273303,0.04018937375166237,0.05876411137783103,0.03451638106103189,0.03381661553851737,0.06347894198361488,0.03717742457674817
IEX.N,2020-10-27T20:30:00Z,4.9456,4.94119,4.89495,-0.01148,529641000.0,611145000.0,2342821000.0,373560000.0,4225595000.0,89699000.0,877758000.0,2396529000.0,115872000.0,1044262000.0,3815896000.0,2280657000.0,153686000.0,18353000.0,2.02324907846235,135097000.0,4135896000.0,0.22100337613273197,5.904647766418801,0.12805955468899605,0.12534116497203351,0.22606976802751896,166504000.0,0.2724459825409682,0.09032142007439259,0.08840411823660337,0.1594488012528486,0.06412857929113314,0.037159058158135506,0.03637026264940204,0.06559869490669581,0.040275206661816776,0.05637194459153217,0.03266450607075226,0.03197111886018419,0.05766424323497186,0.035403742659653195
IEX.N,2020-07-23T20:15:01Z,4.95708,4.95267,4.90151,-0.55755,549232000.0,628908000.0,2385954000.0,374906000.0,4073592000.0,77165000.0,746348000.0,2261037000.0,-3921000.0,1044673000.0,3672285000.0,2264958000.0,169453000.0,8323000.0,2.23149452835903,212303000.0,3996427000.0,0.24291154899278516,7.1176310503466595,0.13743076002639357,0.13482744467290783,0.23019387632787555,298325000.0,0.4743539595616529,0.09381029604694394,0.09203327186424168,0.1571304392289206,0.07494481514455535,0.04240112480473183,0.041597931260666264,0.07102106746399972,0.04614374973619967,0.09389629625698297,0.053123202300454885,0.05211690321465674,0.08898034077773503,0.057812234072246574
IEX.N,2020-04-23T20:02:00Z,5.51463,5.51022,5.45037,-0.11494,592206000.0,670420000.0,2466804000.0,417251000.0,3943677000.0,70560000.0,569219000.0,2229787000.0,-28391000.0,999339000.0,3576787000.0,2258178000.0,84760000.0,12762000.0,1.10866949196882,222039000.0,3873117000.0,0.2655885965789557,8.392942176870749,0.15290165517850351,0.15016594918904363,0.2400701474458449,430120000.0,0.6415679723158617,0.10773002726227997,0.10580252895964858,0.1691463934710662,0.038012599409719405,0.021884182688000388,0.021492632383433026,0.034360249132075346,0.023697245600590697,0.09957856961225445,0.0573282449252114,0.05630253187570889,0.09001079939873619,0.062077780980528054
IEX.N,2020-01-29T21:40:00Z,5.62957,5.62516,5.56172,-0.01108,600047000.0,676923000.0,2494573000.0,425521000.0,3813912000.0,59212000.0,632581000.0,2263229000.0,95453000.0,849252000.0,3456035000.0,2167776000.0,151160000.0,14139000.0,1.97411552676601,136892000.0,3754700000.0,0.26512871653730136,10.133874890224954,0.15981223533171757,0.15733110779692872,0.24054096632970853,216671000.0,0.32008219546388583,0.11333022611660053,0.11157074415980232,0.1705786922250822,0.06678952947315539,0.04025887554265321,0.03963384577305402,0.060595540799968574,0.043737982977602945,0.06048526242815022,0.036458838256052416,0.035892805077830846,0.05487592465724595,0.0396095525652952
IEX.N,2019-10-29T20:05:00Z,5.64065,5.57497,5.50923,0.00055,602185000.0,677845000.0,2502670000.0,426808000.0,3713895000.0,73623000.0,515985000.0,2163053000.0,-2245000.0,849145000.0,3343225000.0,2165298000.0,157064000.0,11031000.0,2.0510597176698,96287000.0,3640272000.0,0.2783958599257623,8.179305380112194,0.16542307827546954,0.16214378704836835,0.240617021021549,333160000.0,0.49149879397207324,0.11724618380164999,0.11492193505739931,0.17054106214562847,0.07261218287300404,0.04314622643582677,0.042290910216901664,0.06275857384313553,0.04697978748065117,0.04451439701200109,0.026450496006891793,0.025926150308503607,0.038473710077637086,0.028800634118254082
IEX.N,2019-07-25T20:05:01Z,5.6401,5.57442,5.50412,0.10062,598218000.0,672961000.0,2501312000.0,427966000.0,3640215000.0,65702000.0,543189000.0,2112041000.0,48968000.0,849007000.0,3278424000.0,2063073000.0,131175000.0,12867000.0,1.71724246272271,118459000.0,3574513000.0,0.2832416605548851,9.105019634105506,0.16735650422868795,0.16433589774230367,0.23916168794616585,305818000.0,0.45443643836715647,0.11972707890557399,0.11756613276963036,0.17109660849985928,0.06210816930163761,0.036697306738008785,0.03603495947354758,0.052442478187447225,0.04001160313614102,0.05608745284774301,0.033139899057577915,0.032541759209277474,0.04735874613003096,0.036132910203195194
CBRE.N,2021-04-29T10:55:00Z,2.51297,2.51297,2.49808,0.26985,1004536000.0,1514548000.0,23875906000.0,845996000.0,17248728000.0,1832566000.0,1910326000.0,7271384000.0,2096222000.0,2645015000.0,11091526000.0,5175162000.0,-186653000.0,29597000.0,-0.549657585760577,299742000.0,15416162000.0,0.1381492161602248,0.548158156377451,0.06516122495339631,0.05823826545354533,0.04207320970353963,734689000.0,0.48508796023632134,0.054877212629187475,0.049046863049843445,0.03543304283406041,-0.02566952866194386,-0.012107617966131908,-0.010821261718545274,-0.007817630040929127,-0.01682843280536871,0.04122213872902325,0.01944336080536777,0.017377629237355936,0.012554162342572466,0.02702441485508847
