Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90_days,1_yr,fwd_ret,Timeframe,quartiles,GICS Sector,x0_Communication Services,x0_Consumer Discretionary,x0_Consumer Staples,x0_Energy,x0_Financials,x0_Health Care,x0_Industrials,x0_Information Technology,x0_Materials,x0_Real Estate,x0_Utilities
2016-07-21,V,0.0023234970213632,0.1855801380055777,0.0132054063268156,0.0197265946363542,-0.0230284785854226,0.0609248415583532,0.0574227587797941,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-21,SLB,-0.019640640947938,0.3874480142553893,0.0047194789584005,0.0593163986982128,0.0033272396626149,-0.0085085062042407,0.0063724925588943,3-2016,1.0,Energy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,NUE,0.0152810228489284,0.476730234031541,0.0235152373965244,0.2325150538353358,0.0655983647459648,0.2709427205149914,-0.0685699867957376,3-2016,0.0,Materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-21,CMG,0.0021763158126278,0.1263517299244022,0.0035588669895719,0.0868837828988818,-0.0670995812498653,-0.4263504988696028,-0.0296600896482585,3-2016,0.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,SNA,0.0152496011747096,0.2812196259456088,0.0223262050781826,0.0943976412286338,-0.0223316131453662,-0.0087196047127002,0.0234606822082836,3-2016,1.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-21,PYPL,0.0072992546556442,0.312240871755533,0.0096706646337965,0.0674401612620023,0.0007481943924139,0.0845946234625738,-0.0009967833157903,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-21,POOL,0.0215996563957757,0.0672728105618536,0.0321638464019947,0.2075200439298032,0.0870232596050428,0.4425702106458891,-0.0639539559041489,3-2016,0.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,SYK,0.0084721924847462,0.2028421242795298,0.0114044424599389,0.0581483242122562,0.124939354261552,0.231627713835993,-0.0646231670027022,3-2016,0.0,Health Care,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,HBAN,0.0216484526310158,0.9148413307132032,0.0133584865967363,0.0453495463992384,-0.097050668643895,-0.2002340703787776,0.1765257823205934,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,BIIB,0.0198183793898243,0.2152837063113729,0.0262216904763832,0.0519444329751872,0.0101931546541542,-0.0585940960696984,0.0496016238008791,3-2016,1.0,Health Care,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,PBCT,0.0150310866436145,1.0597903527396355,0.0104222568897927,0.03013811650863,-0.0339393725420553,-0.0191919958008014,0.0619369246609835,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,SBUX,0.0094143958634485,0.0714325556974935,0.0125606913734798,0.064357724165399,-0.0468082298433026,0.0183035676149478,-0.098085134025445,3-2016,0.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,UNP,0.0133414656997474,0.2783037921555082,0.0200679943058586,0.0552043441977772,0.0482961412173348,0.0083424410864163,0.002607985985066,3-2016,1.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
