,Instrument,Market Capitalization,Original Announcement Date Time
2290,EBAY,41670498771.08,2021-04-28T20:05:10Z
2291,EBAY,34639261132.5,2021-02-03T21:05:05Z
2292,EBAY,36463806143.6,2020-10-28T20:05:07Z
2293,EBAY,36855497815.0,2020-07-28T20:15:06Z
2294,EBAY,23930189629.56,2020-04-29T20:15:05Z
2295,EBAY,29376389699.94,2020-01-28T21:15:03Z
2296,EBAY,32695005089.02,2019-10-23T20:15:04Z
2297,EBAY,34425332339.5,2019-07-17T20:15:04Z
2298,EBAY,33978659950.14,2019-04-23T20:15:06Z
2299,EBAY,27026559475.93,2019-01-29T21:15:04Z
2300,EBAY,32674928155.22,2018-10-30T21:15:03Z
2301,EBAY,36041643512.84,2018-07-18T20:21:57Z
2302,EBAY,40726086041.52,2018-04-25T17:00:00Z
2303,EBAY,39422114861.34,2018-01-31T17:00:00Z
2304,EBAY,41164334860.74,2017-10-18T17:00:00Z
2305,EBAY,37795243867.92,2017-07-20T21:15:00Z
2306,EBAY,36231581369.97,2017-04-19T06:45:00Z
2307,EBAY,33191236003.6,2017-01-25T21:30:00Z
2308,EBAY,37144720099.2,2016-10-19T17:00:00Z
2309,EBAY,26895848258.4,2016-07-20T21:17:00Z
2310,BAC,333788401236.88,2021-04-15T12:08:51Z
2311,BAC,262206175522.55,2021-01-19T11:48:45Z
2312,BAC,208718115231.12,2020-10-14T10:49:03Z
2313,BAC,205771938593.75,2020-07-16T10:48:57Z
2314,BAC,184180598245.05,2020-04-15T10:54:04Z
2315,BAC,316807682663.22,2020-01-15T12:11:33Z
2316,BAC,264842146485.95,2019-10-16T10:59:01Z
2317,BAC,275737893322.0,2019-07-17T10:48:52Z
2318,BAC,265938537963.14,2019-04-16T10:47:43Z
2319,BAC,238251216156.8,2019-01-16T11:49:16Z
2320,BAC,295339956574.44,2018-10-15T11:49:17Z
2321,BAC,286918300930.66,2018-07-16T11:01:47Z
2322,BAC,308283009991.04,2018-04-15T17:00:00Z
2323,BAC,309007495686.0,2018-01-17T16:00:00Z
2324,BAC,268447485916.96,2017-10-13T17:00:00Z
2325,BAC,242504067411.04,2017-07-18T17:00:00Z
2326,BAC,237254831005.85,2017-04-18T17:00:00Z
2327,BAC,224376709653.4,2017-01-13T17:00:00Z
2328,BAC,160793321204.35,2016-10-17T11:45:00Z
2329,BAC,137397800715.31,2016-07-18T11:50:00Z
2330,PYPL,285157616520.4,2021-05-05T20:32:00Z
2331,PYPL,274410221667.8,2021-02-03T21:37:58Z
2332,PYPL,231309605878.71,2020-11-02T21:37:32Z
2333,PYPL,204542824099.11,2020-07-29T20:33:11Z
2334,PYPL,112292591711.98,2020-05-06T20:34:49Z
2335,PYPL,127012397208.33,2020-01-29T21:29:10Z
2336,PYPL,121891806239.85,2019-10-23T20:32:13Z
2337,PYPL,134482832667.98,2019-07-24T20:15:04Z
2338,PYPL,121720488618.08,2019-04-24T20:15:00Z
2339,PYPL,99088215709.92,2019-01-30T21:30:55Z
2340,PYPL,103973793102.72,2018-10-18T20:15:00Z
2341,PYPL,98873700917.75,2018-07-25T20:23:34Z
2342,PYPL,91056169927.35,2018-04-25T17:00:00Z
2343,PYPL,88484637316.68,2018-01-31T17:00:00Z
2344,PYPL,76989481446.72,2017-10-19T17:00:00Z
2345,PYPL,64471542567.93,2017-07-26T17:00:00Z
2346,PYPL,51950230726.68,2017-04-26T21:38:30Z
2347,PYPL,47626314304.52,2017-01-26T21:05:00Z
2348,PYPL,49447431238.43,2016-10-20T21:05:00Z
2349,PYPL,44251093466.13,2016-07-21T17:00:00Z
2350,CMCSA,248582222047.11,2021-04-29T11:00:00Z
2351,CMCSA,240026383412.8,2021-01-28T12:00:00Z
2352,CMCSA,211654449150.3,2020-10-29T11:00:01Z
2353,CMCSA,178064561933.72,2020-07-30T11:00:01Z
2354,CMCSA,156913524216.0,2020-04-30T11:08:45Z
2355,CMCSA,204749967985.65,2020-01-23T12:07:27Z
2356,CMCSA,205080201450.32,2019-10-24T11:00:01Z
2357,CMCSA,191900083860.52,2019-07-25T11:00:00Z
2358,CMCSA,180947981629.56,2019-04-25T11:00:01Z
2359,CMCSA,154109023874.1,2019-01-23T12:00:00Z
2360,CMCSA,162246261056.62,2018-10-25T10:38:35Z
2361,CMCSA,150979808400.0,2018-07-26T11:07:06Z
2362,CMCSA,158702838940.89,2018-04-25T17:00:00Z
2363,CMCSA,187184561791.5,2018-01-24T17:00:00Z
2364,CMCSA,181370569374.8,2017-10-26T12:05:00Z
2365,CMCSA,183444453224.2,2017-07-27T11:19:00Z
2366,CMCSA,178287748705.71,2017-04-27T11:15:00Z
2367,CMCSA,165225076805.7,2017-01-26T12:00:00Z
2368,CMCSA,158740501017.96,2016-10-26T16:00:00Z
2369,CMCSA,157226916470.34,2016-07-27T17:00:00Z
2370,EQR,26712074293.19,2021-04-27T20:29:20Z
2371,EQR,22067172600.72,2021-02-10T21:17:52Z
2372,EQR,19107040651.17,2020-10-27T20:16:53Z
2373,EQR,21893334085.84,2020-07-28T20:18:04Z
2374,EQR,22962541172.34,2020-05-05T20:26:27Z
2375,EQR,30075607933.28,2020-01-28T21:20:28Z
2376,EQR,32030695658.32,2019-10-22T20:22:44Z
2377,EQR,28131065029.6,2019-07-30T20:16:47Z
2378,EQR,27903228043.32,2019-04-30T20:30:00Z
2379,EQR,24384434677.61,2019-01-29T21:19:00Z
2380,EQR,25331595096.18,2018-10-23T20:20:41Z
2381,EQR,24291541465.95,2018-07-24T17:00:00Z
2382,EQR,23501926477.38,2018-04-24T17:00:00Z
2383,EQR,23434504803.22,2018-01-30T17:00:00Z
2384,EQR,24216963034.01,2017-10-24T17:00:00Z
2385,EQR,24179277699.95,2017-07-25T17:00:00Z
2386,EQR,22843311240.54,2017-04-25T17:00:00Z
2387,EQR,23534063278.6,2017-01-31T17:00:00Z
2388,EQR,23522718991.45,2016-10-25T17:00:00Z
2389,EQR,25179127807.68,2016-07-26T21:13:00Z
2390,SBUX,129385270000.0,2021-04-27T20:13:35Z
2391,SBUX,119729137000.0,2021-01-26T21:08:59Z
2392,SBUX,98546700000.0,2020-10-29T20:16:18Z
2393,SBUX,83615231000.0,2020-07-28T20:08:03Z
2394,SBUX,77863258000.0,2020-04-28T20:12:28Z
2395,SBUX,104081530000.0,2020-01-28T21:13:18Z
2396,SBUX,105778890000.0,2019-10-30T20:10:01Z
2397,SBUX,101534896000.0,2019-07-25T20:07:55Z
2398,SBUX,92449224000.0,2019-04-25T20:08:02Z
2399,SBUX,78641634000.0,2019-01-24T21:08:51Z
2400,SBUX,76682844000.0,2018-11-01T20:09:04Z
2401,SBUX,67413000000.0,2018-07-26T17:00:00Z
2402,SBUX,81370184000.0,2018-04-26T16:00:00Z
2403,SBUX,81711404000.0,2018-01-25T17:00:00Z
2404,SBUX,77551869000.0,2017-11-02T17:00:00Z
2405,SBUX,84438711000.0,2017-07-27T21:05:00Z
2406,SBUX,85092136928.42,2017-04-27T06:41:00Z
2407,SBUX,80803808000.0,2017-01-26T21:03:00Z
2408,SBUX,79401724000.0,2016-11-03T21:05:00Z
2409,SBUX,80100732000.0,2016-07-21T21:04:00Z
2410,EW,52234758537.72,2021-04-20T20:15:04Z
2411,EW,56858939945.79,2021-01-27T21:15:03Z
2412,EW,49627333175.42,2020-10-21T20:15:07Z
2413,EW,42824996524.83,2020-07-23T20:28:56Z
2414,EW,39105812578.34,2020-04-23T20:15:06Z
2415,EW,48657298566.06,2020-01-30T21:15:14Z
2416,EW,45734510950.29,2019-10-23T20:15:13Z
2417,EW,38518586138.22,2019-07-23T20:15:05Z
2418,EW,39817564805.45,2019-04-23T20:15:08Z
2419,EW,32020076532.73,2019-01-31T21:15:15Z
2420,EW,36454098769.8,2018-10-23T20:27:12Z
2421,EW,30683115770.55,2018-07-26T20:41:29Z
2422,EW,29371848622.08,2018-04-24T17:00:00Z
2423,EW,23851677914.61,2018-02-01T17:00:00Z
2424,EW,23081684259.3,2017-10-24T17:00:00Z
2425,EW,24807082953.76,2017-07-26T17:00:00Z
2426,EW,19866263069.06,2017-04-25T17:00:00Z
2427,EW,20034366084.3,2017-02-01T17:00:00Z
2428,EW,25664671503.68,2016-10-25T17:00:00Z
2429,EW,21119098060.2,2016-07-26T17:00:00Z
2430,TMO,179333682652.8,2021-04-29T10:00:08Z
2431,TMO,184605005263.98,2021-02-01T11:03:58Z
2432,TMO,167053447726.0,2020-10-21T10:00:04Z
2433,TMO,138608089948.8,2020-07-22T10:00:05Z
2434,TMO,108350885871.36,2020-04-22T10:00:07Z
2435,TMO,130270019915.49,2020-01-30T11:00:04Z
2436,TMO,115096728825.6,2019-10-23T10:00:05Z
2437,TMO,117466461195.2,2019-07-24T10:00:16Z
2438,TMO,109478734851.72,2019-04-24T10:00:08Z
2439,TMO,90092568527.78,2019-01-30T11:00:17Z
2440,TMO,98314508944.08,2018-10-24T10:02:42Z
2441,TMO,83337250433.4,2018-07-25T10:00:21Z
2442,TMO,83063203157.16,2018-04-25T17:00:00Z
2443,TMO,76140998387.16,2018-01-31T17:00:00Z
2444,TMO,75470259123.6,2017-10-25T17:00:00Z
2445,TMO,68256139093.46,2017-07-26T17:00:00Z
2446,TMO,60090652262.4,2017-04-26T17:00:00Z
2447,TMO,55738059247.5,2017-01-31T11:00:00Z
2448,TMO,62711451465.96,2016-10-27T17:00:00Z
2449,TMO,58723830082.9,2016-07-28T17:00:00Z
2450,NXPI,57377399762.16,2021-04-26T22:01:49Z
2451,NXPI,44482982941.94,2021-02-01T21:20:48Z
2452,NXPI,33459437443.79,2020-10-26T21:02:51Z
2453,NXPI,30177627571.35,2020-07-27T21:03:46Z
2454,NXPI,22743728576.7,2020-04-27T21:22:57Z
2455,NXPI,35572615564.5,2020-02-03T22:03:45Z
2456,NXPI,35016700655.07,2019-10-29T11:18:37Z
2457,NXPI,32084672401.59,2019-07-30T00:02:37Z
2458,NXPI,29054033332.41,2019-04-30T10:34:33Z
2459,NXPI,24087335248.32,2019-02-07T11:22:03Z
2460,NXPI,29583244701.0,2018-11-01T10:49:14Z
2461,NXPI,37807732730.74,2018-07-26T10:47:48Z
2462,NXPI,40482334854.0,2018-05-03T17:00:00Z
2463,NXPI,39697002443.43,2018-02-08T17:00:00Z
2464,NXPI,39129463663.58,2017-10-26T17:00:00Z
2465,NXPI,37870013245.9,2017-08-03T17:00:00Z
2466,NXPI,35811296217.0,2017-05-04T17:00:00Z
2467,NXPI,33911740504.62,2017-02-02T17:00:00Z
2468,NXPI,35295751952.62,2016-10-27T17:00:00Z
2469,NXPI,26977843150.14,2016-08-02T17:00:00Z
2470,HPE,20844350813.88,2021-06-01T20:05:00Z
2471,HPE,15961787655.4,2021-03-02T21:05:00Z
2472,HPE,11114353984.32,2020-12-01T21:05:01Z
2473,HPE,12680553119.85,2020-08-25T20:05:00Z
2474,HPE,12960717220.32,2020-05-21T20:05:00Z
2475,HPE,18010457689.49,2020-03-03T21:05:00Z
2476,HPE,21424916643.78,2019-11-25T21:05:00Z
2477,HPE,19243565726.88,2019-08-27T20:05:00Z
2478,HPE,21665680717.47,2019-05-23T20:05:00Z
2479,HPE,21805396645.75,2019-02-21T21:05:00Z
2480,HPE,22442636315.75,2018-12-04T21:05:07Z
2481,HPE,23375561561.04,2018-08-28T20:05:07Z
2482,HPE,26482140527.15,2018-05-22T17:00:00Z
2483,HPE,26038232948.4,2018-02-22T17:00:00Z
2484,HPE,22542941190.72,2017-11-21T17:00:00Z
2485,HPE,28440530020.04,2017-09-05T21:46:00Z
2486,HPE,30883035021.3,2017-05-31T21:35:00Z
2487,HPE,37758054027.96,2017-02-23T21:05:00Z
2488,HPE,37424623310.76,2016-11-22T17:00:00Z
2489,HPE,34929242783.8,2016-09-07T17:00:00Z
2490,ENPH,21988267792.16,2021-04-27T20:05:01Z
2491,ENPH,22167575531.49,2021-02-09T21:05:02Z
2492,ENPH,10406950257.51,2020-10-27T20:20:51Z
2493,ENPH,5956314337.33,2020-08-04T20:05:10Z
2494,ENPH,3999145593.29,2020-05-05T20:05:12Z
2495,ENPH,3197940300.75,2020-02-18T21:05:11Z
2496,ENPH,2711502138.15,2019-10-29T20:05:29Z
2497,ENPH,2009433251.44,2019-07-30T20:05:20Z
2498,ENPH,1018224054.77,2019-04-30T20:06:38Z
2499,ENPH,502931946.11,2019-02-26T21:12:52Z
2500,ENPH,469715462.65,2018-11-06T22:20:43Z
2501,ENPH,651790734.77,2018-07-31T17:00:00Z
2502,ENPH,437936793.4,2018-05-01T17:00:00Z
2503,ENPH,206133370.79,2018-02-27T17:00:00Z
2504,ENPH,128563150.4,2017-11-07T16:00:00Z
2505,ENPH,72899113.68,2017-08-08T21:05:00Z
2506,ENPH,115458711.84,2017-05-09T17:00:00Z
2507,ENPH,62528441.48,2017-02-28T21:05:00Z
2508,ENPH,55158913.56,2016-11-01T16:00:00Z
2509,ENPH,92925521.58,2016-08-02T17:00:00Z
2510,HAS,13549577851.0,2021-04-27T10:30:00Z
2511,HAS,12764402159.85,2021-02-08T12:04:48Z
2512,HAS,10546638296.58,2020-10-26T10:30:00Z
2513,HAS,9674371211.67,2020-07-27T10:30:01Z
2514,HAS,8993136198.0,2020-04-29T10:00:00Z
2515,HAS,14471491923.2,2020-02-11T11:30:00Z
2516,HAS,14995183452.34,2019-10-22T10:30:00Z
2517,HAS,13300262978.88,2019-07-23T10:30:00Z
2518,HAS,10712236118.22,2019-04-23T10:30:00Z
2519,HAS,10263551690.14,2019-02-08T11:30:00Z
2520,HAS,13343824946.88,2018-10-22T10:30:00Z
2521,HAS,11816781812.16,2018-07-23T10:30:00Z
2522,HAS,10541779826.7,2018-04-23T17:00:00Z
2523,HAS,11320857211.54,2018-02-07T17:00:00Z
2524,HAS,12216669181.27,2017-10-23T17:00:00Z
2525,HAS,13939127461.35,2017-07-24T11:30:00Z
2526,HAS,12477128469.96,2017-04-24T17:00:00Z
2527,HAS,9778354063.56,2017-02-06T11:30:00Z
2528,HAS,10052698225.92,2016-10-17T11:30:00Z
2529,HAS,10271710329.6,2016-07-18T17:00:00Z
2530,IR,20607410640.95,2021-04-28T20:34:19Z
2531,IR,19028390502.8,2021-02-22T22:05:00Z
2532,IR,14865980467.6,2020-11-02T21:30:00Z
2533,IR,11724871923.32,2020-08-03T20:36:42Z
2534,IR,10306305458.4,2020-05-12T10:32:45Z
2535,IR,7505932241.08,2020-02-17T21:16:00Z
2536,IR,5773978221.51,2019-10-28T20:15:00Z
2537,IR,6988459179.4,2019-07-31T20:15:00Z
2538,IR,5573370619.08,2019-04-30T21:47:27Z
2539,IR,4064697971.65,2019-02-19T12:05:08Z
2540,IR,5643052893.14,2018-10-25T20:18:28Z
2541,IR,5822291078.66,2018-08-01T20:15:01Z
2542,IR,6022960092.24,2018-04-26T17:00:00Z
2543,IR,6650648513.73,2018-02-15T17:00:00Z
2544,IR,5392660904.96,2017-10-25T17:00:00Z
2545,IR,4234571299.28,2017-08-02T21:30:00Z
2546,IR,,2017-05-03T17:00:00Z
2547,IR,,2017-10-27T23:00:00Z
2548,IR,,2017-08-04T23:00:00Z
2549,KHC,48961352093.95,2021-04-29T11:02:31Z
2550,KHC,42767358416.64,2021-02-11T12:03:54Z
2551,KHC,35613714384.96,2020-10-29T11:13:19Z
2552,KHC,37754642110.2,2020-07-30T11:07:45Z
2553,KHC,29615385898.56,2020-04-30T11:26:39Z
2554,KHC,38613099626.52,2020-02-13T12:05:38Z
2555,KHC,33964561272.0,2019-10-31T11:38:54Z
2556,KHC,37866900476.16,2019-08-08T11:42:00Z
2557,KHC,39814546611.8,2019-08-08T11:42:00Z
2558,KHC,53130774758.84,2019-02-21T22:02:43Z
2559,KHC,67192770010.41,2018-11-01T20:16:58Z
2560,KHC,76588401436.02,2018-08-03T11:39:32Z
2561,KHC,75919943805.93,2018-05-02T17:00:00Z
2562,KHC,94748058927.36,2018-02-16T17:00:00Z
2563,KHC,94475374511.1,2017-11-01T17:00:00Z
2564,KHC,104278090376.92,2017-08-03T17:00:00Z
2565,KHC,110528125336.17,2017-05-03T17:00:00Z
2566,KHC,106292035523.08,2017-02-15T17:00:00Z
2567,KHC,108991929015.66,2016-11-03T21:00:10Z
2568,KHC,107295889318.72,2016-08-04T21:02:00Z
2569,HAL,19069521864.34,2021-04-21T10:48:39Z
2570,HAL,16707736212.3,2021-01-19T11:45:37Z
2571,HAL,10585568332.05,2020-10-23T14:02:32Z
2572,HAL,11387064156.6,2020-07-20T10:45:00Z
2573,HAL,5982453760.9,2020-04-20T10:50:07Z
2574,HAL,21479873594.59,2020-01-21T11:45:00Z
2575,HAL,16511323119.85,2019-10-21T10:45:00Z
2576,HAL,19874270748.9,2019-07-22T10:45:00Z
2577,HAL,25571989155.5,2019-04-22T19:29:37Z
2578,HAL,23285309883.18,2019-01-22T11:45:00Z
2579,HAL,35662169113.83,2018-10-22T10:47:40Z
2580,HAL,39471496178.46,2018-07-23T17:00:00Z
2581,HAL,41079543393.94,2018-04-23T17:00:00Z
2582,HAL,42641073929.61,2018-01-22T17:00:00Z
2583,HAL,40119536722.3,2017-10-23T17:00:00Z
2584,HAL,37066660431.75,2017-07-24T06:45:00Z
2585,HAL,42677247014.5,2017-04-23T23:50:00Z
2586,HAL,46758220309.35,2017-01-23T11:50:00Z
2587,HAL,38646280603.92,2016-10-19T11:50:00Z
2588,HAL,38916112257.61,2016-07-20T11:50:00Z
2589,BR,17728798882.7,2021-05-04T11:00:07Z
2590,BR,17712904182.8,2021-02-02T12:00:30Z
2591,BR,15245564400.0,2020-10-30T11:00:10Z
2592,BR,14488817675.01,2020-08-11T11:00:12Z
2593,BR,10886725721.67,2020-05-08T11:00:10Z
2594,BR,14163382776.66,2020-01-31T12:00:12Z
2595,BR,14241324575.0,2019-11-06T12:00:11Z
2596,BR,14828615135.04,2019-08-01T11:00:06Z
2597,BR,11994939870.82,2019-05-07T11:00:14Z
2598,BR,11237236876.25,2019-02-07T12:00:08Z
2599,BR,15372308665.35,2018-11-06T13:22:30Z
2600,BR,13572578072.9,2018-08-07T12:31:02Z
2601,BR,12795797004.2,2018-05-08T17:00:00Z
2602,BR,10557325178.26,2018-02-08T17:00:00Z
2603,BR,9419071047.48,2017-11-08T16:00:00Z
2604,BR,8884198742.52,2017-08-10T12:00:00Z
2605,BR,8036857597.5,2017-05-10T16:00:00Z
2606,BR,7894844813.7,2017-02-08T13:02:00Z
2607,BR,8030487120.65,2016-11-09T11:00:00Z
2608,BR,7707639776.8,2016-08-09T17:00:00Z
2609,QCOM,151076640000.0,2021-04-28T20:05:52Z
2610,QCOM,168281490000.0,2021-02-03T21:06:19Z
2611,QCOM,129186441542.5,2020-11-04T22:22:17Z
2612,QCOM,99016160799.6,2020-07-29T20:19:05Z
2613,QCOM,76115220451.54,2020-04-29T20:19:06Z
2614,QCOM,101395823834.4,2020-02-05T21:05:04Z
2615,QCOM,93155851543.38,2019-11-06T21:04:46Z
2616,QCOM,92478217300.82,2019-07-31T20:07:14Z
2617,QCOM,69023733671.79,2019-05-01T20:07:21Z
2618,QCOM,68862956510.66,2019-01-30T21:06:39Z
2619,QCOM,105820068139.17,2018-11-07T22:03:11Z
2620,QCOM,86733405252.0,2018-07-25T20:07:58Z
2621,QCOM,79436294570.68,2018-04-25T17:00:00Z
2622,QCOM,95422677082.47,2018-01-31T23:00:00Z
2623,QCOM,76888319403.64,2017-11-01T17:00:00Z
2624,QCOM,84080912182.47,2017-07-19T16:00:00Z
2625,QCOM,84073175826.04,2017-04-19T16:00:00Z
2626,QCOM,98744643692.24,2017-01-25T17:00:00Z
2627,QCOM,92471436158.75,2016-11-02T17:00:00Z
2628,QCOM,76559857722.24,2016-07-20T16:00:00Z
2629,ATVI,72052118745.0,2021-05-04T20:05:02Z
2630,ATVI,71759789627.25,2021-02-04T21:05:01Z
2631,ATVI,62483043095.1,2020-10-29T20:05:01Z
2632,ATVI,58479846034.5,2020-08-04T20:18:33Z
2633,ATVI,45753296247.52,2020-05-05T20:05:01Z
2634,ATVI,45650013359.4,2020-02-06T21:16:33Z
2635,ATVI,40591012744.8,2019-11-07T21:05:02Z
2636,ATVI,36155517136.8,2019-08-08T20:05:01Z
2637,ATVI,34777356237.69,2019-05-02T20:10:00Z
2638,ATVI,35535271937.26,2019-02-12T22:15:41Z
2639,ATVI,63424770352.53,2018-11-08T21:19:55Z
2640,ATVI,58095153541.44,2018-08-02T20:17:44Z
2641,ATVI,51177291985.98,2018-05-03T16:00:00Z
2642,ATVI,47876217490.6,2018-02-08T17:00:00Z
2643,ATVI,48699964934.74,2017-11-02T17:00:00Z
2644,ATVI,43388344770.99,2017-08-03T17:00:00Z
2645,ATVI,37487089325.88,2017-05-04T04:00:00Z
2646,ATVI,26837434826.81,2017-02-09T17:00:00Z
2647,ATVI,32846990846.6,2016-11-03T17:00:00Z
2648,ATVI,29255961412.83,2016-08-04T17:00:00Z
2649,DGX,16841363880.6,2021-04-22T10:45:03Z
2650,DGX,16060062313.28,2021-02-04T11:49:01Z
2651,DGX,15376308223.19,2020-10-22T10:54:36Z
2652,DGX,15240078435.12,2020-07-23T10:46:48Z
2653,DGX,10736202023.8,2020-04-22T10:45:04Z
2654,DGX,14384301813.94,2020-01-30T11:51:53Z
2655,DGX,14413735451.5,2019-10-22T10:47:42Z
2656,DGX,13680726996.61,2019-07-23T10:53:49Z
2657,DGX,12101443491.2,2019-04-23T10:45:04Z
2658,DGX,11330724183.35,2019-02-14T11:52:06Z
2659,DGX,14747701222.98,2018-10-23T10:52:28Z
2660,DGX,14931743077.94,2018-07-24T10:53:48Z
2661,DGX,13619090767.1,2018-04-19T17:00:00Z
2662,DGX,13424132042.58,2018-02-01T17:00:00Z
2663,DGX,12773011300.92,2017-10-19T16:00:00Z
2664,DGX,15209524914.36,2017-07-25T11:45:00Z
2665,DGX,13466115944.64,2017-04-20T17:00:00Z
2666,DGX,12741011864.5,2017-01-26T11:45:00Z
2667,DGX,11765001685.71,2016-10-20T16:00:00Z
2668,DGX,11516029186.62,2016-07-25T16:00:00Z
2669,TDG,33016246685.78,2021-05-11T20:38:21Z
2670,TDG,33687645575.7,2021-02-09T22:01:54Z
2671,TDG,25754486803.36,2020-11-12T12:27:42Z
2672,TDG,22769312807.71,2020-08-04T11:18:36Z
2673,TDG,19489164716.8,2020-05-05T11:16:38Z
2674,TDG,30200197869.02,2020-02-04T21:28:25Z
2675,TDG,27790625875.8,2019-11-19T21:01:40Z
2676,TDG,25728442393.2,2019-08-07T21:13:18Z
2677,TDG,24014779398.45,2019-05-07T11:18:38Z
2678,TDG,17685495286.8,2019-02-05T12:32:23Z
2679,TDG,19593662776.2,2018-11-09T20:33:45Z
2680,TDG,18095833778.24,2018-08-07T11:25:03Z
2681,TDG,16021135084.46,2018-05-01T17:00:00Z
2682,TDG,14269173363.24,2018-02-06T17:00:00Z
2683,TDG,13270928017.1,2017-11-09T17:00:00Z
2684,TDG,13987642870.18,2017-08-08T17:00:00Z
2685,TDG,11634248422.4,2017-05-09T12:15:00Z
2686,TDG,13281451358.72,2017-02-07T12:22:00Z
2687,TDG,15400103145.44,2016-11-14T12:15:00Z
2688,TDG,13918758476.8,2016-08-09T12:15:00Z
2689,LNC,11902858130.93,2021-05-05T20:19:13Z
2690,LNC,9723179758.5,2021-02-03T21:19:13Z
2691,LNC,6054463599.6,2020-11-04T21:15:01Z
2692,LNC,7108727331.55,2020-08-05T20:24:54Z
2693,LNC,5142179959.28,2020-05-06T20:19:08Z
2694,LNC,11703488883.03,2020-02-05T21:47:26Z
2695,LNC,12075623060.8,2019-10-30T20:21:54Z
2696,LNC,13041024202.65,2019-07-31T20:22:17Z
2697,LNC,12004558786.8,2019-05-01T20:28:13Z
2698,LNC,10960058388.44,2019-02-06T21:20:23Z
2699,LNC,14660609801.96,2018-11-02T01:19:58Z
2700,LNC,13614503342.25,2018-08-01T17:00:00Z
2701,LNC,15977240731.14,2018-05-02T16:00:00Z
2702,LNC,16821418207.23,2018-01-31T17:00:00Z
2703,LNC,16271732160.64,2017-11-01T17:00:00Z
2704,LNC,15156736502.14,2017-08-02T17:00:00Z
2705,LNC,14740218011.75,2017-05-03T17:00:00Z
2706,LNC,15146694527.04,2017-02-01T17:00:00Z
2707,LNC,10936724932.26,2016-11-02T17:00:00Z
2708,LNC,9266306817.8,2016-08-03T17:00:00Z
2709,IPG,11407795526.8,2021-04-28T11:00:02Z
2710,IPG,9173615979.36,2021-02-10T12:00:01Z
2711,IPG,6500014676.32,2020-10-21T11:00:10Z
2712,IPG,6685774970.16,2020-07-29T11:00:10Z
2713,IPG,6305023465.06,2020-04-22T11:00:10Z
2714,IPG,8956611510.0,2020-02-12T12:00:11Z
2715,IPG,8348532364.48,2019-10-22T11:00:12Z
2716,IPG,8743211258.49,2019-07-23T11:00:16Z
2717,IPG,8129806915.01,2019-04-26T11:00:01Z
2718,IPG,7929171445.0,2019-02-13T12:01:17Z
2719,IPG,8777172555.4,2018-10-19T11:01:43Z
2720,IPG,9036583010.32,2018-07-24T11:01:20Z
2721,IPG,8893392984.98,2018-04-27T22:00:00Z
2722,IPG,7834349234.88,2018-02-14T17:00:00Z
2723,IPG,8176055774.04,2017-10-24T15:51:00Z
2724,IPG,9719709222.6,2017-07-25T12:00:00Z
2725,IPG,9648323250.93,2017-04-21T16:00:00Z
2726,IPG,9294003327.47,2017-02-10T12:00:00Z
2727,IPG,8955815955.15,2016-10-27T17:00:00Z
2728,IPG,9295560143.1,2016-07-21T17:00:00Z
2729,JNPR,8285051854.14,2021-04-27T20:10:00Z
2730,JNPR,7422365778.74,2021-01-28T21:19:09Z
2731,JNPR,7132632804.5,2020-10-27T20:15:10Z
2732,JNPR,7574714652.42,2020-07-28T20:22:57Z
2733,JNPR,6335564780.16,2020-04-28T20:22:11Z
2734,JNPR,8243834641.5,2020-01-27T21:23:32Z
2735,JNPR,8558938302.75,2019-10-25T10:07:15Z
2736,JNPR,9169385854.71,2019-07-25T20:22:55Z
2737,JNPR,9231092133.59,2019-04-25T20:27:13Z
2738,JNPR,9288104904.0,2019-01-29T21:28:49Z
2739,JNPR,10333506449.7,2018-10-23T20:24:14Z
2740,JNPR,9573757299.9,2018-07-26T20:25:10Z
2741,JNPR,8389852726.98,2018-05-01T17:00:00Z
2742,JNPR,10685456635.5,2018-01-30T17:00:00Z
2743,JNPR,10583986055.94,2017-10-24T17:00:00Z
2744,JNPR,10652849834.52,2017-07-25T17:00:00Z
2745,JNPR,10644051517.11,2017-04-25T17:00:00Z
2746,JNPR,10747932219.0,2017-01-26T17:00:00Z
2747,JNPR,9214081816.14,2016-10-25T17:00:00Z
2748,JNPR,8634924601.81,2016-07-26T21:15:00Z
2749,TMUS,155710923809.65,2021-05-04T20:05:22Z
2750,TMUS,167374036743.6,2021-02-04T21:05:25Z
2751,TMUS,141555828777.36,2020-11-05T21:08:26Z
2752,TMUS,129020877418.65,2020-08-06T20:06:46Z
2753,TMUS,71896665695.5,2020-05-01T12:31:36Z
2754,TMUS,67198521468.0,2020-02-06T21:05:23Z
2755,TMUS,67305581670.96,2019-10-28T20:13:47Z
2756,TMUS,63338025235.54,2019-07-25T20:13:25Z
2757,TMUS,58750303162.4,2019-04-25T20:22:51Z
2758,TMUS,53966280129.42,2019-02-07T12:52:30Z
2759,TMUS,59458704845.32,2018-10-30T20:06:36Z
2760,TMUS,50599034518.5,2018-08-01T20:17:35Z
2761,TMUS,52154321316.72,2018-05-01T23:00:00Z
2762,TMUS,52838039863.98,2018-02-08T17:00:00Z
2763,TMUS,51242455011.18,2017-10-23T16:00:00Z
2764,TMUS,50365271469.94,2017-07-19T21:05:00Z
2765,TMUS,53385302778.39,2017-04-24T17:00:00Z
2766,TMUS,47389127321.79,2017-02-14T17:00:00Z
