Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90 days,1_yr,fwd_ret,Timeframe,quartiles,GICS Sector,x0_Communication Services,x0_Consumer Discretionary,x0_Consumer Staples,x0_Energy,x0_Financials,x0_Health Care,x0_Industrials,x0_Information Technology,x0_Materials,x0_Real Estate,x0_Utilities
2019-11-07,ABC,0.0077322377374145,0.1678528014106902,0.0191403337753982,2.4793166603908308,-0.0788110314872142,0.0201184566577135,xxx,4-2019,xxx,Health Care,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-11-07,DISCK,0.0138100183938151,0.6991689099592144,0.0268528591424915,0.0879119276083036,0.0520527874102687,-0.0562314729711574,xxx,4-2019,xxx,Communication Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-07,DISH,0.0210385919529971,0.6055895787027396,0.0156441118033049,0.1061057177836509,-0.0937826611041976,0.0800124464597362,xxx,4-2019,xxx,Communication Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-07,DIS,0.0045022105950568,0.3796422875302315,0.0080994242340558,0.0660693442315114,-0.0628038569525348,0.1622510720277166,xxx,4-2019,xxx,Communication Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-07,NWSA,-0.0276091944746326,1.0598525138852355,0.006612538741275,0.2536613222062904,0.0294200228849561,0.0064781125160877,xxx,4-2019,xxx,Communication Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-07,BKNG,0.0233716868056217,0.0713255939385923,0.0288557297257105,0.0596525339694754,0.0155745592813936,-0.0113247367681104,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-07,APD,0.0102929162823242,0.2261005155371599,0.0134838656298467,0.0455419556302752,0.0049660813580267,0.4737190989147504,xxx,4-2019,xxx,Materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-11-07,MNST,0.0094489153411185,0.1298526254091442,0.0129446032067347,0.0373716186695823,-0.0620963741993809,0.0130566901131929,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-08,DUK,0.018999566823902,0.636779001125126,0.0155402909124058,0.0522780508638375,0.0224630970006365,0.136577722827593,xxx,4-2019,xxx,Utilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-11-08,AEE,0.017947948110601,0.3975174661199609,0.0180063587636897,0.0554221691817463,-0.0192855107402633,0.172937228754342,xxx,4-2019,xxx,Utilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-11-08,TTWO,0.0050624770111113,0.1537996940916704,0.0057984724592886,0.0676472156362441,0.013693897284331,-0.0703441590164516,xxx,4-2019,xxx,Communication Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-11,DXC,-0.2742015165575651,1.106381768082672,0.0235057901540686,0.338357828004116,-0.4271629414824023,-0.585954338410823,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-12,DHI,0.0260195380598603,0.5160086858184341,0.0313945040438304,0.2332897307571999,0.1702582068508698,0.6093794902849197,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-12,VIAC,0.0414657760933351,0.3325160330532211,0.0463007457358723,0.2742019407063424,-0.2539073767198697,-0.344626509608527,xxx,4-2019,xxx,Communication Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-12,SWKS,0.0158323939879369,0.3099044526898026,0.0195554235057553,0.0675580685121587,0.2791162781764755,0.2444909706942122,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-12,AAP,0.0108314023038789,0.3025969866220968,0.0168716450460662,0.1994734697324608,0.0982279460783022,-0.1534259817392113,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-12,TSN,0.0105241915138886,0.4489678031154328,0.0126572575252933,0.255114057232024,0.0646485655631161,0.5615787344934176,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-12,LIN,0.0070184898141823,0.4686059444097722,0.0080992298039814,0.0592420152851308,0.0844246445400336,0.2995202014465479,xxx,4-2019,xxx,Materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-11-12,ROK,0.0004200621894168,0.020961621847194,0.0040719158792378,0.0844751661181926,0.1983841593995265,0.13856741704544,xxx,4-2019,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-13,CSCO,0.0147008858974668,0.1729489389092618,0.0199527567544834,0.0694415038699413,-0.0352294659965194,0.1240498179713573,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-13,NTAP,0.0182357376797985,0.0402236847587325,0.0249551760020158,0.1144265762500458,0.3562172789229489,-0.2072324779257671,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-14,NVDA,0.0072171236735625,0.090025389182792,0.0079975435382331,0.0258079188696302,0.4115589613274437,0.0408844016921547,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-14,AMAT,0.0135608870161552,0.1595832750010017,0.0171724484768241,0.0706082930799537,0.2132555006288625,0.6598787270882929,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-14,WMT,0.00985845704642,0.2148262131748629,0.0136247207207144,0.3314028182753631,0.0706361506120527,0.237819265787408,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-19,TDG,0.0093613580767371,-0.1041683988312359,0.0131355504754169,0.0318201033646568,0.1196908289494562,0.68310716345264,xxx,4-2019,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-19,TJX,0.0118103639917779,0.0790320470141453,0.0160838323012582,0.1486551885768494,0.1819019240867758,0.3168027745179032,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-19,HD,0.0106531291376468,-0.0041627611870472,0.0137602542402777,0.0949063595599392,0.0467513239397097,0.2956209589144924,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-19,MDT,0.0096512243821005,0.3578736266846637,0.0108551913386016,0.0491770161406609,0.044150444302548,0.2315410611918882,xxx,4-2019,xxx,Health Care,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-11-20,TGT,0.0129610068809004,0.2095725832492934,0.015518766202614,0.2837000697079254,0.2347542709563335,0.8898664903891378,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-20,LB,-0.0519811762133274,-0.2561929399085426,0.0099138400363994,0.2653934977744127,-0.2066899355796746,-0.5113965530929303,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-20,CPRT,0.0113625288017119,0.1003347539960096,0.0106125382640138,0.0285473922142158,0.1223895593263546,0.7953488274564009,xxx,4-2019,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-20,LOW,0.0119989002085075,0.0281962683676019,0.0154183206021758,0.1668287234789252,0.0964051073261289,0.3943311331768948,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-21,INTU,0.00085114055234,0.0542490109938848,0.0001842271957641,0.0178853902554344,-0.0145377965784598,0.3716893533725174,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-21,ROST,0.0092390095739993,0.0816165565464291,0.0121591529611723,0.097895754619413,0.0433350223157853,0.3670851600659266,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-21,GPS,0.0219923785132959,0.5708593108379807,0.0456156775482128,0.6119848283146134,-0.0725967416913888,-0.3109922800067646,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-22,SJM,0.0174153787409244,0.6716661053902114,0.0192813742079127,0.1104743178936246,0.0541938019635399,0.1040699913541121,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-25,A,0.0082756820426673,0.2025409192710544,0.011403032089247,0.0558707701290347,0.2262948886586244,0.2933124194188523,xxx,4-2019,xxx,Health Care,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-11-25,PVH,0.0313191672340638,0.8960246071347783,0.0294954642476551,0.2780525057692427,0.406084095988843,-0.0826038973642734,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-25,HPE,0.0224038211200859,0.7980427781483961,0.0304030223593513,0.2287359815669657,0.3598529615266337,0.1953358603524864,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-25,J,0.011578389496297,0.4650504870640305,0.0112218472101891,0.2587528641211318,0.1225416046423555,0.4071663651920603,xxx,4-2019,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-26,HPQ,0.0150733232235308,-0.0463465840352377,0.0260432090380843,0.5849092152328942,0.0686882480079413,-0.0938661348584475,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-26,ADI,0.006861426396851,0.2898174039243607,0.008871635655877,0.031897482174078,0.0633316378860533,0.3180165152506189,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-26,BBY,0.0152447257362562,0.1625930645931765,0.0206562651412386,0.5067531980880761,0.2942270857607172,0.3225270053622604,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-26,KEYS,0.0103019304368252,0.1587025591396055,0.0116616604622015,0.0585697745186802,0.1861117801310161,0.9453543022135916,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-26,ADSK,0.0020612866624078,-0.005300009934077,0.0034135956739724,0.0254795135027154,0.1370747314931701,0.3880536271089341,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-26,HRL,0.0117943545282739,0.2733422894301984,0.0151202088691878,0.1178313718831038,0.0362921712908248,0.0051890771492613,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27,DE,0.0130021764246706,0.2058166983838641,0.0133887236181651,0.102076123979478,0.1380799482277976,0.1206287466161479,xxx,4-2019,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-12-03,CRM,-0.0007942190760783,0.2424845562643373,0.0004703643225525,0.0336945109155507,0.0899217575357509,0.2668183014302332,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-04,CPB,0.0118629631645591,0.0885434419330646,0.0174602858828785,0.0979840721910638,0.0852322997641388,0.2383211660987447,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-04,SNPS,0.007877595071891,0.2001339216699679,0.0072789289202407,0.0429483652775709,0.0316292345629174,0.4366747347360931,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-05,ULTA,0.0094579649904401,0.1346492541629585,0.0124194676444944,0.1245436177399508,-0.3005778760272835,-0.1942510123819557,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-05,BF-B,0.0091800739408574,0.0632188070678906,0.0104774985351259,0.0298836479958374,0.0860095283725441,0.2362857612248614,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-05,KR,0.0120037986442087,0.4115917881273886,0.0103841828991183,0.8091563577156985,0.0535131672201367,-0.0720236167898331,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-05,COO,0.008387679318938,0.2515194681060716,0.0088842578054885,0.0427879714364617,-0.0478712725822153,0.1295649662053553,xxx,4-2019,xxx,Health Care,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-12-05,DG,0.0088930309893277,0.1617384583810504,0.011273051555653,0.1603817811244464,-0.004363143147079,0.5042298052153393,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-10,AZO,0.0126329380698949,-0.0640445369230851,0.0151260821491267,0.0844915578556042,0.1398557347822859,0.4203415519187199,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-12,ORCL,0.012790283460514,0.0844527711056342,0.0154471165596976,0.0459778881129823,0.0076722168721312,0.2559157134589742,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-12,AVGO,0.0069529098291405,0.2119957506706545,0.0079424794190063,0.0397192737005893,0.1005932296083849,0.4985137060763871,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-12,COST,0.0063827937478323,0.1199496346378782,0.008198458251739,0.2854049752297126,0.0310934202553334,0.3255950453353569,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-12,ADBE,0.0056852569279032,0.0702774709320471,0.0064847599680398,0.0199731781930061,0.0747128063200939,0.233311791344795,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-17,CTAS,0.0091595308577595,0.1167035373209038,0.011486708609427,0.0633210375763088,0.0442377080991458,0.6555214201868991,xxx,4-2019,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-12-17,FDX,0.0133864336660033,0.4468290979856108,0.0145771860833177,0.2957086319758739,-0.054113335890348,-0.103649486536516,xxx,4-2019,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-12-18,MU,0.0091997545611308,0.6838921415097262,0.0100716095209426,0.0998234284696125,0.0913580777943954,0.5549692162547479,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-18,PAYX,0.0083922244636953,0.0833513008775372,0.0110763686583481,0.031917854653361,0.024540623698454,0.3487507748125265,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-18,GIS,0.0182380512089537,0.2421785852941014,0.0178883297870672,0.0961584731549938,-0.0158515486468403,0.4355037181235954,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,CAG,0.0186316650352815,0.5444379939158042,0.0204657077889761,0.1158997561356028,0.0941930124578984,0.4313739379045329,xxx,4-2019,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,NKE,0.0076399804090553,0.0640730554305618,0.0087956412537214,0.0706250323374246,0.1632707766453647,0.513715949975095,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,DRI,0.0017569169369582,0.1617288275126265,0.0104240764111426,0.1356713337460365,-0.0895042731176728,0.0799621050213543,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,ACN,0.0102682934981459,0.1147710369816258,0.0144751529065904,0.0895879543194562,0.0888765966596936,0.4698793893819051,xxx,4-2019,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-20,KMX,0.0108273478787741,0.2312371867284098,0.0043623763699353,0.1543625568522243,0.0688263934486068,0.5724219898926048,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,CCL,0.0139335234020656,0.8355173075493989,0.0119731692028789,0.1156680709659943,0.1556663831922089,0.0501518798792515,xxx,4-2019,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,LW,0.0115936664840593,0.0166060279910565,0.0134975262352102,0.0710939469711954,0.2788176950182439,0.2518061453909568,xxx,1-2020,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,WBA,0.0158848165292239,0.4447936614177135,0.0190663006103755,0.4842586513755065,0.007991053569986,-0.1726696063169687,xxx,1-2020,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,LEN,0.0361431564592869,0.8633024408734735,0.0379315889140585,0.2612330449683591,-0.0033261530855522,0.2480803350975433,xxx,1-2020,xxx,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,STZ,0.0101451084494828,0.329614686122017,0.0025709927931903,0.0415557234495126,-0.016619395588336,0.2805443490850623,xxx,1-2020,xxx,Consumer Staples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,DAL,0.0290310896806625,0.406065095915861,0.0330155266389759,0.2481370625645504,0.1658478211743175,0.3196514572040274,xxx,1-2020,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-14,C,0.0266547619254215,1.004854137357117,0.0117471161716286,0.0378390111412385,0.1583189993696476,0.4294715041008861,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,JPM,0.018505303960663,0.5359630965554188,0.0150778380116678,0.039466652615216,0.1644806126883562,0.4053115505861671,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,WFC,0.0111892648041768,0.7277724602424499,0.0064221366507841,0.034811831789717,-0.0067488986925766,0.0757167565704317,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,INFO,0.0069717672332494,0.2888872411697727,0.0074471146093804,0.0327977484604949,0.1989686061647304,0.5572188058169656,xxx,1-2020,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-14,FRC,0.011904361852844,0.4398598096000307,0.0093602115031817,0.0258959521370145,0.1673754204327937,0.289578960260868,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,USB,0.0152047517714203,0.495331504973919,0.013253479520618,0.0367466532891635,0.0144634638465319,0.1528407110491461,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,PNC,0.0186717754293945,0.6479506387715096,0.0108749416533801,0.0314137888567369,0.0892124750296683,0.3015273896951751,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,GS,0.0211753981393838,0.971095897735478,0.0092648365944942,0.0361983222793388,0.1943843262068558,0.2698661451386224,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,UNH,0.0127135816722518,0.2068640840520936,0.0162904442220974,0.1947211665495496,0.2471165885148087,0.1734446054484499,xxx,1-2020,xxx,Health Care,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,BAC,0.0212999885080861,0.7620048793344069,0.0136675941810882,0.036412931098262,0.1554285343153969,0.2463533411843048,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,BLK,0.0166755275511837,0.4299876423978178,0.0208232420421378,0.041420144496861,0.2012149883482588,0.3228548287491306,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,CSX,0.0136195325369828,0.2092921160806385,0.0165000508295878,0.0406860227721032,0.1158961632196708,0.1897933646327076,xxx,1-2020,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-16,PPG,0.0092506134919238,0.1673980879839911,0.0118995674131354,0.1035431553105052,0.0550352824259903,0.2070053749514935,xxx,1-2020,xxx,Materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-16,BK,0.0298399572115955,0.8174424668340408,-0.2933635278576275,-0.6260139386994817,0.0583943713685868,-0.0507712825790461,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,SCHW,0.013134246002115,0.3107618354957358,0.0265624490758198,0.0662628001225937,0.2378995865157562,0.066267444602114,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,MS,0.0251985901517101,0.8826032806663034,0.0091685342332479,0.0427495908284956,0.3090468919802693,0.3656196865192087,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,PBCT,0.0178511956284452,1.0277245519093887,0.014661119668525,0.032970731712576,0.0642522933601899,0.0831831237408258,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,FAST,0.0084236573539748,0.1256524960422788,0.0111718189334381,0.0597124135458652,0.0186084496119922,0.3176118006822914,xxx,1-2020,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-17,JBHT,0.0116241406211209,0.1821467547358178,0.0149614347045511,0.1787656346750923,-0.0107662084715457,0.1591898455829292,xxx,1-2020,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-17,SLB,0.0059830193428099,0.4268965152707664,0.0113871981836743,0.1189008460092286,0.2041161616650664,-0.0936093623752079,xxx,1-2020,xxx,Energy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,RF,0.0221105193928651,0.9052626587488648,0.0190881901402039,0.0510799968151856,0.0199589940764317,0.0854397961641231,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,CFG,0.0241872404718943,1.168634562472256,0.0179382985036272,0.0490401912881048,0.1602266168669455,0.1977959610521626,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,STT,0.0174039141538258,0.7594403109115572,-0.0328750669437959,-0.1156645661924171,0.311982541739727,0.1942195534337456,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,KSU,0.0083788068255306,0.2909461624818107,0.0147414793051767,0.0392049185312666,0.1494133398164114,0.5243641297588095,xxx,1-2020,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-21,NFLX,0.0041340379259148,0.0534012378796889,0.0040174611005388,0.0358608540155352,0.1810464817425934,-0.0426966136799003,xxx,1-2020,xxx,Communication Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,COF,0.0221542597917039,1.1312931239264177,0.0142733216938069,0.0684751970961023,0.1155696020998946,0.247569801846696,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,IBM,0.0309154569709679,0.1755610459760063,0.0256122762222302,0.1259617297406294,-0.0091214786135455,0.1903769784788316,xxx,1-2020,xxx,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-21,CMA,0.0261883873764182,0.7186603532097985,0.0211926337816928,0.0419626224452322,0.0223340754983989,-0.1187100037773443,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,UAL,0.0287564966827873,0.5173029067850562,0.028167599592921,0.3385086361674666,-0.0237823896587495,0.0565271445787229,xxx,1-2020,xxx,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-21,ZION,0.0193209775302989,0.766850728059292,0.0217017297322553,0.0566166897442972,0.0999948394913927,0.1023460900329562,xxx,1-2020,xxx,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,HAL,-0.0769557601314902,0.3730003328333334,0.0169115394727826,0.1748760984127785,0.2227229958467587,-0.2144914490113066,xxx,1-2020,xxx,Energy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
