,Instrument,Original Announcement Date Time,Revenue from Business Activities - Total
487,XOM,2019-08-02T11:29:28Z,67491000000.0
488,XOM,2019-04-26T11:59:41Z,61646000000.0
489,XOM,2019-02-01T13:03:54Z,68253000000.0
490,XOM,2018-11-02T11:57:09Z,74187000000.0
491,XOM,2018-07-27T17:00:00Z,71456000000.0
492,XOM,2018-04-27T17:00:00Z,65436000000.0
493,XOM,2018-02-02T17:00:00Z,67627000000.0
494,XOM,2017-10-27T17:00:00Z,59350000000.0
495,XOM,2017-07-28T03:30:00Z,56026000000.0
496,XOM,2017-04-27T13:00:00Z,56474000000.0
497,XOM,2017-01-31T17:00:00Z,56083000000.0
498,XOM,2016-10-28T13:00:00Z,51330000000.0
499,XOM,2016-07-29T12:00:00Z,50925000000.0
500,CMA,2021-04-20T10:28:26Z,643000000.0
501,CMA,2021-01-19T11:39:36Z,626000000.0
502,CMA,2020-10-20T10:42:08Z,615000000.0
503,CMA,2020-07-21T10:39:54Z,613000000.0
504,CMA,2020-04-21T10:40:28Z,685000000.0
505,CMA,2020-01-21T11:53:01Z,695000000.0
506,CMA,2019-10-16T10:39:24Z,747000000.0
507,CMA,2019-07-17T10:38:36Z,760000000.0
508,CMA,2019-04-16T10:39:32Z,751000000.0
509,CMA,2019-01-16T13:03:11Z,770000000.0
510,CMA,2018-10-16T10:39:49Z,728000000.0
511,CMA,2018-07-17T10:44:36Z,740000000.0
512,CMA,2018-04-17T17:00:00Z,696000000.0
513,CMA,2018-01-16T17:00:00Z,692000000.0
514,CMA,2017-10-17T17:00:00Z,691000000.0
515,CMA,2017-07-18T17:00:00Z,645000000.0
516,CMA,2017-04-18T17:00:00Z,612000000.0
517,CMA,2017-01-17T17:00:00Z,591000000.0
518,CMA,2016-10-18T11:45:00Z,593000000.0
519,CMA,2016-07-19T11:40:00Z,587000000.0
520,DISCK,2021-04-28T11:04:10Z,2792000000.0
521,DISCK,2021-02-22T12:03:43Z,2886000000.0
522,DISCK,2020-11-05T12:11:18Z,2561000000.0
523,DISCK,2020-08-05T11:22:05Z,2541000000.0
524,DISCK,2020-05-06T11:08:22Z,2683000000.0
525,DISCK,2020-02-27T12:03:02Z,2874000000.0
526,DISCK,2019-11-07T13:01:17Z,2678000000.0
527,DISCK,2019-08-06T11:59:49Z,2885000000.0
528,DISCK,2019-05-02T11:59:51Z,2707000000.0
529,DISCK,2019-02-26T12:37:21Z,2809000000.0
530,DISCK,2018-11-08T12:04:33Z,2592000000.0
531,DISCK,2018-08-07T17:00:00Z,2845000000.0
532,DISCK,2018-05-08T05:00:00Z,2307000000.0
533,DISCK,2018-02-27T17:00:00Z,1864000000.0
534,DISCK,2017-11-02T17:00:00Z,1651000000.0
535,DISCK,2017-07-31T17:00:00Z,1745000000.0
536,DISCK,2017-05-09T05:00:00Z,1613000000.0
537,DISCK,2017-02-14T12:52:00Z,1672000000.0
538,DISCK,2016-11-01T17:00:00Z,1556000000.0
539,DISCK,2016-08-02T16:00:00Z,1708000000.0
540,NDAQ,2021-04-21T11:16:36Z,1652000000.0
541,NDAQ,2021-01-27T12:15:31Z,1462000000.0
542,NDAQ,2020-10-21T11:00:11Z,1414000000.0
543,NDAQ,2020-07-22T11:26:49Z,1398000000.0
544,NDAQ,2020-04-22T11:00:11Z,1353000000.0
545,NDAQ,2020-01-29T12:15:30Z,1065000000.0
546,NDAQ,2019-10-23T10:50:05Z,1096000000.0
547,NDAQ,2019-07-24T11:19:47Z,1061000000.0
548,NDAQ,2019-04-24T11:01:16Z,1039000000.0
549,NDAQ,2019-01-30T12:04:01Z,1136000000.0
550,NDAQ,2018-10-24T11:00:11Z,964000000.0
551,NDAQ,2018-07-25T11:00:07Z,1027000000.0
552,NDAQ,2018-04-25T17:00:00Z,1151000000.0
553,NDAQ,2018-01-31T17:00:00Z,1019000000.0
554,NDAQ,2017-10-25T17:00:00Z,965000000.0
555,NDAQ,2017-07-26T17:00:00Z,994000000.0
556,NDAQ,2017-04-26T17:00:00Z,971000000.0
557,NDAQ,2017-01-31T17:00:00Z,973000000.0
558,NDAQ,2016-10-26T12:01:00Z,929000000.0
559,NDAQ,2016-07-27T12:00:00Z,897000000.0
560,DPZ,2021-04-29T11:30:06Z,983698000.0
561,DPZ,2021-02-25T12:30:08Z,1356567000.0
562,DPZ,2020-10-08T11:31:30Z,967719000.0
563,DPZ,2020-07-16T11:32:03Z,920023000.0
564,DPZ,2020-04-23T11:32:34Z,873102000.0
565,DPZ,2020-02-20T12:30:03Z,1150352000.0
566,DPZ,2019-10-08T11:33:18Z,820812000.0
567,DPZ,2019-07-16T11:31:10Z,811647000.0
568,DPZ,2019-04-24T11:30:09Z,835963000.0
569,DPZ,2019-02-21T12:30:05Z,1082135000.0
570,DPZ,2018-10-16T11:32:15Z,785965000.0
571,DPZ,2018-07-19T11:34:25Z,779396000.0
572,DPZ,2018-04-26T17:00:00Z,785371000.0
573,DPZ,2018-02-20T17:00:00Z,891509000.0
574,DPZ,2017-10-12T17:00:00Z,643642000.0
575,DPZ,2017-07-25T17:00:00Z,628611000.0
576,DPZ,2017-04-27T12:30:00Z,624217000.0
577,DPZ,2017-02-28T12:32:00Z,819435000.0
578,DPZ,2016-10-18T17:00:00Z,566677000.0
579,DPZ,2016-07-21T17:00:00Z,547341000.0
580,HES,2021-04-28T11:31:40Z,1898000000.0
581,HES,2021-01-27T12:32:57Z,1321000000.0
582,HES,2020-10-28T11:31:00Z,1159000000.0
583,HES,2020-07-29T11:30:00Z,833000000.0
584,HES,2020-05-07T11:31:44Z,1354000000.0
585,HES,2020-01-29T12:32:08Z,1683000000.0
586,HES,2019-10-30T11:37:18Z,1580000000.0
587,HES,2019-07-31T11:32:46Z,1660000000.0
588,HES,2019-04-25T11:33:51Z,1572000000.0
589,HES,2019-01-30T12:33:23Z,1650000000.0
590,HES,2018-10-31T11:33:38Z,1793000000.0
591,HES,2018-07-25T17:00:00Z,1534000000.0
592,HES,2018-04-25T17:00:00Z,1346000000.0
593,HES,2018-02-05T16:00:00Z,1663000000.0
594,HES,2017-10-25T05:00:00Z,1348000000.0
595,HES,2017-07-26T17:00:00Z,1197000000.0
596,HES,2017-04-26T17:00:00Z,1258000000.0
597,HES,2017-01-25T11:30:00Z,1388000000.0
598,HES,2016-10-26T16:00:00Z,1177000000.0
599,HES,2016-07-27T17:00:00Z,1224000000.0
600,BXP,2021-04-27T20:52:00Z,710190000.0
601,BXP,2021-01-26T21:32:42Z,662080000.0
602,BXP,2020-10-27T20:52:00Z,690372000.0
603,BXP,2020-07-28T21:21:00Z,652289000.0
604,BXP,2020-04-28T20:49:00Z,749319000.0
605,BXP,2020-01-28T23:52:00Z,755342000.0
606,BXP,2019-10-29T20:53:00Z,741124000.0
607,BXP,2019-07-30T20:53:00Z,731338000.0
608,BXP,2019-04-30T21:15:00Z,722372000.0
609,BXP,2019-01-29T23:28:00Z,702938000.0
610,BXP,2018-10-30T22:50:00Z,683768000.0
611,BXP,2018-07-31T17:00:00Z,662514000.0
612,BXP,2018-04-24T16:00:00Z,658266000.0
613,BXP,2018-01-30T17:00:00Z,655229000.0
614,BXP,2017-11-01T17:00:00Z,657712000.0
615,BXP,2017-08-01T22:50:00Z,656907000.0
616,BXP,2017-04-25T16:00:00Z,632228000.0
617,BXP,2017-01-31T21:01:00Z,636061000.0
618,BXP,2016-10-26T00:03:00Z,625228000.0
619,BXP,2016-07-26T17:00:00Z,623546000.0
620,BEN,2021-05-04T12:41:41Z,2070400000.0
621,BEN,2021-02-02T13:38:23Z,1995100000.0
622,BEN,2020-10-27T12:30:01Z,1627400000.0
623,BEN,2020-07-28T12:33:50Z,1167900000.0
624,BEN,2020-04-30T12:33:28Z,1342600000.0
625,BEN,2020-01-30T13:33:05Z,1389200000.0
626,BEN,2019-10-25T12:32:45Z,1347400000.0
627,BEN,2019-07-30T12:32:53Z,1476700000.0
628,BEN,2019-04-26T12:30:48Z,1433800000.0
629,BEN,2019-01-30T13:34:54Z,1411500000.0
630,BEN,2018-10-25T12:30:22Z,1527200000.0
631,BEN,2018-07-27T12:46:46Z,1558600000.0
632,BEN,2018-04-26T22:00:00Z,1617800000.0
633,BEN,2018-01-30T23:00:00Z,1615500000.0
634,BEN,2017-10-26T17:00:00Z,1616900000.0
635,BEN,2017-07-28T13:30:00Z,1613900000.0
636,BEN,2017-04-28T16:00:00Z,1600600000.0
637,BEN,2017-01-27T13:32:00Z,1560800000.0
638,BEN,2016-10-26T16:00:00Z,1611800000.0
639,BEN,2016-07-28T16:00:00Z,1634300000.0
640,APA,2021-05-05T20:18:49Z,1871000000.0
641,APA,2021-02-25T14:30:17Z,1219000000.0
642,APA,2020-11-05T14:12:58Z,1120000000.0
643,APA,2020-07-29T00:00:00Z,752000000.0
644,APA,2020-05-07T15:19:23Z,1344000000.0
645,APA,2020-02-27T14:55:56Z,1729000000.0
646,APA,2019-10-31T14:12:26Z,1468000000.0
647,APA,2019-08-01T14:32:05Z,1598000000.0
648,APA,2019-05-02T13:56:28Z,1654000000.0
649,APA,2019-02-28T14:28:09Z,2060000000.0
650,APA,2018-11-01T13:53:50Z,1976000000.0
651,APA,2018-08-02T13:59:59Z,1936000000.0
652,APA,2018-05-03T17:00:00Z,1733000000.0
653,APA,2018-02-22T16:00:00Z,1640000000.0
654,APA,2017-11-02T16:00:00Z,1389000000.0
655,APA,2017-08-03T16:00:00Z,1346000000.0
656,APA,2017-05-04T17:00:00Z,1512000000.0
657,APA,2017-02-23T11:30:00Z,1455000000.0
658,APA,2016-11-03T16:00:00Z,1439000000.0
659,APA,2016-08-04T16:00:00Z,1386000000.0
660,AMAT,2021-05-20T20:12:48Z,5582000000.0
661,AMAT,2021-02-18T21:01:00Z,5162000000.0
662,AMAT,2020-11-12T21:01:01Z,4688000000.0
663,AMAT,2020-08-13T20:01:10Z,4395000000.0
664,AMAT,2020-05-14T20:04:50Z,3957000000.0
665,AMAT,2020-02-12T21:01:10Z,4162000000.0
666,AMAT,2019-11-14T21:01:00Z,3754000000.0
667,AMAT,2019-08-15T20:01:01Z,3562000000.0
668,AMAT,2019-05-16T20:01:10Z,3539000000.0
669,AMAT,2019-02-14T21:01:07Z,3753000000.0
670,AMAT,2018-11-15T21:08:04Z,3759000000.0
671,AMAT,2018-08-16T20:13:20Z,4162000000.0
672,AMAT,2018-05-17T17:00:00Z,4579000000.0
673,AMAT,2018-02-14T17:00:00Z,4205000000.0
674,AMAT,2017-11-16T17:00:00Z,4130000000.0
675,AMAT,2017-08-17T17:00:00Z,3744000000.0
676,AMAT,2017-05-18T17:00:00Z,3546000000.0
677,AMAT,2017-02-15T17:00:00Z,3278000000.0
678,AMAT,2016-11-17T17:00:00Z,3297000000.0
679,AMAT,2016-08-18T21:01:00Z,2821000000.0
680,FLT,2021-05-05T20:05:01Z,608623000.0
681,FLT,2021-02-04T21:06:00Z,617333000.0
682,FLT,2020-11-05T21:18:07Z,585283000.0
683,FLT,2020-08-06T20:12:00Z,525146000.0
684,FLT,2020-05-07T20:08:02Z,661093000.0
685,FLT,2020-02-06T21:18:10Z,698881000.0
686,FLT,2019-11-06T21:05:00Z,681048000.0
687,FLT,2019-08-06T20:25:01Z,647094000.0
688,FLT,2019-05-07T20:05:00Z,621825000.0
689,FLT,2019-02-06T21:07:00Z,643422000.0
690,FLT,2018-10-30T20:09:31Z,619586000.0
691,FLT,2018-08-02T20:05:00Z,584985000.0
692,FLT,2018-05-03T17:00:00Z,585500000.0
693,FLT,2018-02-08T17:00:00Z,609991000.0
694,FLT,2017-11-01T16:00:00Z,577877000.0
695,FLT,2017-08-03T17:00:00Z,541237000.0
696,FLT,2017-05-01T17:00:00Z,520433000.0
697,FLT,2017-02-08T17:00:00Z,514953000.0
698,FLT,2016-11-01T16:00:00Z,484426000.0
699,FLT,2016-08-04T17:00:00Z,417905000.0
700,ZION,2021-04-19T21:00:46Z,708000000.0
701,ZION,2021-01-19T21:30:20Z,711000000.0
702,ZION,2020-10-19T20:25:56Z,706000000.0
703,ZION,2020-07-20T20:04:27Z,674000000.0
704,ZION,2020-04-20T20:16:04Z,681000000.0
705,ZION,2020-01-21T21:14:08Z,707000000.0
706,ZION,2019-10-21T20:14:07Z,711000000.0
707,ZION,2019-07-22T20:41:28Z,697000000.0
708,ZION,2019-04-22T20:42:40Z,700000000.0
709,ZION,2019-01-22T21:11:54Z,710000000.0
710,ZION,2018-10-22T20:29:20Z,695000000.0
711,ZION,2018-07-24T17:00:00Z,678000000.0
712,ZION,2018-04-23T17:00:00Z,669000000.0
713,ZION,2018-01-22T17:00:00Z,658000000.0
714,ZION,2017-10-23T17:00:00Z,651000000.0
715,ZION,2017-07-25T21:51:00Z,653000000.0
716,ZION,2017-04-24T21:10:00Z,613000000.0
717,ZION,2017-01-23T17:00:00Z,598982000.0
718,ZION,2016-10-24T17:00:00Z,605334000.0
719,ZION,2016-07-26T17:00:00Z,583579000.0
720,RF,2021-04-23T10:00:00Z,1431000000.0
721,RF,2021-01-22T11:14:26Z,1486000000.0
722,RF,2020-10-20T10:05:19Z,1466000000.0
723,RF,2020-07-17T10:05:06Z,1373000000.0
724,RF,2020-04-17T10:00:00Z,1378000000.0
725,RF,2020-01-17T11:13:57Z,1338000000.0
726,RF,2019-10-22T10:10:09Z,1392000000.0
727,RF,2019-07-19T10:02:36Z,1345000000.0
728,RF,2019-04-18T10:04:56Z,1330000000.0
729,RF,2019-01-18T11:07:25Z,1356000000.0
730,RF,2018-10-23T10:05:29Z,1337000000.0
731,RF,2018-07-20T17:00:00Z,1323000000.0
732,RF,2018-04-20T17:00:00Z,1296000000.0
733,RF,2018-01-19T17:00:00Z,1300000000.0
734,RF,2017-10-23T17:00:00Z,1291000000.0
735,RF,2017-07-21T11:00:00Z,1271000000.0
736,RF,2017-04-18T11:00:00Z,1250000000.0
737,RF,2017-01-20T11:00:00Z,1415000000.0
738,RF,2016-10-18T17:00:00Z,1177000000.0
739,RF,2016-07-19T16:00:00Z,1191000000.0
740,DISH,2021-04-29T10:29:42Z,4497853000.0
741,DISH,2021-02-22T11:17:16Z,4557365000.0
742,DISH,2020-11-06T11:26:49Z,4531591000.0
743,DISH,2020-08-07T10:22:04Z,3187090000.0
744,DISH,2020-05-07T10:15:04Z,3217389000.0
745,DISH,2020-02-19T11:17:58Z,3240865000.0
746,DISH,2019-11-07T11:22:59Z,3168363000.0
747,DISH,2019-07-29T20:04:46Z,3211312000.0
748,DISH,2019-05-03T10:15:56Z,3187144000.0
749,DISH,2019-02-13T11:38:42Z,3306829000.0
750,DISH,2018-11-07T11:29:21Z,3395141000.0
751,DISH,2018-08-03T10:18:57Z,3460845000.0
752,DISH,2018-05-08T23:00:00Z,3458487000.0
753,DISH,2018-02-21T23:00:00Z,3483928000.0
754,DISH,2017-11-09T23:00:00Z,3583454000.0
755,DISH,2017-08-03T23:00:00Z,3643632000.0
756,DISH,2017-05-01T17:00:00Z,3680361000.0
757,DISH,2017-02-22T17:00:00Z,3752765000.0
758,DISH,2016-11-09T17:00:00Z,3767472000.0
759,DISH,2016-07-21T17:00:00Z,3864591000.0
760,PEG,2021-05-05T11:33:52Z,2889000000.0
761,PEG,2021-02-26T12:30:07Z,2402000000.0
762,PEG,2020-10-30T21:13:26Z,2370000000.0
763,PEG,2020-07-31T21:07:04Z,2050000000.0
764,PEG,2020-05-04T11:30:04Z,2781000000.0
765,PEG,2020-02-26T14:05:36Z,2478000000.0
766,PEG,2019-10-31T20:58:09Z,2302000000.0
767,PEG,2019-07-31T10:05:14Z,2316000000.0
768,PEG,2019-05-02T20:57:37Z,2980000000.0
769,PEG,2019-02-27T13:34:48Z,2468000000.0
770,PEG,2018-10-30T21:35:24Z,2394000000.0
771,PEG,2018-08-01T17:00:00Z,2016000000.0
772,PEG,2018-04-30T17:00:00Z,2818000000.0
773,PEG,2018-02-23T16:00:00Z,2106000000.0
774,PEG,2017-10-30T16:00:00Z,2254000000.0
775,PEG,2017-07-28T16:00:00Z,2142000000.0
776,PEG,2017-04-28T16:00:00Z,2592000000.0
777,PEG,2017-02-24T16:00:00Z,1995000000.0
778,PEG,2016-10-31T16:00:00Z,2450000000.0
779,PEG,2016-07-29T16:00:00Z,1905000000.0
780,ALL,2021-05-05T20:22:53Z,12451000000.0
781,ALL,2021-02-03T21:18:08Z,12018000000.0
782,ALL,2020-11-04T21:18:50Z,11500000000.0
783,ALL,2020-08-04T20:19:19Z,11197000000.0
784,ALL,2020-05-05T20:20:29Z,9866000000.0
785,ALL,2020-02-04T21:18:21Z,11476000000.0
786,ALL,2019-10-30T10:05:54Z,11085000000.0
787,ALL,2019-07-30T20:20:38Z,11156000000.0
788,ALL,2019-05-01T20:27:41Z,11006000000.0
789,ALL,2019-02-05T21:44:15Z,9486000000.0
790,ALL,2018-10-31T20:19:37Z,10469000000.0
791,ALL,2018-08-01T20:23:05Z,10103000000.0
792,ALL,2018-05-01T17:00:00Z,9770000000.0
793,ALL,2018-02-07T17:00:00Z,10737000000.0
794,ALL,2017-11-01T17:00:00Z,9686000000.0
795,ALL,2017-08-01T17:00:00Z,9634000000.0
796,ALL,2017-05-02T17:00:00Z,9496000000.0
797,ALL,2017-02-01T21:34:00Z,9350000000.0
798,ALL,2016-11-02T17:00:00Z,9294000000.0
799,ALL,2016-08-03T17:00:00Z,9241000000.0
800,SLB,2021-04-23T10:50:01Z,5223000000.0
801,SLB,2021-01-22T12:58:07Z,5532000000.0
802,SLB,2020-10-16T10:53:38Z,5258000000.0
803,SLB,2020-07-24T10:52:38Z,5356000000.0
804,SLB,2020-04-17T11:03:57Z,7455000000.0
805,SLB,2020-01-17T12:27:10Z,8228000000.0
806,SLB,2019-10-18T11:04:22Z,8541000000.0
807,SLB,2019-07-19T11:03:46Z,8269000000.0
808,SLB,2019-04-18T11:13:12Z,7879000000.0
809,SLB,2019-01-18T12:06:16Z,8179000000.0
810,SLB,2018-10-19T11:09:21Z,8504000000.0
811,SLB,2018-07-20T17:00:00Z,8303000000.0
812,SLB,2018-04-20T17:00:00Z,7829000000.0
813,SLB,2018-01-19T17:00:00Z,8179000000.0
814,SLB,2017-10-20T16:00:00Z,7905000000.0
815,SLB,2017-07-21T17:00:00Z,7462000000.0
816,SLB,2017-04-21T17:00:00Z,6894000000.0
817,SLB,2017-01-20T12:00:00Z,7107000000.0
818,SLB,2016-10-26T17:00:00Z,7019000000.0
819,SLB,2016-07-21T21:10:00Z,7164000000.0
820,PGR,2021-04-15T14:05:46Z,11439600000.0
821,PGR,2021-01-27T15:56:59Z,11410300000.0
822,PGR,2020-10-14T12:40:47Z,10942500000.0
823,PGR,2020-07-15T13:31:01Z,10967200000.0
824,PGR,2020-04-15T13:46:42Z,9318100000.0
825,PGR,2020-03-02T21:02:05Z,10734800000.0
826,PGR,2019-10-16T12:48:19Z,9524600000.0
827,PGR,2019-07-17T12:50:05Z,9444500000.0
828,PGR,2019-04-16T12:39:07Z,9293800000.0
829,PGR,2019-01-23T13:41:34Z,8028800000.0
830,PGR,2018-10-16T12:55:00Z,8490000000.0
831,PGR,2018-07-17T17:00:00Z,8011800000.0
832,PGR,2018-04-17T17:00:00Z,7424100000.0
833,PGR,2018-01-24T17:00:00Z,7115100000.0
834,PGR,2017-10-17T17:00:00Z,6786000000.0
835,PGR,2017-07-18T17:00:00Z,6599100000.0
836,PGR,2017-04-18T17:00:00Z,6315900000.0
837,PGR,2017-01-25T17:00:00Z,6122100000.0
838,PGR,2016-10-13T17:00:00Z,5930200000.0
839,PGR,2016-07-14T17:00:00Z,5812400000.0
840,NOV,2021-04-27T22:00:00Z,1249000000.0
841,NOV,2021-02-04T23:00:01Z,1327000000.0
842,NOV,2020-10-26T22:20:00Z,1384000000.0
843,NOV,2020-07-27T22:22:00Z,1496000000.0
844,NOV,2020-04-27T22:45:00Z,1883000000.0
845,NOV,2020-02-06T23:15:00Z,2281000000.0
846,NOV,2019-10-28T22:15:00Z,2126000000.0
847,NOV,2019-07-29T23:33:00Z,2132000000.0
848,NOV,2019-04-25T22:18:00Z,1940000000.0
849,NOV,2019-02-06T22:00:00Z,2398000000.0
850,NOV,2018-10-25T23:07:00Z,2154000000.0
851,NOV,2018-07-26T22:00:00Z,2106000000.0
852,NOV,2018-04-26T17:00:00Z,1795000000.0
853,NOV,2018-02-05T17:00:00Z,1969000000.0
854,NOV,2017-10-26T17:00:00Z,1835000000.0
855,NOV,2017-07-27T23:42:00Z,1759000000.0
856,NOV,2017-04-26T23:30:00Z,1741000000.0
857,NOV,2017-02-06T23:12:00Z,1692000000.0
858,NOV,2016-10-27T17:00:00Z,1646000000.0
859,NOV,2016-07-28T11:45:00Z,1724000000.0
860,PTC,2021-04-28T20:04:16Z,461785000.0
861,PTC,2021-01-27T21:04:00Z,429050000.0
862,PTC,2020-10-28T20:01:11Z,390981000.0
863,PTC,2020-07-29T20:01:00Z,351721000.0
864,PTC,2020-04-29T20:01:00Z,359603000.0
865,PTC,2020-01-22T21:01:00Z,356110000.0
866,PTC,2019-10-23T20:12:25Z,335005000.0
867,PTC,2019-07-24T20:03:47Z,295486000.0
868,PTC,2019-04-24T20:34:09Z,290451000.0
869,PTC,2019-01-23T21:06:37Z,334689000.0
870,PTC,2018-10-24T20:01:00Z,312521000.0
871,PTC,2018-07-18T20:01:00Z,314777000.0
872,PTC,2018-04-18T17:00:00Z,307883000.0
873,PTC,2018-01-17T17:00:00Z,306644000.0
874,PTC,2017-10-25T17:00:00Z,306379000.0
875,PTC,2017-07-19T21:01:00Z,291293000.0
876,PTC,2017-04-19T21:01:00Z,280040000.0
877,PTC,2017-01-18T21:05:00Z,286327000.0
878,PTC,2016-10-26T21:01:00Z,288237000.0
879,PTC,2016-07-20T17:00:00Z,288652000.0
880,SWKS,2021-04-29T20:01:00Z,1171800000.0
881,SWKS,2021-01-28T21:02:00Z,1510000000.0
882,SWKS,2020-11-02T21:07:44Z,956800000.0
883,SWKS,2020-07-23T20:04:19Z,736800000.0
884,SWKS,2020-05-04T20:04:53Z,766100000.0
885,SWKS,2020-01-23T21:01:00Z,896100000.0
886,SWKS,2019-11-12T21:21:54Z,827400000.0
887,SWKS,2019-08-07T21:17:02Z,767000000.0
888,SWKS,2019-05-02T20:22:31Z,810400000.0
889,SWKS,2019-02-05T21:22:10Z,972000000.0
890,SWKS,2018-11-08T21:22:51Z,1008400000.0
891,SWKS,2018-07-19T20:21:27Z,894300000.0
892,SWKS,2018-05-03T17:00:00Z,913400000.0
893,SWKS,2018-02-05T16:00:00Z,1051900000.0
894,SWKS,2017-11-06T17:00:00Z,984600000.0
895,SWKS,2017-07-20T17:00:00Z,900800000.0
896,SWKS,2017-04-27T21:15:00Z,851700000.0
897,SWKS,2017-01-19T16:00:00Z,914300000.0
898,SWKS,2016-11-03T21:15:00Z,835400000.0
899,SWKS,2016-08-03T21:15:00Z,751700000.0
900,EL,2021-05-03T10:46:48Z,3864000000.0
901,EL,2021-02-05T11:47:49Z,4853000000.0
902,EL,2020-11-02T11:45:00Z,3562000000.0
903,EL,2020-08-20T10:51:13Z,2430000000.0
904,EL,2020-05-01T10:48:40Z,3345000000.0
905,EL,2020-02-06T11:47:14Z,4624000000.0
906,EL,2019-10-31T16:48:33Z,3895000000.0
907,EL,2019-08-19T10:47:41Z,3590000000.0
908,EL,2019-05-01T16:33:40Z,3744000000.0
909,EL,2019-02-05T17:22:27Z,4005000000.0
910,EL,2018-10-31T10:45:00Z,3524000000.0
911,EL,2018-08-20T12:39:39Z,3295000000.0
912,EL,2018-05-02T17:00:00Z,3370000000.0
913,EL,2018-02-02T17:00:00Z,3744000000.0
914,EL,2017-11-01T17:00:00Z,3274000000.0
915,EL,2017-08-18T15:05:04Z,2894000000.0
916,EL,2017-05-02T11:45:00Z,2857000000.0
917,EL,2017-02-02T17:00:00Z,3208000000.0
918,EL,2016-11-02T11:45:00Z,2865000000.0
919,EL,2016-08-19T18:00:00Z,2646300000.0
920,NOC,2021-04-29T10:47:18Z,9157000000.0
921,NOC,2021-01-28T11:39:34Z,10212000000.0
922,NOC,2020-10-22T10:33:54Z,9083000000.0
923,NOC,2020-07-30T10:31:29Z,8884000000.0
924,NOC,2020-04-29T10:33:55Z,8620000000.0
925,NOC,2020-01-30T11:42:05Z,8721000000.0
926,NOC,2019-10-24T10:40:36Z,8475000000.0
927,NOC,2019-07-24T10:39:01Z,8456000000.0
928,NOC,2019-04-24T10:31:58Z,8189000000.0
929,NOC,2019-01-31T11:34:16Z,8156000000.0
930,NOC,2018-10-24T10:32:59Z,8085000000.0
931,NOC,2018-07-25T10:35:52Z,7119000000.0
932,NOC,2018-04-25T22:00:00Z,6735000000.0
933,NOC,2018-01-25T17:00:00Z,6552000000.0
934,NOC,2017-10-25T23:00:00Z,6569000000.0
935,NOC,2017-07-25T23:17:00Z,6473000000.0
936,NOC,2017-04-26T16:00:00Z,6410000000.0
937,NOC,2017-01-26T12:05:00Z,6397000000.0
938,NOC,2016-10-26T17:00:00Z,6155000000.0
939,NOC,2016-07-27T16:00:00Z,6000000000.0
940,PKG,2021-04-26T21:33:35Z,1807200000.0
941,PKG,2021-01-27T22:23:39Z,1714200000.0
942,PKG,2020-10-26T22:10:00Z,1693700000.0
943,PKG,2020-07-28T21:21:00Z,1541600000.0
944,PKG,2020-04-27T21:00:00Z,1708700000.0
945,PKG,2020-01-29T22:18:00Z,1720000000.0
946,PKG,2019-10-23T22:38:00Z,1750700000.0
947,PKG,2019-07-24T21:40:00Z,1759900000.0
948,PKG,2019-04-24T21:29:00Z,1733700000.0
949,PKG,2019-01-29T22:46:00Z,1746500000.0
950,PKG,2018-10-24T21:46:00Z,1809900000.0
951,PKG,2018-07-25T21:48:00Z,1767500000.0
952,PKG,2018-04-24T17:00:00Z,1690600000.0
953,PKG,2018-01-30T17:00:00Z,1684300000.0
954,PKG,2017-10-25T17:00:00Z,1640100000.0
955,PKG,2017-07-26T23:35:00Z,1584000000.0
956,PKG,2017-04-26T22:13:00Z,1536500000.0
957,PKG,2017-01-30T22:09:00Z,1476600000.0
958,PKG,2016-10-19T17:00:00Z,1484000000.0
959,PKG,2016-07-21T17:00:00Z,1417400000.0
960,CSX,2021-04-20T20:02:35Z,2813000000.0
961,CSX,2021-01-21T21:02:51Z,2825000000.0
962,CSX,2020-10-21T20:06:49Z,2648000000.0
963,CSX,2020-07-22T20:02:38Z,2255000000.0
964,CSX,2020-04-22T00:00:00Z,2855000000.0
965,CSX,2020-01-16T21:02:50Z,2885000000.0
966,CSX,2019-10-16T20:02:48Z,2978000000.0
967,CSX,2019-07-17T10:02:27Z,3061000000.0
968,CSX,2019-04-16T20:03:17Z,3013000000.0
969,CSX,2019-01-16T21:03:41Z,3143000000.0
970,CSX,2018-10-16T20:04:35Z,3129000000.0
971,CSX,2018-07-17T20:04:36Z,3102000000.0
972,CSX,2018-04-17T17:00:00Z,2876000000.0
973,CSX,2018-01-16T17:00:00Z,2863000000.0
974,CSX,2017-10-17T17:00:00Z,2743000000.0
975,CSX,2017-07-18T17:00:00Z,2933000000.0
976,CSX,2017-04-19T17:00:00Z,2869000000.0
977,CSX,2017-01-17T21:03:00Z,3037000000.0
978,CSX,2016-10-12T20:06:48Z,2710000000.0
979,CSX,2016-07-13T17:00:00Z,2704000000.0
980,MSCI,2021-04-27T10:45:00Z,478423000.0
981,MSCI,2021-01-28T11:56:11Z,443661000.0
982,MSCI,2020-10-27T10:48:16Z,425333000.0
983,MSCI,2020-07-28T10:45:00Z,409616000.0
984,MSCI,2020-04-28T11:00:00Z,416780000.0
985,MSCI,2020-01-30T12:03:57Z,406606000.0
986,MSCI,2019-10-31T11:00:01Z,394251000.0
987,MSCI,2019-08-01T11:04:42Z,385558000.0
988,MSCI,2019-05-02T11:03:00Z,371381000.0
