,Instrument,Enterprise Value,Original Announcement Date Time
2475,HPE,28765457689.49,2020-03-03T21:05:00Z
2476,HPE,31542916643.78,2019-11-25T21:05:00Z
2477,HPE,28257565726.88,2019-08-27T20:05:00Z
2478,HPE,30569680717.47,2019-05-23T20:05:00Z
2479,HPE,30419396645.75,2019-02-21T21:05:00Z
2480,HPE,29738636315.75,2018-12-04T21:05:07Z
2481,HPE,30507561561.04,2018-08-28T20:05:07Z
2482,HPE,33355140527.15,2018-05-22T17:00:00Z
2483,HPE,32358232948.4,2018-02-22T17:00:00Z
2484,HPE,27034941190.72,2017-11-21T17:00:00Z
2485,HPE,37317530020.04,2017-09-05T21:46:00Z
2486,HPE,36732035021.3,2017-05-31T21:35:00Z
2487,HPE,43763054027.96,2017-02-23T21:05:00Z
2488,HPE,40200623310.76,2016-11-22T17:00:00Z
2489,HPE,40851242783.8,2016-09-07T17:00:00Z
2490,ENPH,21501486792.16,2021-04-27T20:05:01Z
2491,ENPH,21819061531.49,2021-02-09T21:05:02Z
2492,ENPH,10105280257.51,2020-10-27T20:20:51Z
2493,ENPH,5704505337.33,2020-08-04T20:05:10Z
2494,ENPH,3845784593.29,2020-05-05T20:05:12Z
2495,ENPH,3052074300.75,2020-02-18T21:05:11Z
2496,ENPH,2612518138.15,2019-10-29T20:05:29Z
2497,ENPH,1906407251.44,2019-07-30T20:05:20Z
2498,ENPH,1008528054.77,2019-04-30T20:06:38Z
2499,ENPH,506477946.11,2019-02-26T21:12:52Z
2500,ENPH,465583462.65,2018-11-06T22:20:43Z
2501,ENPH,645307734.77,2018-07-31T17:00:00Z
2502,ENPH,435408793.4,2018-05-01T17:00:00Z
2503,ENPH,226740370.79,2018-02-27T17:00:00Z
2504,ENPH,147295150.4,2017-11-07T16:00:00Z
2505,ENPH,89282113.68,2017-08-08T21:05:00Z
2506,ENPH,132384711.84,2017-05-09T17:00:00Z
2507,ENPH,78664441.48,2017-02-28T21:05:00Z
2508,ENPH,67501913.56,2016-11-01T16:00:00Z
2509,ENPH,97132521.58,2016-08-02T17:00:00Z
2510,HAS,17015377851.0,2021-04-27T10:30:00Z
2511,HAS,16478412159.85,2021-02-08T12:04:48Z
2512,HAS,14628897296.58,2020-10-26T10:30:00Z
2513,HAS,13886118211.67,2020-07-27T10:30:01Z
2514,HAS,13046712198.0,2020-04-29T10:00:00Z
2515,HAS,13938082923.2,2020-02-11T11:30:00Z
2516,HAS,15638858452.34,2019-10-22T10:30:00Z
2517,HAS,13857840978.88,2019-07-23T10:30:00Z
2518,HAS,11224473118.22,2019-04-23T10:30:00Z
2519,HAS,10786012690.14,2019-02-08T11:30:00Z
2520,HAS,14151745946.88,2018-10-22T10:30:00Z
2521,HAS,12372180812.16,2018-07-23T10:30:00Z
2522,HAS,10658423826.7,2018-04-23T17:00:00Z
2523,HAS,11588189211.54,2018-02-07T17:00:00Z
2524,HAS,12854164181.27,2017-10-23T17:00:00Z
2525,HAS,14241520461.35,2017-07-24T11:30:00Z
2526,HAS,12628051469.96,2017-04-24T17:00:00Z
2527,HAS,10239747063.56,2017-02-06T11:30:00Z
2528,HAS,10983893225.92,2016-10-17T11:30:00Z
2529,HAS,10937230329.6,2016-07-18T17:00:00Z
2530,IR,22900610640.95,2021-04-28T20:34:19Z
2531,IR,21246790502.8,2021-02-22T22:05:00Z
2532,IR,17488180467.6,2020-11-02T21:30:00Z
2533,IR,14474671923.32,2020-08-03T20:36:42Z
2534,IR,13282705458.4,2020-05-12T10:32:45Z
2535,IR,8611832241.08,2020-02-17T21:16:00Z
2536,IR,6969078221.51,2019-10-28T20:15:00Z
2537,IR,8302459179.4,2019-07-31T20:15:00Z
2538,IR,6939870619.08,2019-04-30T21:47:27Z
2539,IR,5515597971.65,2019-02-19T12:05:08Z
2540,IR,7129352893.14,2018-10-25T20:18:28Z
2541,IR,7395891078.66,2018-08-01T20:15:01Z
2542,IR,7724260092.24,2018-04-26T17:00:00Z
2543,IR,8297548513.73,2018-02-15T17:00:00Z
2544,IR,7117660904.96,2017-10-25T17:00:00Z
2545,IR,5971371299.28,2017-08-02T21:30:00Z
2546,IR,,2017-05-03T17:00:00Z
2547,IR,,2017-10-27T23:00:00Z
2548,IR,,2017-08-04T23:00:00Z
2549,KHC,73950352093.95,2021-04-29T11:02:31Z
2550,KHC,67796358416.64,2021-02-11T12:03:54Z
2551,KHC,61431714384.96,2020-10-29T11:13:19Z
2552,KHC,63927642110.2,2020-07-30T11:07:45Z
2553,KHC,57106385898.56,2020-04-30T11:26:39Z
2554,KHC,65704099626.52,2020-02-13T12:05:38Z
2555,KHC,62454561272.0,2019-10-31T11:38:54Z
2556,KHC,67679900476.16,2019-08-08T11:42:00Z
2557,KHC,69960546611.8,2019-08-08T11:42:00Z
2558,KHC,83289774758.84,2019-02-21T22:02:43Z
2559,KHC,98395770010.41,2018-11-01T20:16:58Z
2560,KHC,107582401436.02,2018-08-03T11:39:32Z
2561,KHC,106644943805.93,2018-05-02T17:00:00Z
2562,KHC,124835058927.36,2018-02-16T17:00:00Z
2563,KHC,124755374511.1,2017-11-01T17:00:00Z
2564,KHC,134134090376.92,2017-08-03T17:00:00Z
2565,KHC,140178125336.17,2017-05-03T17:00:00Z
2566,KHC,134708035523.08,2017-02-15T17:00:00Z
2567,KHC,137977929015.66,2016-11-03T21:00:10Z
2568,KHC,136032889318.72,2016-08-04T21:02:00Z
2569,HAL,26274521864.34,2021-04-21T10:48:39Z
2570,HAL,23980736212.3,2021-01-19T11:45:37Z
2571,HAL,18300568332.05,2020-10-23T14:02:32Z
2572,HAL,19409064156.6,2020-07-20T10:45:00Z
2573,HAL,14436453760.9,2020-04-20T10:50:07Z
2574,HAL,29683873594.59,2020-01-21T11:45:00Z
2575,HAL,25416323119.85,2019-10-21T10:45:00Z
2576,HAL,29174270748.9,2019-07-22T10:45:00Z
2577,HAL,34669989155.5,2019-04-22T19:29:37Z
2578,HAL,31611309883.18,2019-01-22T11:45:00Z
2579,HAL,44083169113.83,2018-10-22T10:47:40Z
2580,HAL,47890496178.46,2018-07-23T17:00:00Z
2581,HAL,49667543393.94,2018-04-23T17:00:00Z
2582,HAL,51273073929.61,2018-01-22T17:00:00Z
2583,HAL,49188536722.3,2017-10-23T17:00:00Z
2584,HAL,46115660431.75,2017-07-24T06:45:00Z
2585,HAL,51517247014.5,2017-04-23T23:50:00Z
2586,HAL,55165220309.35,2017-01-23T11:50:00Z
2587,HAL,47716280603.92,2016-10-19T11:50:00Z
2588,HAL,48772112257.61,2016-07-20T11:50:00Z
2589,BR,19110698882.7,2021-05-04T11:00:07Z
2590,BR,19117904182.8,2021-02-02T12:00:30Z
2591,BR,16665064400.0,2020-10-30T11:00:10Z
2592,BR,15799717675.01,2020-08-11T11:00:12Z
2593,BR,12564325721.67,2020-05-08T11:00:10Z
2594,BR,15778182776.66,2020-01-31T12:00:12Z
2595,BR,15651224575.0,2019-11-06T12:00:11Z
2596,BR,16025815135.04,2019-08-01T11:00:06Z
2597,BR,12877239870.82,2019-05-07T11:00:14Z
2598,BR,12181536876.25,2019-02-07T12:00:08Z
2599,BR,16311308665.35,2018-11-06T13:22:30Z
2600,BR,14362078072.9,2018-08-07T12:31:02Z
2601,BR,13646797004.2,2018-05-08T17:00:00Z
2602,BR,11413525178.26,2018-02-08T17:00:00Z
2603,BR,10422671047.48,2017-11-08T16:00:00Z
2604,BR,9715198742.52,2017-08-10T12:00:00Z
2605,BR,9033957597.5,2017-05-10T16:00:00Z
2606,BR,8865144813.7,2017-02-08T13:02:00Z
2607,BR,8928987120.65,2016-11-09T11:00:00Z
2608,BR,7995439776.8,2016-08-09T17:00:00Z
2609,QCOM,155285640000.0,2021-04-28T20:05:52Z
2610,QCOM,171714490000.0,2021-02-03T21:06:19Z
2611,QCOM,133698441542.5,2020-11-04T22:22:17Z
2612,QCOM,104341160799.6,2020-07-29T20:19:05Z
2613,QCOM,82117220451.54,2020-04-29T20:19:06Z
2614,QCOM,105907823834.4,2020-02-05T21:05:04Z
2615,QCOM,96828851543.38,2019-11-06T21:04:46Z
2616,QCOM,94546217300.82,2019-07-31T20:07:14Z
2617,QCOM,75096733671.79,2019-05-01T20:07:21Z
2618,QCOM,74933956510.66,2019-01-30T21:06:39Z
2619,QCOM,110102068139.17,2018-11-07T22:03:11Z
2620,QCOM,73304405252.0,2018-07-25T20:07:58Z
2621,QCOM,62959294570.68,2018-04-25T17:00:00Z
2622,QCOM,82865677082.47,2018-01-31T23:00:00Z
2623,QCOM,61473319403.64,2017-11-01T17:00:00Z
2624,QCOM,85104912182.47,2017-07-19T16:00:00Z
2625,QCOM,86018175826.04,2017-04-19T16:00:00Z
2626,QCOM,99607643692.24,2017-01-25T17:00:00Z
2627,QCOM,85570436158.75,2016-11-02T17:00:00Z
2628,QCOM,71213857722.24,2016-07-20T16:00:00Z
2629,ATVI,66213118745.0,2021-05-04T20:05:02Z
2630,ATVI,66553789627.25,2021-02-04T21:05:01Z
2631,ATVI,58485043095.1,2020-10-29T20:05:01Z
2632,ATVI,54696846034.5,2020-08-04T20:18:33Z
2633,ATVI,42448296247.52,2020-05-05T20:05:01Z
2634,ATVI,42466013359.4,2020-02-06T21:16:33Z
2635,ATVI,38176012744.8,2019-11-07T21:05:02Z
2636,ATVI,34158517136.8,2019-08-08T20:05:01Z
2637,ATVI,32614356237.69,2019-05-02T20:10:00Z
2638,ATVI,33831271937.26,2019-02-12T22:15:41Z
2639,ATVI,62786770352.53,2018-11-08T21:19:55Z
2640,ATVI,57632153541.44,2018-08-02T20:17:44Z
2641,ATVI,50352291985.98,2018-05-03T16:00:00Z
2642,ATVI,47553217490.6,2018-02-08T17:00:00Z
2643,ATVI,49511964934.74,2017-11-02T17:00:00Z
2644,ATVI,44497344770.99,2017-08-03T17:00:00Z
2645,ATVI,38632089325.88,2017-05-04T04:00:00Z
2646,ATVI,28479434826.81,2017-02-09T17:00:00Z
2647,ATVI,35179990846.6,2016-11-03T17:00:00Z
2648,ATVI,32017961412.83,2016-08-04T17:00:00Z
2649,DGX,19747363880.6,2021-04-22T10:45:03Z
2650,DGX,19049062313.28,2021-02-04T11:49:01Z
2651,DGX,18470308223.19,2020-10-22T10:54:36Z
2652,DGX,18954078435.12,2020-07-23T10:46:48Z
2653,DGX,14552202023.8,2020-04-22T10:45:04Z
2654,DGX,18084301813.94,2020-01-30T11:51:53Z
2655,DGX,18097735451.5,2019-10-22T10:47:42Z
2656,DGX,17509726996.61,2019-07-23T10:53:49Z
2657,DGX,16004443491.2,2019-04-23T10:45:04Z
2658,DGX,15216724183.35,2019-02-14T11:52:06Z
2659,DGX,18307701222.98,2018-10-23T10:52:28Z
2660,DGX,18628743077.94,2018-07-24T10:53:48Z
2661,DGX,17467090767.1,2018-04-19T17:00:00Z
2662,DGX,17191132042.58,2018-02-01T17:00:00Z
2663,DGX,16300011300.92,2017-10-19T16:00:00Z
2664,DGX,18751524914.36,2017-07-25T11:45:00Z
2665,DGX,16945115944.64,2017-04-20T17:00:00Z
2666,DGX,16231011864.5,2017-01-26T11:45:00Z
2667,DGX,15290001685.71,2016-10-20T16:00:00Z
2668,DGX,15185029186.62,2016-07-25T16:00:00Z
2669,TDG,49080246685.78,2021-05-11T20:38:21Z
2670,TDG,48883645575.7,2021-02-09T22:01:54Z
2671,TDG,41107486803.36,2020-11-12T12:27:42Z
2672,TDG,38320312807.71,2020-08-04T11:18:36Z
2673,TDG,35445164716.8,2020-05-05T11:16:38Z
2674,TDG,44444197869.02,2020-02-04T21:28:25Z
2675,TDG,43231914875.8,2019-11-19T21:01:40Z
2676,TDG,39898959393.2,2019-08-07T21:13:18Z
2677,TDG,38840124398.45,2019-05-07T11:18:38Z
2678,TDG,28231304286.8,2019-02-05T12:32:23Z
2679,TDG,30397927776.2,2018-11-09T20:33:45Z
2680,TDG,29134219778.24,2018-08-07T11:25:03Z
2681,TDG,26744898084.46,2018-05-01T17:00:00Z
2682,TDG,25158555363.24,2018-02-06T17:00:00Z
2683,TDG,24383028017.1,2017-11-09T17:00:00Z
2684,TDG,24109354870.18,2017-08-08T17:00:00Z
2685,TDG,21752114422.4,2017-05-09T12:15:00Z
2686,TDG,23129035358.72,2017-02-07T12:22:00Z
2687,TDG,24008716145.44,2016-11-14T12:15:00Z
2688,TDG,22457760476.8,2016-08-09T12:15:00Z
2689,LNC,17146858130.93,2021-05-05T20:19:13Z
2690,LNC,14697179758.5,2021-02-03T21:19:13Z
2691,LNC,10173463599.6,2020-11-04T21:15:01Z
2692,LNC,9643727331.55,2020-08-05T20:24:54Z
2693,LNC,5688179959.28,2020-05-06T20:19:08Z
2694,LNC,15507488883.03,2020-02-05T21:47:26Z
2695,LNC,15506623060.8,2019-10-30T20:21:54Z
2696,LNC,15648024202.65,2019-07-31T20:22:17Z
2697,LNC,16283558786.8,2019-05-01T20:28:13Z
2698,LNC,14454058388.44,2019-02-06T21:20:23Z
2699,LNC,19004609801.96,2018-11-02T01:19:58Z
2700,LNC,17665503342.25,2018-08-01T17:00:00Z
2701,LNC,19618240731.14,2018-05-02T16:00:00Z
2702,LNC,20537418207.23,2018-01-31T17:00:00Z
2703,LNC,19656732160.64,2017-11-01T17:00:00Z
2704,LNC,18529736502.14,2017-08-02T17:00:00Z
2705,LNC,18150218011.75,2017-05-03T17:00:00Z
2706,LNC,17769694527.04,2017-02-01T17:00:00Z
2707,LNC,13199724932.26,2016-11-02T17:00:00Z
2708,LNC,10863306817.8,2016-08-03T17:00:00Z
2709,IPG,12978095526.8,2021-04-28T11:00:02Z
2710,IPG,10272915979.36,2021-02-10T12:00:01Z
2711,IPG,9027014676.32,2020-10-21T11:00:10Z
2712,IPG,9762874970.16,2020-07-29T11:00:10Z
2713,IPG,9172023465.06,2020-04-22T11:00:10Z
2714,IPG,11305111510.0,2020-02-12T12:00:11Z
2715,IPG,11662732364.48,2019-10-22T11:00:12Z
2716,IPG,12123211258.49,2019-07-23T11:00:16Z
2717,IPG,11636606915.01,2019-04-26T11:00:01Z
2718,IPG,11197271445.0,2019-02-13T12:01:17Z
2719,IPG,10453072555.4,2018-10-19T11:01:43Z
2720,IPG,10779483010.32,2018-07-24T11:01:20Z
2721,IPG,10664492984.98,2018-04-27T22:00:00Z
2722,IPG,8702849234.88,2018-02-14T17:00:00Z
2723,IPG,9834655774.04,2017-10-24T15:51:00Z
2724,IPG,11154609222.6,2017-07-25T12:00:00Z
2725,IPG,11061623250.93,2017-04-21T16:00:00Z
2726,IPG,10176103327.47,2017-02-10T12:00:00Z
2727,IPG,10083015955.15,2016-10-27T17:00:00Z
2728,IPG,10718760143.1,2016-07-21T17:00:00Z
2729,JNPR,8687051854.14,2021-04-27T20:10:00Z
2730,JNPR,7775665778.74,2021-01-28T21:19:09Z
2731,JNPR,7005932804.5,2020-10-27T20:15:10Z
2732,JNPR,7436914652.42,2020-07-28T20:22:57Z
2733,JNPR,6126864780.16,2020-04-28T20:22:11Z
2734,JNPR,7973934641.5,2020-01-27T21:23:32Z
2735,JNPR,8000938302.75,2019-10-25T10:07:15Z
2736,JNPR,8159185854.71,2019-07-25T20:22:55Z
2737,JNPR,7637692133.59,2019-04-25T20:27:13Z
2738,JNPR,7868004904.0,2019-01-29T21:28:49Z
2739,JNPR,9082806449.7,2018-10-23T20:24:14Z
2740,JNPR,8588757299.9,2018-07-26T20:25:10Z
2741,JNPR,7594952726.98,2018-05-01T17:00:00Z
2742,JNPR,9789156635.5,2018-01-30T17:00:00Z
2743,JNPR,9433986055.94,2017-10-24T17:00:00Z
2744,JNPR,9642649834.52,2017-07-25T17:00:00Z
2745,JNPR,9794151517.11,2017-04-25T17:00:00Z
2746,JNPR,10296132219.0,2017-01-26T17:00:00Z
2747,JNPR,9025481816.14,2016-10-25T17:00:00Z
2748,JNPR,8423424601.81,2016-07-26T21:15:00Z
2749,TMUS,229875923809.65,2021-05-04T20:05:22Z
2750,TMUS,238532036743.6,2021-02-04T21:05:25Z
2751,TMUS,211328828777.36,2020-11-05T21:08:26Z
2752,TMUS,201539877418.65,2020-08-06T20:06:46Z
2753,TMUS,98154665695.5,2020-05-01T12:31:36Z
2754,TMUS,95178521468.0,2020-02-06T21:05:23Z
2755,TMUS,95763581670.96,2019-10-28T20:13:47Z
2756,TMUS,91996025235.54,2019-07-25T20:13:25Z
2757,TMUS,87475303162.4,2019-04-25T20:22:51Z
2758,TMUS,82867280129.42,2019-02-07T12:52:30Z
2759,TMUS,89051704845.32,2018-10-30T20:06:36Z
2760,TMUS,80928034518.5,2018-08-01T20:17:35Z
2761,TMUS,82687321316.72,2018-05-01T23:00:00Z
2762,TMUS,82528039863.98,2018-02-08T17:00:00Z
2763,TMUS,81409455011.18,2017-10-23T16:00:00Z
2764,TMUS,81284271469.94,2017-07-19T21:05:00Z
2765,TMUS,78745302778.39,2017-04-24T17:00:00Z
2766,TMUS,72296127321.79,2017-02-14T17:00:00Z
2767,TMUS,63465418406.4,2016-10-24T16:00:00Z
2768,TMUS,60126439119.12,2016-07-27T16:00:00Z
2769,CTLT,20445954189.34,2021-05-04T13:05:48Z
2770,CTLT,19721779023.86,2021-02-02T12:17:37Z
2771,CTLT,16718438088.34,2020-11-03T13:12:29Z
2772,CTLT,14687627694.5,2020-08-31T20:31:44Z
2773,CTLT,11241963704.55,2020-05-05T12:33:34Z
2774,CTLT,11551887354.2,2020-02-03T13:35:02Z
2775,CTLT,10266773256.28,2019-11-05T13:40:41Z
2776,CTLT,11119719419.91,2019-08-27T21:26:37Z
2777,CTLT,7869931333.59,2019-05-07T14:58:31Z
2778,CTLT,6524695467.84,2019-02-05T15:14:42Z
2779,CTLT,8627130339.25,2018-11-06T12:32:51Z
2780,CTLT,7897939181.09,2018-08-28T13:16:53Z
2781,CTLT,7848964959.74,2018-05-01T23:00:00Z
2782,CTLT,7860969163.76,2018-02-05T23:00:00Z
2783,CTLT,6500194338.4,2017-11-06T23:00:00Z
2784,CTLT,6158903090.2,2017-08-28T23:00:00Z
2785,CTLT,5313856659.84,2017-05-04T17:00:00Z
2786,CTLT,5131812846.96,2017-02-06T17:00:00Z
2787,CTLT,5028596252.08,2016-11-07T17:00:00Z
2788,CTLT,4596034397.6,2016-08-29T17:00:00Z
2789,ESS,23883449695.52,2021-04-27T20:45:35Z
2790,ESS,21873808830.08,2021-02-04T22:02:59Z
2791,ESS,19360447057.34,2020-10-28T20:15:00Z
2792,ESS,21284951245.35,2020-08-03T21:08:08Z
2793,ESS,21021987589.52,2020-05-06T20:34:27Z
2794,ESS,25840598820.72,2020-01-29T21:51:36Z
2795,ESS,27778356491.65,2019-10-23T21:02:53Z
2796,ESS,25214754441.5,2019-07-24T21:05:36Z
2797,ESS,24791714660.08,2019-04-24T20:34:51Z
2798,ESS,21833545435.37,2019-01-30T21:58:01Z
2799,ESS,21927345417.71,2018-10-29T12:48:35Z
2800,ESS,21476612707.49,2018-08-01T20:50:45Z
2801,ESS,21656261466.04,2018-05-02T17:00:00Z
2802,ESS,21742488689.73,2018-02-07T17:00:00Z
2803,ESS,22490516619.96,2017-11-01T17:00:00Z
2804,ESS,22522471944.84,2017-07-27T06:52:00Z
2805,ESS,20867212306.61,2017-04-27T19:58:00Z
2806,ESS,20875884010.0,2017-02-02T22:05:00Z
2807,ESS,20114615649.6,2016-10-27T21:15:00Z
2808,ESS,20501181684.28,2016-07-28T20:18:00Z
2809,WLTW,32710022325.68,2021-04-29T10:02:59Z
2810,WLTW,30815794728.32,2021-02-09T11:12:35Z
2811,WLTW,30982911548.24,2020-10-29T10:41:23Z
2812,WLTW,29986871668.3,2020-07-30T22:36:23Z
2813,WLTW,26966155770.55,2020-04-30T10:20:17Z
2814,WLTW,30862644464.2,2020-02-06T11:43:44Z
2815,WLTW,29973721150.98,2019-10-31T10:12:25Z
2816,WLTW,28581897534.12,2019-07-31T10:07:49Z
2817,WLTW,26585021980.35,2019-05-03T20:08:38Z
2818,WLTW,23294023545.8,2019-02-07T11:12:49Z
2819,WLTW,22324656430.68,2018-11-02T21:46:32Z
2820,WLTW,23895935662.0,2018-08-06T20:08:22Z
2821,WLTW,23948612172.07,2018-05-07T17:00:00Z
2822,WLTW,23552929635.11,2018-02-08T17:00:00Z
2823,WLTW,24543368718.58,2017-11-02T17:00:00Z
2824,WLTW,23091792143.08,2017-08-03T11:00:00Z
2825,WLTW,21112236490.69,2017-05-04T11:00:00Z
2826,WLTW,19885350892.52,2017-03-01T17:00:00Z
2827,WLTW,21534997015.34,2016-11-07T17:00:00Z
2828,WLTW,20259576096.62,2016-08-09T17:00:00Z
2829,JBHT,18508585978.42,2021-04-15T20:07:41Z
2830,JBHT,15433151200.75,2021-01-19T21:16:44Z
2831,JBHT,14340510332.9,2020-10-16T11:05:37Z
2832,JBHT,13729104215.82,2020-07-16T20:07:41Z
2833,JBHT,10980936181.59,2020-04-14T20:08:43Z
2834,JBHT,13706907395.56,2020-01-17T22:10:27Z
2835,JBHT,13011024856.3,2019-10-17T21:23:53Z
2836,JBHT,11305090209.13,2019-07-15T20:01:00Z
2837,JBHT,12246338836.52,2019-04-15T20:03:39Z
2838,JBHT,11299269278.0,2019-01-17T21:02:00Z
2839,JBHT,14067335928.2,2018-10-17T00:00:00Z
2840,JBHT,14330615367.9,2018-07-16T17:00:00Z
2841,JBHT,13850688737.8,2018-04-16T17:00:00Z
2842,JBHT,13690309887.1,2018-01-18T17:00:00Z
2843,JBHT,13233184119.24,2017-10-17T16:00:00Z
2844,JBHT,10936111695.14,2017-07-17T17:00:00Z
2845,JBHT,11028154483.64,2017-04-17T12:26:00Z
2846,JBHT,11869705939.04,2017-01-19T17:00:00Z
2847,JBHT,10040911742.08,2016-10-17T11:45:00Z
2848,JBHT,10065510360.87,2016-07-18T12:32:00Z
2849,AMGN,165384414302.37,2021-04-27T20:03:53Z
2850,AMGN,156191207271.04,2021-02-02T21:01:05Z
2851,AMGN,170786929854.0,2020-10-28T20:05:31Z
2852,AMGN,161547031528.14,2020-07-28T20:01:04Z
2853,AMGN,142993099531.47,2020-04-30T20:01:03Z
2854,AMGN,164231826228.87,2020-01-30T21:01:05Z
2855,AMGN,124986183469.22,2019-10-29T20:01:04Z
2856,AMGN,121254947478.96,2019-07-30T20:01:05Z
2857,AMGN,123741063402.38,2019-04-30T20:01:04Z
2858,AMGN,128672470229.48,2019-01-29T21:01:05Z
2859,AMGN,138679026768.43,2018-10-30T20:10:00Z
2860,AMGN,127246311832.13,2018-07-26T20:17:35Z
2861,AMGN,117295752964.72,2018-04-24T17:00:00Z
2862,AMGN,119899848992.5,2018-02-01T17:00:00Z
2863,AMGN,130472861425.85,2017-10-25T17:00:00Z
2864,AMGN,122492791815.44,2017-07-25T21:01:00Z
2865,AMGN,116431500355.97,2017-04-26T21:05:00Z
2866,AMGN,105279904777.33,2017-02-02T21:21:00Z
2867,AMGN,122177082729.86,2016-10-27T21:01:00Z
2868,AMGN,112485678417.7,2016-07-27T21:01:00Z
2869,TAP,19087884152.1689,2021-04-29T11:00:00Z
2870,TAP,17561256616.0535,2021-02-11T12:00:01Z
2871,TAP,15103956298.0781,2020-10-29T11:03:09Z
2872,TAP,15673075197.3091,2020-07-30T11:00:00Z
2873,TAP,17554955392.0601,2020-04-30T11:00:00Z
2874,TAP,20487950259.5523,2020-02-12T12:00:01Z
2875,TAP,21595198306.3187,2019-10-30T10:55:00Z
2876,TAP,21453985919.1334,2019-07-31T11:00:00Z
2877,TAP,23109536975.2714,2019-05-01T11:00:01Z
2878,TAP,21821672322.598,2019-02-12T12:00:01Z
2879,TAP,23433250690.6494,2018-10-31T11:00:00Z
2880,TAP,25087966810.829,2018-08-01T16:00:00Z
2881,TAP,27474375497.559,2018-05-02T17:00:00Z
2882,TAP,28817521942.4502,2018-02-14T17:00:00Z
2883,TAP,29137473410.7371,2017-11-01T17:00:00Z
2884,TAP,30188327380.8795,2017-08-02T16:00:00Z
2885,TAP,32751884427.7541,2017-05-03T05:00:00Z
2886,TAP,32624651023.4946,2017-02-14T14:02:00Z
2887,TAP,23496269040.1839,2016-11-01T11:45:00Z
2888,TAP,21755794683.8756,2016-08-02T17:00:00Z
2889,EFX,25827327076.23,2021-04-21T20:32:52Z
2890,EFX,26193327442.2,2021-02-10T22:07:41Z
2891,EFX,21936274846.4,2020-10-22T20:50:05Z
2892,EFX,23932277347.56,2020-07-22T20:56:10Z
2893,EFX,17751025199.5,2020-04-20T21:28:53Z
2894,EFX,19991803766.08,2020-02-12T22:18:38Z
2895,EFX,20087298560.43,2019-10-23T20:54:36Z
2896,EFX,19114535866.64,2019-07-24T21:15:38Z
2897,EFX,17024350367.0,2019-05-10T20:29:15Z
2898,EFX,13688956921.01,2019-02-20T22:13:40Z
2899,EFX,18158316775.76,2018-10-24T20:30:51Z
2900,EFX,17410886413.51,2018-07-25T17:00:00Z
2901,EFX,16672585366.46,2018-04-25T17:00:00Z
2902,EFX,16592260017.92,2018-03-01T23:00:00Z
2903,EFX,15214682228.91,2017-11-09T22:00:00Z
2904,EFX,19008304868.9,2017-07-26T21:41:00Z
2905,EFX,19118933924.62,2017-04-26T21:15:00Z
2906,EFX,16760879563.07,2017-02-08T21:17:00Z
2907,EFX,18832949653.46,2016-10-26T17:00:00Z
2908,EFX,18172685658.8,2016-07-27T21:04:00Z
2909,UAL,33694637266.6,2021-04-19T20:30:09Z
2910,UAL,28957306284.0,2021-01-20T22:03:45Z
2911,UAL,23704689586.75,2020-10-14T20:15:07Z
2912,UAL,21770364405.59,2020-07-21T20:15:22Z
2913,UAL,20282857709.8,2020-04-30T20:30:08Z
2914,UAL,32164615128.5,2020-01-21T21:16:25Z
2915,UAL,32009427074.29,2019-10-15T20:15:06Z
2916,UAL,32104978707.35,2019-07-16T20:15:07Z
2917,UAL,31516526093.06,2019-04-16T20:16:02Z
2918,UAL,32655445216.76,2019-01-15T21:16:40Z
2919,UAL,33723109746.32,2018-10-16T20:17:37Z
2920,UAL,28765722826.89,2018-07-17T20:17:42Z
2921,UAL,30267147000.09,2018-04-17T16:00:00Z
2922,UAL,30561414119.0,2018-01-23T16:00:00Z
2923,UAL,28136241804.08,2017-10-18T17:00:00Z
2924,UAL,31815614451.5,2017-07-18T06:45:12Z
2925,UAL,30681615731.76,2017-04-17T16:00:00Z
2926,UAL,30400773289.04,2017-01-17T12:00:01Z
2927,UAL,23517763396.06,2016-10-17T16:00:00Z
2928,UAL,20507114620.96,2016-07-19T17:00:00Z
2929,DISCA,34416665453.77,2021-04-28T11:04:10Z
2930,DISCA,28761542531.26,2021-02-22T12:03:43Z
2931,DISCA,25750254871.95,2020-11-05T12:11:18Z
2932,DISCA,25708396998.26,2020-08-05T11:22:05Z
2933,DISCA,25858116960.92,2020-05-06T11:08:22Z
2934,DISCA,32602287968.99,2020-02-27T12:03:02Z
2935,DISCA,30462305546.66,2019-11-07T13:01:17Z
2936,DISCA,32791197474.78,2019-08-06T11:59:49Z
2937,DISCA,31504842652.4,2019-05-02T11:59:51Z
2938,DISCA,30348437407.02,2019-02-26T12:37:21Z
2939,DISCA,35169948293.9934,2018-11-08T12:04:33Z
2940,DISCA,33976401127.5067,2018-08-07T17:00:00Z
2941,DISCA,31496160790.6,2018-05-08T05:00:00Z
2942,DISCA,16123582094.0,2018-02-27T17:00:00Z
2943,DISCA,15928623890.25,2017-11-02T17:00:00Z
2944,DISCA,18094794311.6,2017-07-31T17:00:00Z
2945,DISCA,19235131699.0,2017-05-09T05:00:00Z
2946,DISCA,18609672824.68,2017-02-14T12:52:00Z
2947,DISCA,18534890471.63,2016-11-01T17:00:00Z
2948,DISCA,17890531238.4884,2016-08-02T16:00:00Z
2949,GRMN,22649886280.38,2021-04-28T11:03:02Z
2950,GRMN,21142569263.45,2021-02-17T12:02:01Z
