,Instrument,Income Available to Common Shares,Original Announcement Date Time
504,CMA,-59000000.0,2020-04-21T10:40:28Z
505,CMA,267000000.0,2020-01-21T11:53:01Z
506,CMA,290000000.0,2019-10-16T10:39:24Z
507,CMA,297000000.0,2019-07-17T10:38:36Z
508,CMA,337000000.0,2019-04-16T10:39:32Z
509,CMA,308000000.0,2019-01-16T13:03:11Z
510,CMA,316000000.0,2018-10-16T10:39:49Z
511,CMA,324000000.0,2018-07-17T10:44:36Z
512,CMA,279000000.0,2018-04-17T17:00:00Z
513,CMA,112000000.0,2018-01-16T17:00:00Z
514,CMA,224000000.0,2017-10-17T17:00:00Z
515,CMA,202000000.0,2017-07-18T17:00:00Z
516,CMA,200000000.0,2017-04-18T17:00:00Z
517,CMA,163000000.0,2017-01-17T17:00:00Z
518,CMA,148000000.0,2016-10-18T11:45:00Z
519,CMA,103000000.0,2016-07-19T11:40:00Z
520,DISCK,106000000.0,2021-04-28T11:04:10Z
521,DISCK,205000000.0,2021-02-22T12:03:43Z
522,DISCK,223000000.0,2020-11-05T12:11:18Z
523,DISCK,205000000.0,2020-08-05T11:22:05Z
524,DISCK,286000000.0,2020-05-06T11:08:22Z
525,DISCK,358000000.0,2020-02-27T12:03:02Z
526,DISCK,188000000.0,2019-11-07T13:01:17Z
527,DISCK,702000000.0,2019-08-06T11:59:49Z
528,DISCK,279000000.0,2019-05-02T11:59:51Z
529,DISCK,198000000.0,2019-02-26T12:37:21Z
530,DISCK,86000000.0,2018-11-08T12:04:33Z
531,DISCK,155000000.0,2018-08-07T17:00:00Z
532,DISCK,-8000000.0,2018-05-08T05:00:00Z
533,DISCK,-764000000.0,2018-02-27T17:00:00Z
534,DISCK,146000000.0,2017-11-02T17:00:00Z
535,DISCK,250000000.0,2017-07-31T17:00:00Z
536,DISCK,143000000.0,2017-05-09T05:00:00Z
537,DISCK,202000000.0,2017-02-14T12:52:00Z
538,DISCK,144000000.0,2016-11-01T17:00:00Z
539,DISCK,270000000.0,2016-08-02T16:00:00Z
540,NDAQ,298000000.0,2021-04-21T11:16:36Z
541,NDAQ,225000000.0,2021-01-27T12:15:31Z
542,NDAQ,264000000.0,2020-10-21T11:00:11Z
543,NDAQ,241000000.0,2020-07-22T11:26:49Z
544,NDAQ,203000000.0,2020-04-22T11:00:11Z
545,NDAQ,203000000.0,2020-01-29T12:15:30Z
546,NDAQ,150000000.0,2019-10-23T10:50:05Z
547,NDAQ,174000000.0,2019-07-24T11:19:47Z
548,NDAQ,247000000.0,2019-04-24T11:01:16Z
549,NDAQ,-44000000.0,2019-01-30T12:04:01Z
550,NDAQ,163000000.0,2018-10-24T11:00:11Z
551,NDAQ,162000000.0,2018-07-25T11:00:07Z
552,NDAQ,177000000.0,2018-04-25T17:00:00Z
553,NDAQ,246000000.0,2018-01-31T17:00:00Z
554,NDAQ,170000000.0,2017-10-25T17:00:00Z
555,NDAQ,146000000.0,2017-07-26T17:00:00Z
556,NDAQ,169000000.0,2017-04-26T17:00:00Z
557,NDAQ,-225000000.0,2017-01-31T17:00:00Z
558,NDAQ,131000000.0,2016-10-26T12:01:00Z
559,NDAQ,70000000.0,2016-07-27T12:00:00Z
560,DPZ,117761000.0,2021-04-29T11:30:06Z
561,DPZ,151897000.0,2021-02-25T12:30:08Z
562,DPZ,99129000.0,2020-10-08T11:31:30Z
563,DPZ,118668000.0,2020-07-16T11:32:03Z
564,DPZ,121602000.0,2020-04-23T11:32:34Z
565,DPZ,129327000.0,2020-02-20T12:30:03Z
566,DPZ,86373000.0,2019-10-08T11:33:18Z
567,DPZ,92359000.0,2019-07-16T11:31:10Z
568,DPZ,92650000.0,2019-04-24T11:30:09Z
569,DPZ,111642000.0,2019-02-21T12:30:05Z
570,DPZ,84095000.0,2018-10-16T11:32:15Z
571,DPZ,77408000.0,2018-07-19T11:34:25Z
572,DPZ,88827000.0,2018-04-26T17:00:00Z
573,DPZ,93327000.0,2018-02-20T17:00:00Z
574,DPZ,56368000.0,2017-10-12T17:00:00Z
575,DPZ,65741000.0,2017-07-25T17:00:00Z
576,DPZ,62469000.0,2017-04-27T12:30:00Z
577,DPZ,72733000.0,2017-02-28T12:32:00Z
578,DPZ,47232000.0,2016-10-18T17:00:00Z
579,DPZ,49261000.0,2016-07-21T17:00:00Z
580,HES,252000000.0,2021-04-28T11:31:40Z
581,HES,-97000000.0,2021-01-27T12:32:57Z
582,HES,-243000000.0,2020-10-28T11:31:00Z
583,HES,-320000000.0,2020-07-29T11:30:00Z
584,HES,-2433000000.0,2020-05-07T11:31:44Z
585,HES,-222000000.0,2020-01-29T12:32:08Z
586,HES,-212000000.0,2019-10-30T11:37:18Z
587,HES,-6000000.0,2019-07-31T11:32:46Z
588,HES,28000000.0,2019-04-25T11:33:51Z
589,HES,-16000000.0,2019-01-30T12:33:23Z
590,HES,-53000000.0,2018-10-31T11:33:38Z
591,HES,-142000000.0,2018-07-25T17:00:00Z
592,HES,-117000000.0,2018-04-25T17:00:00Z
593,HES,-2689000000.0,2018-02-05T16:00:00Z
594,HES,-635000000.0,2017-10-25T05:00:00Z
595,HES,-460000000.0,2017-07-26T17:00:00Z
596,HES,-336000000.0,2017-04-26T17:00:00Z
597,HES,-4903000000.0,2017-01-25T11:30:00Z
598,HES,-351000000.0,2016-10-26T16:00:00Z
599,HES,-404000000.0,2016-07-27T17:00:00Z
600,BXP,91624000.0,2021-04-27T20:52:00Z
601,BXP,7686000.0,2021-01-26T21:32:42Z
602,BXP,89854000.0,2020-10-27T20:52:00Z
603,BXP,266525000.0,2020-07-28T21:21:00Z
604,BXP,497496000.0,2020-04-28T20:49:00Z
605,BXP,140834000.0,2020-01-28T23:52:00Z
606,BXP,107771000.0,2019-10-29T20:53:00Z
607,BXP,164270000.0,2019-07-30T20:53:00Z
608,BXP,98105000.0,2019-04-30T21:15:00Z
609,BXP,148599000.0,2019-01-29T23:28:00Z
610,BXP,119118000.0,2018-10-30T22:50:00Z
611,BXP,128665000.0,2018-07-31T17:00:00Z
612,BXP,175894000.0,2018-04-24T16:00:00Z
613,BXP,103868000.0,2018-01-30T17:00:00Z
614,BXP,117330000.0,2017-11-01T17:00:00Z
615,BXP,133666000.0,2017-08-01T22:50:00Z
616,BXP,97083000.0,2017-04-25T16:00:00Z
617,BXP,147360000.0,2017-01-31T21:01:00Z
618,BXP,76753000.0,2016-10-26T00:03:00Z
619,BXP,96597000.0,2016-07-26T17:00:00Z
620,BEN,364900000.0,2021-05-04T12:41:41Z
621,BEN,330700000.0,2021-02-02T13:38:23Z
622,BEN,73300000.0,2020-10-27T12:30:01Z
623,BEN,286200000.0,2020-07-28T12:33:50Z
624,BEN,77300000.0,2020-04-30T12:33:28Z
625,BEN,346300000.0,2020-01-30T13:33:05Z
626,BEN,304300000.0,2019-10-25T12:32:45Z
627,BEN,243300000.0,2019-07-30T12:32:53Z
628,BEN,363700000.0,2019-04-26T12:30:48Z
629,BEN,273400000.0,2019-01-30T13:34:54Z
630,BEN,502000000.0,2018-10-25T12:30:22Z
631,BEN,398700000.0,2018-07-27T12:46:46Z
632,BEN,428000000.0,2018-04-26T22:00:00Z
633,BEN,-584300000.0,2018-01-30T23:00:00Z
634,BEN,422700000.0,2017-10-26T17:00:00Z
635,BEN,407100000.0,2017-07-28T13:30:00Z
636,BEN,417200000.0,2017-04-28T16:00:00Z
637,BEN,437200000.0,2017-01-27T13:32:00Z
638,BEN,469700000.0,2016-10-26T16:00:00Z
639,BEN,443200000.0,2016-07-28T16:00:00Z
640,APA,388000000.0,2021-05-05T20:18:49Z
641,APA,10000000.0,2021-02-25T14:30:17Z
642,APA,-4000000.0,2020-11-05T14:12:58Z
643,APA,-386000000.0,2020-07-29T00:00:00Z
644,APA,-4480000000.0,2020-05-07T15:19:23Z
645,APA,-2976000000.0,2020-02-27T14:55:56Z
646,APA,-170000000.0,2019-10-31T14:12:26Z
647,APA,-360000000.0,2019-08-01T14:32:05Z
648,APA,-47000000.0,2019-05-02T13:56:28Z
649,APA,-381000000.0,2019-02-28T14:28:09Z
650,APA,81000000.0,2018-11-01T13:53:50Z
651,APA,195000000.0,2018-08-02T13:59:59Z
652,APA,145000000.0,2018-05-03T17:00:00Z
653,APA,456000000.0,2018-02-22T16:00:00Z
654,APA,63000000.0,2017-11-02T16:00:00Z
655,APA,572000000.0,2017-08-03T16:00:00Z
656,APA,213000000.0,2017-05-04T17:00:00Z
657,APA,-182000000.0,2017-02-23T11:30:00Z
658,APA,-607000000.0,2016-11-03T16:00:00Z
659,APA,-244000000.0,2016-08-04T16:00:00Z
660,AMAT,1330000000.0,2021-05-20T20:12:48Z
661,AMAT,1130000000.0,2021-02-18T21:01:00Z
662,AMAT,1131000000.0,2020-11-12T21:01:01Z
663,AMAT,841000000.0,2020-08-13T20:01:10Z
664,AMAT,755000000.0,2020-05-14T20:04:50Z
665,AMAT,892000000.0,2020-02-12T21:01:10Z
666,AMAT,698000000.0,2019-11-14T21:01:00Z
667,AMAT,571000000.0,2019-08-15T20:01:01Z
668,AMAT,666000000.0,2019-05-16T20:01:10Z
669,AMAT,771000000.0,2019-02-14T21:01:07Z
670,AMAT,757000000.0,2018-11-15T21:08:04Z
671,AMAT,1016000000.0,2018-08-16T20:13:20Z
672,AMAT,1100000000.0,2018-05-17T17:00:00Z
673,AMAT,165000000.0,2018-02-14T17:00:00Z
674,AMAT,1067000000.0,2017-11-16T17:00:00Z
675,AMAT,925000000.0,2017-08-17T17:00:00Z
676,AMAT,824000000.0,2017-05-18T17:00:00Z
677,AMAT,703000000.0,2017-02-15T17:00:00Z
678,AMAT,610000000.0,2016-11-17T17:00:00Z
679,AMAT,505000000.0,2016-08-18T21:01:00Z
680,FLT,184239000.0,2021-05-05T20:05:01Z
681,FLT,209851000.0,2021-02-04T21:06:00Z
682,FLT,188817000.0,2020-11-05T21:18:07Z
683,FLT,158488000.0,2020-08-06T20:12:00Z
684,FLT,147060000.0,2020-05-07T20:08:02Z
685,FLT,235510000.0,2020-02-06T21:18:10Z
686,FLT,225805000.0,2019-11-06T21:05:00Z
687,FLT,261651000.0,2019-08-06T20:25:01Z
688,FLT,172107000.0,2019-05-07T20:05:00Z
689,FLT,302000000.0,2019-02-06T21:07:00Z
690,FLT,157694000.0,2018-10-30T20:09:31Z
691,FLT,176852000.0,2018-08-02T20:05:00Z
692,FLT,174937000.0,2018-05-03T17:00:00Z
693,FLT,282697000.0,2018-02-08T17:00:00Z
694,FLT,202823000.0,2017-11-01T16:00:00Z
695,FLT,130987000.0,2017-08-03T17:00:00Z
696,FLT,123693000.0,2017-05-01T17:00:00Z
697,FLT,95424000.0,2017-02-08T17:00:00Z
698,FLT,129618000.0,2016-11-01T16:00:00Z
699,FLT,116253000.0,2016-08-04T17:00:00Z
700,ZION,314000000.0,2021-04-19T21:00:46Z
701,ZION,272000000.0,2021-01-19T21:30:20Z
702,ZION,166000000.0,2020-10-19T20:25:56Z
703,ZION,56000000.0,2020-07-20T20:04:27Z
704,ZION,6000000.0,2020-04-20T20:16:04Z
705,ZION,171000000.0,2020-01-21T21:14:08Z
706,ZION,213000000.0,2019-10-21T20:14:07Z
707,ZION,188000000.0,2019-07-22T20:41:28Z
708,ZION,204000000.0,2019-04-22T20:42:40Z
709,ZION,215000000.0,2019-01-22T21:11:54Z
710,ZION,214000000.0,2018-10-22T20:29:20Z
711,ZION,186000000.0,2018-07-24T17:00:00Z
712,ZION,231000000.0,2018-04-23T17:00:00Z
713,ZION,109000000.0,2018-01-22T17:00:00Z
714,ZION,152000000.0,2017-10-23T17:00:00Z
715,ZION,154000000.0,2017-07-25T21:51:00Z
716,ZION,129000000.0,2017-04-24T21:10:00Z
717,ZION,120691000.0,2017-01-23T17:00:00Z
718,ZION,116895000.0,2016-10-24T17:00:00Z
719,ZION,90647000.0,2016-07-26T17:00:00Z
720,RF,614000000.0,2021-04-23T10:00:00Z
721,RF,588000000.0,2021-01-22T11:14:26Z
722,RF,501000000.0,2020-10-20T10:05:19Z
723,RF,-237000000.0,2020-07-17T10:05:06Z
724,RF,139000000.0,2020-04-17T10:00:00Z
725,RF,366000000.0,2020-01-17T11:13:57Z
726,RF,385000000.0,2019-10-22T10:10:09Z
727,RF,374000000.0,2019-07-19T10:02:36Z
728,RF,378000000.0,2019-04-18T10:04:56Z
729,RF,390000000.0,2019-01-18T11:07:25Z
730,RF,548000000.0,2018-10-23T10:05:29Z
731,RF,359000000.0,2018-07-20T17:00:00Z
732,RF,398000000.0,2018-04-20T17:00:00Z
733,RF,319000000.0,2018-01-19T17:00:00Z
734,RF,295000000.0,2017-10-23T17:00:00Z
735,RF,300000000.0,2017-07-21T11:00:00Z
736,RF,285000000.0,2017-04-18T11:00:00Z
737,RF,279000000.0,2017-01-20T11:00:00Z
738,RF,304000000.0,2016-10-18T17:00:00Z
739,RF,259000000.0,2016-07-19T16:00:00Z
740,DISH,630224000.0,2021-04-29T10:29:42Z
741,DISH,732632000.0,2021-02-22T11:17:16Z
742,DISH,504599000.0,2020-11-06T11:26:49Z
743,DISH,452343000.0,2020-08-07T10:22:04Z
744,DISH,73099000.0,2020-05-07T10:15:04Z
745,DISH,389404000.0,2020-02-19T11:17:58Z
746,DISH,353304000.0,2019-11-07T11:22:59Z
747,DISH,317043000.0,2019-07-29T20:04:46Z
748,DISH,339761000.0,2019-05-03T10:15:56Z
749,DISH,337080000.0,2019-02-13T11:38:42Z
750,DISH,431734000.0,2018-11-07T11:29:21Z
751,DISH,438717000.0,2018-08-03T10:18:57Z
752,DISH,367560000.0,2018-05-08T23:00:00Z
753,DISH,1385483000.0,2018-02-21T23:00:00Z
754,DISH,297375000.0,2017-11-09T23:00:00Z
755,DISH,40116000.0,2017-08-03T23:00:00Z
756,DISH,375715000.0,2017-05-01T17:00:00Z
757,DISH,355493000.0,2017-02-22T17:00:00Z
758,DISH,318452000.0,2016-11-09T17:00:00Z
759,DISH,424103000.0,2016-07-21T17:00:00Z
760,PEG,648000000.0,2021-05-05T11:33:52Z
761,PEG,431000000.0,2021-02-26T12:30:07Z
762,PEG,575000000.0,2020-10-30T21:13:26Z
763,PEG,451000000.0,2020-07-31T21:07:04Z
764,PEG,448000000.0,2020-05-04T11:30:04Z
765,PEG,437000000.0,2020-02-26T14:05:36Z
766,PEG,403000000.0,2019-10-31T20:58:09Z
767,PEG,153000000.0,2019-07-31T10:05:14Z
768,PEG,700000000.0,2019-05-02T20:57:37Z
769,PEG,199000000.0,2019-02-27T13:34:48Z
770,PEG,412000000.0,2018-10-30T21:35:24Z
771,PEG,269000000.0,2018-08-01T17:00:00Z
772,PEG,558000000.0,2018-04-30T17:00:00Z
773,PEG,956000000.0,2018-02-23T16:00:00Z
774,PEG,395000000.0,2017-10-30T16:00:00Z
775,PEG,109000000.0,2017-07-28T16:00:00Z
776,PEG,114000000.0,2017-04-28T16:00:00Z
777,PEG,-98000000.0,2017-02-24T16:00:00Z
778,PEG,327000000.0,2016-10-31T16:00:00Z
779,PEG,187000000.0,2016-07-29T16:00:00Z
780,ALL,-1408000000.0,2021-05-05T20:22:53Z
781,ALL,2598000000.0,2021-02-03T21:18:08Z
782,ALL,1126000000.0,2020-11-04T21:18:50Z
783,ALL,1224000000.0,2020-08-04T20:19:19Z
784,ALL,513000000.0,2020-05-05T20:20:29Z
785,ALL,1707000000.0,2020-02-04T21:18:21Z
786,ALL,889000000.0,2019-10-30T10:05:54Z
787,ALL,821000000.0,2019-07-30T20:20:38Z
788,ALL,1261000000.0,2019-05-01T20:27:41Z
789,ALL,-585000000.0,2019-02-05T21:44:15Z
790,ALL,942000000.0,2018-10-31T20:19:37Z
791,ALL,678000000.0,2018-08-01T20:23:05Z
792,ALL,977000000.0,2018-05-01T17:00:00Z
793,ALL,1585000000.0,2018-02-07T17:00:00Z
794,ALL,637000000.0,2017-11-01T17:00:00Z
795,ALL,550000000.0,2017-08-01T17:00:00Z
796,ALL,666000000.0,2017-05-02T17:00:00Z
797,ALL,811000000.0,2017-02-01T21:34:00Z
798,ALL,491000000.0,2016-11-02T17:00:00Z
799,ALL,242000000.0,2016-08-03T17:00:00Z
800,SLB,299000000.0,2021-04-23T10:50:01Z
801,SLB,374000000.0,2021-01-22T12:58:07Z
802,SLB,-82000000.0,2020-10-16T10:53:38Z
803,SLB,-3434000000.0,2020-07-24T10:52:38Z
804,SLB,-7376000000.0,2020-04-17T11:03:57Z
805,SLB,333000000.0,2020-01-17T12:27:10Z
806,SLB,-11383000000.0,2019-10-18T11:04:22Z
807,SLB,492000000.0,2019-07-19T11:03:46Z
808,SLB,421000000.0,2019-04-18T11:13:12Z
809,SLB,539000000.0,2019-01-18T12:06:16Z
810,SLB,644000000.0,2018-10-19T11:09:21Z
811,SLB,430000000.0,2018-07-20T17:00:00Z
812,SLB,525000000.0,2018-04-20T17:00:00Z
813,SLB,-2254000000.0,2018-01-19T17:00:00Z
814,SLB,545000000.0,2017-10-20T16:00:00Z
815,SLB,-74000000.0,2017-07-21T17:00:00Z
816,SLB,279000000.0,2017-04-21T17:00:00Z
817,SLB,-205000000.0,2017-01-20T12:00:00Z
818,SLB,176000000.0,2016-10-26T17:00:00Z
819,SLB,-2160000000.0,2016-07-21T21:10:00Z
820,PGR,1473300000.0,2021-04-15T14:05:46Z
821,PGR,1677500000.0,2021-01-27T15:56:59Z
822,PGR,1524100000.0,2020-10-14T12:40:47Z
823,PGR,1783700000.0,2020-07-15T13:31:01Z
824,PGR,686000000.0,2020-04-15T13:46:42Z
825,PGR,1064000000.0,2020-03-02T21:02:05Z
826,PGR,835000000.0,2019-10-16T12:48:19Z
827,PGR,972700000.0,2019-07-17T12:50:05Z
828,PGR,1071700000.0,2019-04-16T12:39:07Z
829,PGR,257900000.0,2019-01-23T13:41:34Z
830,PGR,921700000.0,2018-10-16T12:55:00Z
831,PGR,697500000.0,2018-07-17T17:00:00Z
832,PGR,716800000.0,2018-04-17T17:00:00Z
833,PGR,576300000.0,2018-01-24T17:00:00Z
834,PGR,224000000.0,2017-10-17T17:00:00Z
835,PGR,367600000.0,2017-07-18T17:00:00Z
836,PGR,424300000.0,2017-04-18T17:00:00Z
837,PGR,383200000.0,2017-01-25T17:00:00Z
838,PGR,198700000.0,2016-10-13T17:00:00Z
839,PGR,190900000.0,2016-07-14T17:00:00Z
840,NOV,-115000000.0,2021-04-27T22:00:00Z
841,NOV,-347000000.0,2021-02-04T23:00:01Z
842,NOV,-55000000.0,2020-10-26T22:20:00Z
843,NOV,-93000000.0,2020-07-27T22:22:00Z
844,NOV,-2047000000.0,2020-04-27T22:45:00Z
845,NOV,-385000000.0,2020-02-06T23:15:00Z
846,NOV,-244000000.0,2019-10-28T22:15:00Z
847,NOV,-5389000000.0,2019-07-29T23:33:00Z
848,NOV,-77000000.0,2019-04-25T22:18:00Z
849,NOV,12000000.0,2019-02-06T22:00:00Z
850,NOV,1000000.0,2018-10-25T23:07:00Z
851,NOV,24000000.0,2018-07-26T22:00:00Z
852,NOV,-68000000.0,2018-04-26T17:00:00Z
853,NOV,-14000000.0,2018-02-05T17:00:00Z
854,NOV,-26000000.0,2017-10-26T17:00:00Z
855,NOV,-75000000.0,2017-07-27T23:42:00Z
856,NOV,-122000000.0,2017-04-26T23:30:00Z
857,NOV,-714000000.0,2017-02-06T23:12:00Z
858,NOV,-1362000000.0,2016-10-27T17:00:00Z
859,NOV,-217000000.0,2016-07-28T11:45:00Z
860,PTC,109262000.0,2021-04-28T20:04:16Z
861,PTC,23515000.0,2021-01-27T21:04:00Z
862,PTC,53406000.0,2020-10-28T20:01:11Z
863,PTC,34678000.0,2020-07-29T20:01:00Z
864,PTC,7156000.0,2020-04-29T20:01:00Z
865,PTC,35455000.0,2020-01-22T21:01:00Z
866,PTC,9826000.0,2019-10-23T20:12:25Z
867,PTC,-14758000.0,2019-07-24T20:03:47Z
868,PTC,-43513000.0,2019-04-24T20:34:09Z
869,PTC,20985000.0,2019-01-23T21:06:37Z
870,PTC,13191000.0,2018-10-24T20:01:00Z
871,PTC,16997000.0,2018-07-18T20:01:00Z
872,PTC,7922000.0,2018-04-18T17:00:00Z
873,PTC,13877000.0,2018-01-17T17:00:00Z
874,PTC,17435000.0,2017-10-25T17:00:00Z
875,PTC,-951000.0,2017-07-19T21:01:00Z
876,PTC,-1104000.0,2017-04-19T21:01:00Z
877,PTC,-9141000.0,2017-01-18T21:05:00Z
878,PTC,-28473000.0,2016-10-26T21:01:00Z
879,PTC,3073000.0,2016-07-20T17:00:00Z
880,SWKS,325000000.0,2021-04-29T20:01:00Z
881,SWKS,509300000.0,2021-01-28T21:02:00Z
882,SWKS,246900000.0,2020-11-02T21:07:44Z
883,SWKS,129700000.0,2020-07-23T20:04:19Z
884,SWKS,181100000.0,2020-05-04T20:04:53Z
885,SWKS,257100000.0,2020-01-23T21:01:00Z
886,SWKS,210600000.0,2019-11-12T21:21:54Z
887,SWKS,144100000.0,2019-08-07T21:17:02Z
888,SWKS,214000000.0,2019-05-02T20:22:31Z
889,SWKS,284900000.0,2019-02-05T21:22:10Z
890,SWKS,285500000.0,2018-11-08T21:22:51Z
891,SWKS,286500000.0,2018-07-19T20:21:27Z
892,SWKS,276000000.0,2018-05-03T17:00:00Z
893,SWKS,70400000.0,2018-02-05T16:00:00Z
894,SWKS,281300000.0,2017-11-06T17:00:00Z
895,SWKS,246200000.0,2017-07-20T17:00:00Z
896,SWKS,224900000.0,2017-04-27T21:15:00Z
897,SWKS,257800000.0,2017-01-19T16:00:00Z
898,SWKS,246800000.0,2016-11-03T21:15:00Z
899,SWKS,185000000.0,2016-08-03T21:15:00Z
900,EL,456000000.0,2021-05-03T10:46:48Z
901,EL,873000000.0,2021-02-05T11:47:49Z
902,EL,523000000.0,2020-11-02T11:45:00Z
903,EL,-462000000.0,2020-08-20T10:51:13Z
904,EL,-6000000.0,2020-05-01T10:48:40Z
905,EL,557000000.0,2020-02-06T11:47:14Z
906,EL,595000000.0,2019-10-31T16:48:33Z
907,EL,157000000.0,2019-08-19T10:47:41Z
908,EL,555000000.0,2019-05-01T16:33:40Z
909,EL,573000000.0,2019-02-05T17:22:27Z
910,EL,500000000.0,2018-10-31T10:45:00Z
911,EL,186000000.0,2018-08-20T12:39:39Z
912,EL,372000000.0,2018-05-02T17:00:00Z
913,EL,123000000.0,2018-02-02T17:00:00Z
914,EL,427000000.0,2017-11-01T17:00:00Z
915,EL,229000000.0,2017-08-18T15:05:04Z
916,EL,298000000.0,2017-05-02T11:45:00Z
917,EL,428000000.0,2017-02-02T17:00:00Z
918,EL,294000000.0,2016-11-02T11:45:00Z
919,EL,93500000.0,2016-08-19T18:00:00Z
920,NOC,2195000000.0,2021-04-29T10:47:18Z
921,NOC,330000000.0,2021-01-28T11:39:34Z
922,NOC,986000000.0,2020-10-22T10:33:54Z
923,NOC,1005000000.0,2020-07-30T10:31:29Z
924,NOC,868000000.0,2020-04-29T10:33:55Z
925,NOC,-409000000.0,2020-01-30T11:42:05Z
926,NOC,933000000.0,2019-10-24T10:40:36Z
927,NOC,861000000.0,2019-07-24T10:39:01Z
928,NOC,863000000.0,2019-04-24T10:31:58Z
929,NOC,356000000.0,2019-01-31T11:34:16Z
930,NOC,1244000000.0,2018-10-24T10:32:59Z
931,NOC,789000000.0,2018-07-25T10:35:52Z
932,NOC,840000000.0,2018-04-25T22:00:00Z
933,NOC,1021000000.0,2018-01-25T17:00:00Z
934,NOC,643000000.0,2017-10-25T23:00:00Z
935,NOC,555000000.0,2017-07-25T23:17:00Z
936,NOC,650000000.0,2017-04-26T16:00:00Z
937,NOC,525000000.0,2017-01-26T12:05:00Z
938,NOC,602000000.0,2016-10-26T17:00:00Z
939,NOC,517000000.0,2016-07-27T16:00:00Z
940,PKG,165200000.0,2021-04-26T21:33:35Z
941,PKG,122700000.0,2021-01-27T22:23:39Z
942,PKG,138100000.0,2020-10-26T22:10:00Z
943,PKG,56200000.0,2020-07-28T21:21:00Z
944,PKG,140500000.0,2020-04-27T21:00:00Z
945,PKG,135200000.0,2020-01-29T22:18:00Z
946,PKG,178500000.0,2019-10-23T22:38:00Z
947,PKG,192100000.0,2019-07-24T21:40:00Z
948,PKG,185400000.0,2019-04-24T21:29:00Z
949,PKG,203000000.0,2019-01-29T22:46:00Z
950,PKG,205100000.0,2018-10-24T21:46:00Z
951,PKG,185200000.0,2018-07-25T21:48:00Z
952,PKG,139000000.0,2018-04-24T17:00:00Z
953,PKG,266700000.0,2018-01-30T17:00:00Z
954,PKG,138000000.0,2017-10-25T17:00:00Z
955,PKG,142000000.0,2017-07-26T23:35:00Z
956,PKG,116400000.0,2017-04-26T22:13:00Z
957,PKG,109700000.0,2017-01-30T22:09:00Z
958,PKG,118200000.0,2016-10-19T17:00:00Z
959,PKG,114700000.0,2016-07-21T17:00:00Z
960,CSX,706000000.0,2021-04-20T20:02:35Z
961,CSX,760000000.0,2021-01-21T21:02:51Z
962,CSX,736000000.0,2020-10-21T20:06:49Z
963,CSX,499000000.0,2020-07-22T20:02:38Z
964,CSX,770000000.0,2020-04-22T00:00:00Z
965,CSX,771000000.0,2020-01-16T21:02:50Z
966,CSX,856000000.0,2019-10-16T20:02:48Z
967,CSX,870000000.0,2019-07-17T10:02:27Z
968,CSX,834000000.0,2019-04-16T20:03:17Z
969,CSX,842000000.0,2019-01-16T21:03:41Z
970,CSX,894000000.0,2018-10-16T20:04:35Z
971,CSX,877000000.0,2018-07-17T20:04:36Z
972,CSX,695000000.0,2018-04-17T17:00:00Z
973,CSX,4140000000.0,2018-01-16T17:00:00Z
974,CSX,459000000.0,2017-10-17T17:00:00Z
975,CSX,510000000.0,2017-07-18T17:00:00Z
976,CSX,362000000.0,2017-04-19T17:00:00Z
977,CSX,458000000.0,2017-01-17T21:03:00Z
978,CSX,455000000.0,2016-10-12T20:06:48Z
979,CSX,445000000.0,2016-07-13T17:00:00Z
980,MSCI,196819000.0,2021-04-27T10:45:00Z
981,MSCI,156216000.0,2021-01-28T11:56:11Z
982,MSCI,182358000.0,2020-10-27T10:48:16Z
983,MSCI,115123000.0,2020-07-28T10:45:00Z
984,MSCI,148125000.0,2020-04-28T11:00:00Z
985,MSCI,122783000.0,2020-01-30T12:03:57Z
986,MSCI,136983000.0,2019-10-31T11:00:01Z
987,MSCI,125690000.0,2019-08-01T11:04:42Z
988,MSCI,178192000.0,2019-05-02T11:03:00Z
989,MSCI,152132000.0,2019-01-31T12:04:00Z
990,MSCI,123832000.0,2018-11-01T11:04:55Z
991,MSCI,116829000.0,2018-08-02T11:03:00Z
992,MSCI,115092000.0,2018-05-03T17:00:00Z
993,MSCI,64602000.0,2018-02-01T17:00:00Z
994,MSCI,85153000.0,2017-11-02T17:00:00Z
995,MSCI,81266000.0,2017-08-02T12:11:37Z
996,MSCI,72951000.0,2017-05-03T23:41:00Z
997,MSCI,68250000.0,2017-02-02T17:00:00Z
998,MSCI,65281000.0,2016-10-27T17:00:00Z
999,MSCI,66957000.0,2016-07-28T17:00:00Z
1000,CERN,172252000.0,2021-05-05T20:04:04Z
1001,CERN,141505000.0,2021-02-19T21:10:04Z
1002,CERN,356676000.0,2020-10-28T19:41:54Z
1003,CERN,134748000.0,2020-07-29T20:12:30Z
1004,CERN,147159000.0,2020-04-28T20:21:12Z
1005,CERN,154331000.0,2020-02-04T21:03:26Z
1006,CERN,81935000.0,2019-10-24T20:04:51Z
1007,CERN,126969000.0,2019-07-24T20:07:54Z
1008,CERN,166219000.0,2019-04-25T20:09:56Z
1009,CERN,131320000.0,2019-02-05T21:03:28Z
1010,CERN,169381000.0,2018-10-25T20:10:37Z
1011,CERN,169357000.0,2018-08-02T20:09:37Z
1012,CERN,160001000.0,2018-05-02T17:00:00Z
1013,CERN,336658000.0,2018-02-06T17:00:00Z
