,Instrument,Common Equity - Total,Original Announcement Date Time
152,WEC,9667800000.0,2018-05-01T17:00:00Z
153,WEC,9461400000.0,2018-01-31T17:00:00Z
154,WEC,9195300000.0,2017-10-26T17:00:00Z
155,WEC,9152800000.0,2017-07-26T17:00:00Z
156,WEC,9125600000.0,2017-05-02T00:07:18Z
157,WEC,8929800000.0,2017-02-01T17:00:00Z
158,WEC,8891500000.0,2016-10-26T12:00:00Z
159,WEC,8833500000.0,2016-07-27T12:00:00Z
160,LEG,1455700000.0,2021-05-03T20:51:18Z
161,LEG,1389800000.0,2021-02-08T21:10:40Z
162,LEG,1299500000.0,2020-11-02T21:51:20Z
163,LEG,1214200000.0,2020-08-03T20:52:49Z
164,LEG,1238200000.0,2020-05-04T20:12:40Z
165,LEG,1312000000.0,2020-02-03T21:20:31Z
166,LEG,1255200000.0,2019-10-28T20:53:43Z
167,LEG,1238200000.0,2019-07-29T20:53:16Z
168,LEG,1194700000.0,2019-04-29T20:07:17Z
169,LEG,1157000000.0,2019-02-04T21:22:37Z
170,LEG,1165500000.0,2018-10-25T20:09:55Z
171,LEG,1128200000.0,2018-07-26T16:00:00Z
172,LEG,1195900000.0,2018-04-26T17:00:00Z
173,LEG,1190200000.0,2018-02-05T17:00:00Z
174,LEG,1172200000.0,2017-10-26T17:00:00Z
175,LEG,1133100000.0,2017-07-27T17:00:00Z
176,LEG,1064000000.0,2017-04-27T07:23:00Z
177,LEG,1091600000.0,2017-01-30T07:48:00Z
178,LEG,1101200000.0,2016-10-27T17:00:00Z
179,LEG,1063300000.0,2016-07-28T22:20:00Z
180,REG,5969631000.0,2021-05-07T10:10:52Z
181,REG,5984912000.0,2021-02-12T11:14:27Z
182,REG,6039594000.0,2020-11-05T21:15:04Z
183,REG,6121983000.0,2020-08-03T20:15:11Z
184,REG,6199422000.0,2020-05-08T10:19:48Z
185,REG,6213348000.0,2020-02-13T11:13:36Z
186,REG,6262739000.0,2019-10-31T13:26:21Z
187,REG,6300841000.0,2019-08-02T13:27:28Z
188,REG,6350695000.0,2019-05-03T10:11:48Z
189,REG,6397970000.0,2019-02-13T22:08:46Z
190,REG,6512094000.0,2018-10-25T20:40:32Z
191,REG,6528100000.0,2018-08-02T17:00:00Z
192,REG,6564301000.0,2018-05-01T17:00:00Z
193,REG,6692052000.0,2018-02-09T17:00:00Z
194,REG,6595462000.0,2017-11-02T17:00:00Z
195,REG,6617286000.0,2017-08-04T20:15:00Z
196,REG,6656349000.0,2017-05-09T17:00:00Z
197,REG,2266301000.0,2017-02-09T17:00:00Z
198,REG,2242145000.0,2016-11-02T17:00:00Z
199,REG,1841756000.0,2016-08-03T16:00:00Z
200,MS,98509000000.0,2021-04-16T11:30:00Z
201,MS,92531000000.0,2021-01-20T12:30:00Z
202,MS,79874000000.0,2020-10-15T11:30:00Z
203,MS,78125000000.0,2020-07-16T11:20:02Z
204,MS,77340000000.0,2020-04-16T11:15:00Z
205,MS,73029000000.0,2020-01-16T13:17:09Z
206,MS,73862000000.0,2019-10-17T11:33:42Z
207,MS,73204000000.0,2019-07-18T11:30:00Z
208,MS,72204000000.0,2019-04-17T11:17:55Z
209,MS,71726000000.0,2019-01-17T12:52:33Z
210,MS,70183000000.0,2018-10-16T10:55:00Z
211,MS,70589000000.0,2018-07-18T10:57:37Z
212,MS,69514000000.0,2018-04-18T17:00:00Z
213,MS,68871000000.0,2018-01-18T17:00:00Z
214,MS,70458000000.0,2017-10-17T11:55:00Z
215,MS,70306000000.0,2017-07-19T11:55:00Z
216,MS,69404000000.0,2017-04-19T17:00:00Z
217,MS,68530000000.0,2017-01-17T13:16:00Z
218,MS,69629000000.0,2016-10-19T17:00:00Z
219,MS,69596000000.0,2016-07-20T17:00:00Z
220,BLK,35380000000.0,2021-04-15T12:05:01Z
221,BLK,35283000000.0,2021-01-14T12:52:37Z
222,BLK,33873000000.0,2020-10-13T11:49:45Z
223,BLK,32730000000.0,2020-07-17T11:44:46Z
224,BLK,33013000000.0,2020-04-16T10:47:54Z
225,BLK,33547000000.0,2020-01-15T13:47:52Z
226,BLK,32407000000.0,2019-10-15T11:35:01Z
227,BLK,31893000000.0,2019-07-19T11:56:35Z
228,BLK,31309000000.0,2019-04-16T12:03:16Z
229,BLK,32374000000.0,2019-01-16T13:30:23Z
230,BLK,32415000000.0,2018-10-16T12:06:08Z
231,BLK,32130000000.0,2018-07-16T17:00:00Z
232,BLK,31978000000.0,2018-04-12T17:00:00Z
233,BLK,31798000000.0,2018-01-12T17:00:00Z
234,BLK,30042000000.0,2017-10-11T12:10:25Z
235,BLK,29555000000.0,2017-07-17T21:00:01Z
236,BLK,29156000000.0,2017-04-19T11:30:00Z
237,BLK,29098000000.0,2017-01-13T11:30:00Z
238,BLK,28904000000.0,2016-10-18T13:50:00Z
239,BLK,28568000000.0,2016-08-08T16:00:00Z
240,WYNN,233683000.0,2021-05-10T20:02:00Z
241,WYNN,-351997000.0,2021-02-04T21:02:00Z
242,WYNN,-128703000.0,2020-11-05T21:03:00Z
243,WYNN,619519000.0,2020-08-04T20:05:00Z
244,WYNN,1242090000.0,2020-05-06T20:04:00Z
245,WYNN,1743045000.0,2020-02-06T21:03:00Z
246,WYNN,1918751000.0,2019-11-06T21:02:00Z
247,WYNN,2050821000.0,2019-08-06T20:03:00Z
248,WYNN,2078220000.0,2019-05-09T20:02:00Z
249,WYNN,2034123000.0,2019-01-30T21:02:00Z
250,WYNN,1804993000.0,2018-11-07T21:13:23Z
251,WYNN,1712985000.0,2018-08-01T20:02:00Z
252,WYNN,711562000.0,2018-04-24T17:00:00Z
253,WYNN,947846000.0,2018-01-22T17:00:00Z
254,WYNN,329076000.0,2017-10-26T16:00:00Z
255,WYNN,273423000.0,2017-07-25T17:00:00Z
256,WYNN,219964000.0,2017-04-25T17:00:00Z
257,WYNN,157949000.0,2017-01-26T17:00:00Z
258,WYNN,-133998000.0,2016-11-02T16:00:00Z
259,WYNN,-69585000.0,2016-07-28T17:00:00Z
260,HOLX,3794400000.0,2021-04-28T20:01:00Z
261,HOLX,3267900000.0,2021-01-27T21:01:00Z
262,HOLX,2705200000.0,2020-11-04T21:01:00Z
263,HOLX,2255100000.0,2020-07-29T20:01:00Z
264,HOLX,2086100000.0,2020-04-29T20:01:00Z
265,HOLX,2250800000.0,2020-01-29T21:02:00Z
266,HOLX,2115700000.0,2019-11-06T21:02:54Z
267,HOLX,2216500000.0,2019-07-31T20:01:00Z
268,HOLX,2159800000.0,2019-05-01T20:02:00Z
269,HOLX,2394400000.0,2019-01-30T21:01:00Z
270,HOLX,2428800000.0,2018-11-07T21:01:00Z
271,HOLX,2449500000.0,2018-07-31T20:02:04Z
272,HOLX,2445600000.0,2018-05-02T17:00:00Z
273,HOLX,3194000000.0,2018-02-08T17:00:00Z
274,HOLX,2784700000.0,2017-11-08T17:00:00Z
275,HOLX,2865600000.0,2017-08-02T21:01:00Z
276,HOLX,2797100000.0,2017-05-10T17:00:00Z
277,HOLX,2228600000.0,2017-02-01T17:00:00Z
278,HOLX,2142700000.0,2016-11-02T21:01:00Z
279,HOLX,2042700000.0,2016-07-27T17:00:00Z
280,BRK-B,447987000000.0,2021-05-03T12:45:13Z
281,BRK-B,443164000000.0,2021-03-01T15:40:18Z
282,BRK-B,415155000000.0,2020-11-09T11:25:58Z
283,BRK-B,393495000000.0,2020-08-10T10:56:04Z
284,BRK-B,371565000000.0,2020-05-04T10:15:26Z
285,BRK-B,424791000000.0,2020-02-24T11:28:53Z
286,BRK-B,397609000000.0,2019-11-04T11:36:59Z
287,BRK-B,382544000000.0,2019-08-05T10:22:03Z
288,BRK-B,368877000000.0,2019-05-06T08:06:00Z
289,BRK-B,348703000000.0,2019-02-25T11:31:49Z
290,BRK-B,375606000000.0,2018-11-05T11:14:53Z
291,BRK-B,358094000000.0,2018-08-06T17:00:00Z
292,BRK-B,347401000000.0,2018-05-07T23:00:00Z
293,BRK-B,348296000000.0,2018-02-26T05:00:00Z
294,BRK-B,308278000000.0,2017-11-03T23:00:00Z
295,BRK-B,300659000000.0,2017-08-04T23:00:00Z
296,BRK-B,292851000000.0,2017-05-05T17:00:00Z
297,BRK-B,282070000000.0,2017-02-27T17:00:00Z
298,BRK-B,269264000000.0,2016-11-04T17:00:00Z
299,BRK-B,263025000000.0,2016-08-05T17:00:00Z
300,DVN,8353000000.0,2021-05-04T20:20:11Z
301,DVN,2885000000.0,2021-02-17T11:14:15Z
302,DVN,3023000000.0,2020-10-29T21:20:11Z
303,DVN,3227000000.0,2020-08-04T21:04:41Z
304,DVN,3919000000.0,2020-05-05T21:01:44Z
305,DVN,5802000000.0,2020-02-18T21:51:15Z
306,DVN,6542000000.0,2019-11-05T21:29:13Z
307,DVN,6994000000.0,2019-08-06T20:23:42Z
308,DVN,7857000000.0,2019-04-30T21:23:34Z
309,DVN,9186000000.0,2019-02-19T22:23:35Z
310,DVN,8898000000.0,2018-11-06T21:52:42Z
311,DVN,8014000000.0,2018-07-31T20:05:00Z
312,DVN,8905000000.0,2018-05-01T17:00:00Z
313,DVN,9254000000.0,2018-02-20T17:00:00Z
314,DVN,7129000000.0,2017-10-31T17:00:00Z
315,DVN,6899000000.0,2017-08-01T20:01:00Z
316,DVN,6466000000.0,2017-05-02T21:07:00Z
317,DVN,8274000000.0,2017-02-14T12:00:00Z
318,DVN,5840000000.0,2016-11-01T21:15:00Z
319,DVN,4847000000.0,2016-08-02T16:00:00Z
320,ALLE,727700000.0,2021-04-22T10:15:10Z
321,ALLE,829400000.0,2021-02-16T00:00:00Z
322,ALLE,824300000.0,2020-10-22T09:32:45Z
323,ALLE,677500000.0,2020-07-23T10:14:59Z
324,ALLE,611300000.0,2020-04-23T09:33:37Z
325,ALLE,757400000.0,2020-02-18T12:39:58Z
326,ALLE,685000000.0,2019-10-24T10:30:46Z
327,ALLE,660500000.0,2019-07-25T09:58:03Z
328,ALLE,633700000.0,2019-04-25T10:19:02Z
329,ALLE,651000000.0,2019-02-19T12:37:07Z
330,ALLE,596900000.0,2018-10-25T10:37:31Z
331,ALLE,506000000.0,2018-07-26T10:13:14Z
332,ALLE,456000000.0,2018-04-26T23:00:00Z
333,ALLE,401600000.0,2018-02-20T17:00:00Z
334,ALLE,367200000.0,2017-10-26T17:00:00Z
335,ALLE,265300000.0,2017-07-27T17:00:00Z
336,ALLE,151400000.0,2017-04-27T10:30:00Z
337,ALLE,113300000.0,2017-02-09T10:30:00Z
338,ALLE,151800000.0,2016-10-27T17:00:00Z
339,ALLE,139200000.0,2016-07-28T17:00:00Z
340,PEAK,6764538000.0,2021-05-04T20:17:03Z
341,PEAK,6788345000.0,2021-02-09T21:15:05Z
342,PEAK,6840055000.0,2020-11-02T21:15:04Z
343,PEAK,7098673000.0,2020-08-04T20:16:04Z
344,PEAK,7236508000.0,2020-05-05T20:15:05Z
345,PEAK,6085058000.0,2020-02-11T21:16:04Z
346,PEAK,5933134000.0,2019-10-30T20:20:02Z
347,PEAK,6054404000.0,2019-07-31T20:15:21Z
348,PEAK,5836882000.0,2019-05-01T20:15:02Z
349,PEAK,5944439000.0,2019-02-13T21:15:10Z
350,PEAK,5071168000.0,2018-10-31T12:07:39Z
351,PEAK,5143494000.0,2018-08-02T12:01:03Z
352,PEAK,5206291000.0,2018-05-03T17:00:00Z
353,PEAK,5301005000.0,2018-02-13T17:00:00Z
354,PEAK,5531433000.0,2017-11-02T17:00:00Z
355,PEAK,5702047000.0,2017-08-01T13:07:26Z
356,PEAK,5841348000.0,2017-05-02T16:00:00Z
357,PEAK,5547595000.0,2017-02-13T13:06:00Z
358,PEAK,9183112000.0,2016-11-01T16:00:00Z
359,PEAK,9281130000.0,2016-08-09T17:00:00Z
360,DLTR,,2021-05-27T11:30:00Z
361,DLTR,7285300000.0,2021-03-03T12:30:00Z
362,DLTR,,2020-11-24T12:30:00Z
363,DLTR,,2020-08-27T11:30:00Z
364,DLTR,,2020-05-28T11:00:00Z
365,DLTR,,2020-03-04T12:30:00Z
366,DLTR,,2019-11-26T12:30:00Z
367,DLTR,,2019-08-29T11:30:00Z
368,DLTR,,2019-05-30T12:19:22Z
369,DLTR,5642900000.0,2019-03-06T12:30:00Z
370,DLTR,,2018-11-29T12:30:00Z
371,DLTR,,2018-08-30T12:05:09Z
372,DLTR,7355700000.0,2018-05-31T17:00:00Z
373,DLTR,7182300000.0,2018-03-07T17:00:00Z
374,DLTR,6116500000.0,2017-11-21T17:00:00Z
375,DLTR,5860200000.0,2017-08-24T13:01:00Z
376,DLTR,5609000000.0,2017-05-25T12:31:00Z
377,DLTR,5389500000.0,2017-03-01T12:30:00Z
378,DLTR,5047700000.0,2016-11-22T12:31:00Z
379,DLTR,4856900000.0,2016-08-25T12:24:00Z
380,PAYX,2948000000.0,2021-06-25T13:33:37Z
381,PAYX,2976400000.0,2021-04-06T12:30:00Z
382,PAYX,2889700000.0,2020-12-23T13:30:04Z
383,PAYX,2778600000.0,2020-10-06T12:30:01Z
384,PAYX,2781400000.0,2020-07-07T12:30:00Z
385,PAYX,2759800000.0,2020-03-25T12:15:00Z
386,PAYX,2569400000.0,2019-12-18T13:30:00Z
387,PAYX,2519300000.0,2019-10-02T12:30:00Z
388,PAYX,2619500000.0,2019-06-26T12:30:00Z
389,PAYX,2598000000.0,2019-03-27T12:30:00Z
390,PAYX,2424500000.0,2018-12-19T13:30:00Z
391,PAYX,2387000000.0,2018-10-02T12:30:00Z
392,PAYX,2356800000.0,2018-06-27T12:30:00Z
393,PAYX,2045500000.0,2018-03-26T17:00:00Z
394,PAYX,1968900000.0,2017-12-21T17:00:00Z
395,PAYX,1943800000.0,2017-10-03T17:00:00Z
396,PAYX,1955300000.0,2017-06-28T13:30:00Z
397,PAYX,1896700000.0,2017-03-29T17:00:00Z
398,PAYX,1815600000.0,2016-12-21T18:43:00Z
399,PAYX,1988100000.0,2016-09-28T13:30:00Z
400,AAL,-7945000000.0,2021-04-22T11:00:01Z
401,AAL,-6867000000.0,2021-01-28T12:02:53Z
402,AAL,-5528000000.0,2020-10-22T11:01:31Z
403,AAL,-3169000000.0,2020-07-23T11:01:16Z
404,AAL,-2636000000.0,2020-04-30T00:00:00Z
405,AAL,-118000000.0,2020-01-23T12:31:38Z
406,AAL,160000000.0,2019-10-24T11:35:05Z
407,AAL,-22000000.0,2019-07-25T11:31:43Z
408,AAL,-636000000.0,2019-04-26T16:31:18Z
409,AAL,-169000000.0,2019-01-24T12:31:40Z
410,AAL,-568000000.0,2018-10-25T11:30:17Z
411,AAL,-869000000.0,2018-07-25T17:00:00Z
412,AAL,-1018000000.0,2018-04-26T17:00:00Z
413,AAL,-780000000.0,2018-01-25T16:00:00Z
414,AAL,3948000000.0,2017-10-26T16:00:00Z
415,AAL,3715000000.0,2017-07-28T16:00:00Z
416,AAL,3457000000.0,2017-04-27T17:00:00Z
417,AAL,3785000000.0,2017-01-27T12:30:00Z
418,AAL,4391000000.0,2016-10-20T17:00:00Z
419,AAL,4312000000.0,2016-07-22T16:00:00Z
420,TER,2325786000.0,2021-04-27T21:05:43Z
421,TER,2210805000.0,2021-01-27T22:02:00Z
422,TER,1993544000.0,2020-10-20T21:07:05Z
423,TER,1744551000.0,2020-07-21T21:02:10Z
424,TER,1550673000.0,2020-04-21T21:02:10Z
425,TER,1480158000.0,2020-01-22T22:04:41Z
426,TER,1482635000.0,2019-10-22T21:03:49Z
427,TER,1479412000.0,2019-07-23T21:02:01Z
428,TER,1470228000.0,2019-04-23T21:04:46Z
429,TER,1522354000.0,2019-01-23T22:10:41Z
430,TER,1667760000.0,2018-10-23T21:06:42Z
431,TER,1739940000.0,2018-07-24T17:00:00Z
432,TER,1904983000.0,2018-04-24T17:00:00Z
433,TER,1953646000.0,2018-01-24T17:00:00Z
434,TER,2109897000.0,2017-10-25T16:00:00Z
435,TER,2048648000.0,2017-07-26T17:00:00Z
436,TER,1919853000.0,2017-04-26T17:00:00Z
437,TER,1828659000.0,2017-01-25T17:00:00Z
438,TER,1782144000.0,2016-10-26T17:00:00Z
439,TER,1745579000.0,2016-07-27T22:03:00Z
440,WDC,9949000000.0,2021-04-29T20:01:00Z
441,WDC,9829000000.0,2021-01-28T21:01:00Z
442,WDC,9576000000.0,2020-10-28T20:12:42Z
443,WDC,9551000000.0,2020-08-05T20:01:00Z
444,WDC,9243000000.0,2020-04-30T20:22:53Z
445,WDC,9379000000.0,2020-01-30T21:15:00Z
446,WDC,9566000000.0,2019-10-30T20:05:00Z
447,WDC,9967000000.0,2019-07-31T20:05:01Z
448,WDC,10214000000.0,2019-04-29T20:20:45Z
449,WDC,10912000000.0,2019-01-24T21:10:00Z
450,WDC,11375000000.0,2018-10-25T20:12:50Z
451,WDC,11531000000.0,2018-07-27T00:21:36Z
452,WDC,11300000000.0,2018-04-26T17:00:00Z
453,WDC,11272000000.0,2018-01-25T17:00:00Z
454,WDC,12059000000.0,2017-10-26T16:00:00Z
455,WDC,11418000000.0,2017-07-27T17:00:00Z
456,WDC,11031000000.0,2017-04-27T17:00:00Z
457,WDC,10732000000.0,2017-01-25T21:10:00Z
458,WDC,10775000000.0,2016-10-26T16:00:00Z
459,WDC,11145000000.0,2016-07-28T17:00:00Z
460,PWR,4374943000.0,2021-05-06T10:57:40Z
461,PWR,4344181000.0,2021-02-25T11:57:38Z
462,PWR,4151950000.0,2020-10-29T10:58:47Z
463,PWR,3914429000.0,2020-08-06T11:04:13Z
464,PWR,3790492000.0,2020-05-07T10:58:12Z
465,PWR,4050292000.0,2020-02-27T11:58:43Z
466,PWR,3907406000.0,2019-10-31T10:57:43Z
467,PWR,3774923000.0,2019-08-01T10:56:20Z
468,PWR,3723744000.0,2019-05-02T10:57:40Z
469,PWR,3604159000.0,2019-02-21T11:54:04Z
470,PWR,3822818000.0,2018-11-01T10:58:17Z
471,PWR,3690660000.0,2018-08-02T17:00:00Z
472,PWR,3643352000.0,2018-05-03T17:00:00Z
473,PWR,3791571000.0,2018-02-22T17:00:00Z
474,PWR,3727530000.0,2017-11-02T17:00:00Z
475,PWR,3506723000.0,2017-08-03T12:13:00Z
476,PWR,3396343000.0,2017-05-04T17:00:00Z
477,PWR,3339427000.0,2017-02-21T11:12:56Z
478,PWR,3273936000.0,2016-11-03T11:07:00Z
479,PWR,3200323000.0,2016-08-04T11:07:00Z
480,XOM,156974000000.0,2021-04-30T11:29:43Z
481,XOM,157150000000.0,2021-02-02T12:30:01Z
482,XOM,177400000000.0,2020-10-30T11:29:26Z
483,XOM,180183000000.0,2020-07-31T11:40:38Z
484,XOM,182079000000.0,2020-05-01T11:36:43Z
485,XOM,191650000000.0,2020-01-31T12:32:43Z
486,XOM,189915000000.0,2019-11-01T11:29:17Z
487,XOM,191377000000.0,2019-08-02T11:29:28Z
488,XOM,191222000000.0,2019-04-26T11:59:41Z
489,XOM,191794000000.0,2019-02-01T13:03:54Z
490,XOM,190365000000.0,2018-11-02T11:57:09Z
491,XOM,187222000000.0,2018-07-27T17:00:00Z
492,XOM,188195000000.0,2018-04-27T17:00:00Z
493,XOM,187688000000.0,2018-02-02T17:00:00Z
494,XOM,182276000000.0,2017-10-27T17:00:00Z
495,XOM,179178000000.0,2017-07-28T03:30:00Z
496,XOM,177151000000.0,2017-04-27T13:00:00Z
497,XOM,167325000000.0,2017-01-31T17:00:00Z
498,XOM,170597000000.0,2016-10-28T13:00:00Z
499,XOM,170591000000.0,2016-07-29T12:00:00Z
500,CMA,7758000000.0,2021-04-20T10:28:26Z
501,CMA,7656000000.0,2021-01-19T11:39:36Z
502,CMA,7480000000.0,2020-10-20T10:42:08Z
503,CMA,7407000000.0,2020-07-21T10:39:54Z
504,CMA,7402000000.0,2020-04-21T10:40:28Z
505,CMA,7327000000.0,2020-01-21T11:53:01Z
506,CMA,7200000000.0,2019-10-16T10:39:24Z
507,CMA,7323000000.0,2019-07-17T10:38:36Z
508,CMA,7409000000.0,2019-04-16T10:39:32Z
509,CMA,7507000000.0,2019-01-16T13:03:11Z
510,CMA,7786000000.0,2018-10-16T10:39:49Z
511,CMA,8079000000.0,2018-07-17T10:44:36Z
512,CMA,8000000000.0,2018-04-17T17:00:00Z
513,CMA,7963000000.0,2018-01-16T17:00:00Z
514,CMA,8034000000.0,2017-10-17T17:00:00Z
515,CMA,7985000000.0,2017-07-18T17:00:00Z
516,CMA,7930000000.0,2017-04-18T17:00:00Z
517,CMA,7796000000.0,2017-01-17T17:00:00Z
518,CMA,7727000000.0,2016-10-18T11:45:00Z
519,CMA,7694000000.0,2016-07-19T11:40:00Z
520,DISCK,10815000000.0,2021-04-28T11:04:10Z
521,DISCK,10464000000.0,2021-02-22T12:03:43Z
522,DISCK,10087000000.0,2020-11-05T12:11:18Z
523,DISCK,9867000000.0,2020-08-05T11:22:05Z
524,DISCK,9470000000.0,2020-05-06T11:08:22Z
525,DISCK,9891000000.0,2020-02-27T12:03:02Z
526,DISCK,9518000000.0,2019-11-07T13:01:17Z
527,DISCK,9621000000.0,2019-08-06T11:59:49Z
528,DISCK,8708000000.0,2019-05-02T11:59:51Z
529,DISCK,8386000000.0,2019-02-26T12:37:21Z
530,DISCK,8116000000.0,2018-11-08T12:04:33Z
531,DISCK,7936000000.0,2018-08-07T17:00:00Z
532,DISCK,7889000000.0,2018-05-08T05:00:00Z
533,DISCK,4610000000.0,2018-02-27T17:00:00Z
534,DISCK,5739000000.0,2017-11-02T17:00:00Z
535,DISCK,5525000000.0,2017-07-31T17:00:00Z
536,DISCK,5334000000.0,2017-05-09T05:00:00Z
537,DISCK,5166000000.0,2017-02-14T12:52:00Z
538,DISCK,5202000000.0,2016-11-01T17:00:00Z
539,DISCK,5343000000.0,2016-08-02T16:00:00Z
540,NDAQ,6332000000.0,2021-04-21T11:16:36Z
541,NDAQ,6433000000.0,2021-01-27T12:15:31Z
542,NDAQ,6011000000.0,2020-10-21T11:00:11Z
543,NDAQ,5754000000.0,2020-07-22T11:26:49Z
544,NDAQ,5396000000.0,2020-04-22T11:00:11Z
545,NDAQ,5639000000.0,2020-01-29T12:15:30Z
546,NDAQ,5327000000.0,2019-10-23T10:50:05Z
547,NDAQ,5551000000.0,2019-07-24T11:19:47Z
548,NDAQ,5494000000.0,2019-04-24T11:01:16Z
549,NDAQ,5449000000.0,2019-01-30T12:04:01Z
550,NDAQ,5602000000.0,2018-10-24T11:00:11Z
551,NDAQ,5542000000.0,2018-07-25T11:00:07Z
552,NDAQ,5725000000.0,2018-04-25T17:00:00Z
553,NDAQ,5880000000.0,2018-01-31T17:00:00Z
554,NDAQ,5735000000.0,2017-10-25T17:00:00Z
555,NDAQ,5576000000.0,2017-07-26T17:00:00Z
556,NDAQ,5352000000.0,2017-04-26T17:00:00Z
557,NDAQ,5430000000.0,2017-01-31T17:00:00Z
558,NDAQ,5754000000.0,2016-10-26T12:01:00Z
559,NDAQ,5717000000.0,2016-07-27T12:00:00Z
560,DPZ,-3236080000.0,2021-04-29T11:30:06Z
561,DPZ,-3300405000.0,2021-02-25T12:30:08Z
562,DPZ,-3211531000.0,2020-10-08T11:31:30Z
563,DPZ,-3282906000.0,2020-07-16T11:32:03Z
564,DPZ,-3392190000.0,2020-04-23T11:32:34Z
565,DPZ,-3415759000.0,2020-02-20T12:30:03Z
566,DPZ,-2935649000.0,2019-10-08T11:33:18Z
567,DPZ,-2904286000.0,2019-07-16T11:31:10Z
568,DPZ,-2975165000.0,2019-04-24T11:30:09Z
569,DPZ,-3039921000.0,2019-02-21T12:30:05Z
570,DPZ,-2973758000.0,2018-10-16T11:32:15Z
571,DPZ,-2929205000.0,2018-07-19T11:34:25Z
572,DPZ,-2770864000.0,2018-04-26T17:00:00Z
573,DPZ,-2735384000.0,2018-02-20T17:00:00Z
574,DPZ,-2765344000.0,2017-10-12T17:00:00Z
575,DPZ,-1803071000.0,2017-07-25T17:00:00Z
576,DPZ,-1853691000.0,2017-04-27T12:30:00Z
577,DPZ,-1883143000.0,2017-02-28T12:32:00Z
578,DPZ,-1936146000.0,2016-10-18T17:00:00Z
579,DPZ,-1914754000.0,2016-07-21T17:00:00Z
580,HES,5616000000.0,2021-04-28T11:31:40Z
581,HES,5366000000.0,2021-01-27T12:32:57Z
582,HES,5916000000.0,2020-10-28T11:31:00Z
583,HES,6395000000.0,2020-07-29T11:30:00Z
584,HES,7200000000.0,2020-05-07T11:31:44Z
585,HES,8732000000.0,2020-01-29T12:32:08Z
586,HES,8908000000.0,2019-10-30T11:37:18Z
587,HES,9294000000.0,2019-07-31T11:32:46Z
588,HES,9342000000.0,2019-04-25T11:33:51Z
589,HES,9628000000.0,2019-01-30T12:33:23Z
590,HES,9649000000.0,2018-10-31T11:33:38Z
591,HES,9971000000.0,2018-07-25T17:00:00Z
592,HES,10604000000.0,2018-04-25T17:00:00Z
593,HES,11050000000.0,2018-02-05T16:00:00Z
594,HES,13131000000.0,2017-10-25T05:00:00Z
595,HES,13779000000.0,2017-07-26T17:00:00Z
596,HES,14147000000.0,2017-04-26T17:00:00Z
597,HES,14534000000.0,2017-01-25T11:30:00Z
598,HES,19837000000.0,2016-10-26T16:00:00Z
599,HES,20118000000.0,2016-07-27T17:00:00Z
600,BXP,5775641000.0,2021-04-27T20:52:00Z
601,BXP,5796083000.0,2021-01-26T21:32:42Z
602,BXP,5929568000.0,2020-10-27T20:52:00Z
603,BXP,5982067000.0,2020-07-28T21:21:00Z
604,BXP,5847866000.0,2020-04-28T20:49:00Z
605,BXP,5484687000.0,2020-01-28T23:52:00Z
606,BXP,5471954000.0,2019-10-29T20:53:00Z
607,BXP,5515853000.0,2019-07-30T20:53:00Z
608,BXP,5636618000.0,2019-04-30T21:15:00Z
609,BXP,5683171000.0,2019-01-29T23:28:00Z
610,BXP,5676566000.0,2018-10-30T22:50:00Z
611,BXP,5692840000.0,2018-07-31T17:00:00Z
612,BXP,5679028000.0,2018-04-24T16:00:00Z
613,BXP,5613957000.0,2018-01-30T17:00:00Z
614,BXP,5625218000.0,2017-11-01T17:00:00Z
615,BXP,5614374000.0,2017-08-01T22:50:00Z
616,BXP,5575533000.0,2017-04-25T16:00:00Z
617,BXP,5586295000.0,2017-01-31T21:01:00Z
618,BXP,5525931000.0,2016-10-26T00:03:00Z
619,BXP,5532897000.0,2016-07-26T17:00:00Z
620,BEN,10563400000.0,2021-05-04T12:41:41Z
621,BEN,10400900000.0,2021-02-02T13:38:23Z
622,BEN,10114500000.0,2020-10-27T12:30:01Z
623,BEN,10114200000.0,2020-07-28T12:33:50Z
624,BEN,9903400000.0,2020-04-30T12:33:28Z
625,BEN,10081600000.0,2020-01-30T13:33:05Z
626,BEN,9906500000.0,2019-10-25T12:32:45Z
627,BEN,9911000000.0,2019-07-30T12:32:53Z
628,BEN,9883800000.0,2019-04-26T12:30:48Z
629,BEN,9745400000.0,2019-01-30T13:34:54Z
630,BEN,9899200000.0,2018-10-25T12:30:22Z
631,BEN,9863500000.0,2018-07-27T12:46:46Z
632,BEN,10058400000.0,2018-04-26T22:00:00Z
633,BEN,11758100000.0,2018-01-30T23:00:00Z
634,BEN,12620000000.0,2017-10-26T17:00:00Z
635,BEN,12400000000.0,2017-07-28T13:30:00Z
636,BEN,12193600000.0,2017-04-28T16:00:00Z
637,BEN,11964800000.0,2017-01-27T13:32:00Z
638,BEN,11935800000.0,2016-10-26T16:00:00Z
639,BEN,11782100000.0,2016-07-28T16:00:00Z
640,APA,-1258000000.0,2021-05-05T20:18:49Z
641,APA,-1639000000.0,2021-02-25T14:30:17Z
642,APA,-1641000000.0,2020-11-05T14:12:58Z
643,APA,-1635000000.0,2020-07-29T00:00:00Z
644,APA,-1246000000.0,2020-05-07T15:19:23Z
645,APA,3255000000.0,2020-02-27T14:55:56Z
646,APA,6301000000.0,2019-10-31T14:12:26Z
