,Instrument,Earnings before Interest & Taxes (EBIT) - Normalized,Original Announcement Date Time
507,CMA,385000000.0,2019-07-17T10:38:36Z
508,CMA,424000000.0,2019-04-16T10:39:32Z
509,CMA,414000000.0,2019-01-16T13:03:11Z
510,CMA,393000000.0,2018-10-16T10:39:49Z
511,CMA,430000000.0,2018-07-17T10:44:36Z
512,CMA,351000000.0,2018-04-17T17:00:00Z
513,CMA,343000000.0,2018-01-16T17:00:00Z
514,CMA,341000000.0,2017-10-17T17:00:00Z
515,CMA,316000000.0,2017-07-18T17:00:00Z
516,CMA,277000000.0,2017-04-18T17:00:00Z
517,CMA,247000000.0,2017-01-17T17:00:00Z
518,CMA,233000000.0,2016-10-18T11:45:00Z
519,CMA,199000000.0,2016-07-19T11:40:00Z
520,DISCK,490000000.0,2021-04-28T11:04:10Z
521,DISCK,674000000.0,2021-02-22T12:03:43Z
522,DISCK,531000000.0,2020-11-05T12:11:18Z
523,DISCK,738000000.0,2020-08-05T11:22:05Z
524,DISCK,773000000.0,2020-05-06T11:08:22Z
525,DISCK,773000000.0,2020-02-27T12:03:02Z
526,DISCK,818000000.0,2019-11-07T13:01:17Z
527,DISCK,924000000.0,2019-08-06T11:59:49Z
528,DISCK,803000000.0,2019-05-02T11:59:51Z
529,DISCK,853000000.0,2019-02-26T12:37:21Z
530,DISCK,750000000.0,2018-11-08T12:04:33Z
531,DISCK,854000000.0,2018-08-07T17:00:00Z
532,DISCK,419000000.0,2018-05-08T05:00:00Z
533,DISCK,436000000.0,2018-02-27T17:00:00Z
534,DISCK,390000000.0,2017-11-02T17:00:00Z
535,DISCK,577000000.0,2017-07-31T17:00:00Z
536,DISCK,451000000.0,2017-05-09T05:00:00Z
537,DISCK,548000000.0,2017-02-14T12:52:00Z
538,DISCK,482000000.0,2016-11-01T17:00:00Z
539,DISCK,646000000.0,2016-08-02T16:00:00Z
540,NDAQ,476000000.0,2021-04-21T11:16:36Z
541,NDAQ,322000000.0,2021-01-27T12:15:31Z
542,NDAQ,392000000.0,2020-10-21T11:00:11Z
543,NDAQ,357000000.0,2020-07-22T11:26:49Z
544,NDAQ,351000000.0,2020-04-22T11:00:11Z
545,NDAQ,289000000.0,2020-01-29T12:15:30Z
546,NDAQ,280000000.0,2019-10-23T10:50:05Z
547,NDAQ,282000000.0,2019-07-24T11:19:47Z
548,NDAQ,327000000.0,2019-04-24T11:01:16Z
549,NDAQ,376000000.0,2019-01-30T12:04:01Z
550,NDAQ,256000000.0,2018-10-24T11:00:11Z
551,NDAQ,270000000.0,2018-07-25T11:00:07Z
552,NDAQ,283000000.0,2018-04-25T17:00:00Z
553,NDAQ,268000000.0,2018-01-31T17:00:00Z
554,NDAQ,268000000.0,2017-10-25T17:00:00Z
555,NDAQ,265000000.0,2017-07-26T17:00:00Z
556,NDAQ,258000000.0,2017-04-26T17:00:00Z
557,NDAQ,229000000.0,2017-01-31T17:00:00Z
558,NDAQ,247000000.0,2016-10-26T12:01:00Z
559,NDAQ,245000000.0,2016-07-27T12:00:00Z
560,DPZ,189038000.0,2021-04-29T11:30:06Z
561,DPZ,244044000.0,2021-02-25T12:30:08Z
562,DPZ,162181000.0,2020-10-08T11:31:30Z
563,DPZ,163583000.0,2020-07-16T11:32:03Z
564,DPZ,155834000.0,2020-04-23T11:32:34Z
565,DPZ,204460000.0,2020-02-20T12:30:03Z
566,DPZ,143029000.0,2019-10-08T11:33:18Z
567,DPZ,138923000.0,2019-07-16T11:31:10Z
568,DPZ,143504000.0,2019-04-24T11:30:09Z
569,DPZ,179636000.0,2019-02-21T12:30:05Z
570,DPZ,132432000.0,2018-10-16T11:32:15Z
571,DPZ,126677000.0,2018-07-19T11:34:25Z
572,DPZ,133476000.0,2018-04-26T17:00:00Z
573,DPZ,175251000.0,2018-02-20T17:00:00Z
574,DPZ,117702000.0,2017-10-12T17:00:00Z
575,DPZ,112867000.0,2017-07-25T17:00:00Z
576,DPZ,116034000.0,2017-04-27T12:30:00Z
577,DPZ,150717000.0,2017-02-28T12:32:00Z
578,DPZ,100911000.0,2016-10-18T17:00:00Z
579,DPZ,103701000.0,2016-07-21T17:00:00Z
580,HES,576000000.0,2021-04-28T11:31:40Z
581,HES,163000000.0,2021-01-27T12:32:57Z
582,HES,-60000000.0,2020-10-28T11:31:00Z
583,HES,-153000000.0,2020-07-29T11:30:00Z
584,HES,-206000000.0,2020-05-07T11:31:44Z
585,HES,31000000.0,2020-01-29T12:32:08Z
586,HES,40000000.0,2019-10-30T11:37:18Z
587,HES,263000000.0,2019-07-31T11:32:46Z
588,HES,267000000.0,2019-04-25T11:33:51Z
589,HES,160000000.0,2019-01-30T12:33:23Z
590,HES,223000000.0,2018-10-31T11:33:38Z
591,HES,151000000.0,2018-07-25T17:00:00Z
592,HES,138000000.0,2018-04-25T17:00:00Z
593,HES,-697000000.0,2018-02-05T16:00:00Z
594,HES,15000000.0,2017-10-25T05:00:00Z
595,HES,-343000000.0,2017-07-26T17:00:00Z
596,HES,-225000000.0,2017-04-26T17:00:00Z
597,HES,-1490000000.0,2017-01-25T11:30:00Z
598,HES,-469000000.0,2016-10-26T16:00:00Z
599,HES,-593000000.0,2016-07-27T17:00:00Z
600,BXP,236110000.0,2021-04-27T20:52:00Z
601,BXP,135497000.0,2021-01-26T21:32:42Z
602,BXP,229405000.0,2020-10-27T20:52:00Z
603,BXP,404749000.0,2020-07-28T21:21:00Z
604,BXP,676335000.0,2020-04-28T20:49:00Z
605,BXP,276595000.0,2020-01-28T23:52:00Z
606,BXP,269211000.0,2019-10-29T20:53:00Z
607,BXP,302620000.0,2019-07-30T20:53:00Z
608,BXP,252913000.0,2019-04-30T21:15:00Z
609,BXP,310342000.0,2019-01-29T23:28:00Z
610,BXP,243903000.0,2018-10-30T22:50:00Z
611,BXP,250664000.0,2018-07-31T17:00:00Z
612,BXP,304905000.0,2018-04-24T16:00:00Z
613,BXP,235593000.0,2018-01-30T17:00:00Z
614,BXP,238646000.0,2017-11-01T17:00:00Z
615,BXP,246594000.0,2017-08-01T22:50:00Z
616,BXP,210518000.0,2017-04-25T16:00:00Z
617,BXP,204047000.0,2017-01-31T21:01:00Z
618,BXP,174920000.0,2016-10-26T00:03:00Z
619,BXP,221749000.0,2016-07-26T17:00:00Z
620,BEN,687600000.0,2021-05-04T12:41:41Z
621,BEN,627200000.0,2021-02-02T13:38:23Z
622,BEN,518000000.0,2020-10-27T12:30:01Z
623,BEN,302900000.0,2020-07-28T12:33:50Z
624,BEN,138300000.0,2020-04-30T12:33:28Z
625,BEN,467400000.0,2020-01-30T13:33:05Z
626,BEN,394200000.0,2019-10-25T12:32:45Z
627,BEN,411900000.0,2019-07-30T12:32:53Z
628,BEN,489700000.0,2019-04-26T12:30:48Z
629,BEN,343400000.0,2019-01-30T13:34:54Z
630,BEN,478300000.0,2018-10-25T12:30:22Z
631,BEN,454200000.0,2018-07-27T12:46:46Z
632,BEN,617500000.0,2018-04-26T22:00:00Z
633,BEN,639100000.0,2018-01-30T23:00:00Z
634,BEN,646100000.0,2017-10-26T17:00:00Z
635,BEN,636600000.0,2017-07-28T13:30:00Z
636,BEN,624100000.0,2017-04-28T16:00:00Z
637,BEN,619700000.0,2017-01-27T13:32:00Z
638,BEN,640300000.0,2016-10-26T16:00:00Z
639,BEN,651100000.0,2016-07-28T16:00:00Z
640,APA,734000000.0,2021-05-05T20:18:49Z
641,APA,154000000.0,2021-02-25T14:30:17Z
642,APA,197000000.0,2020-11-05T14:12:58Z
643,APA,-216000000.0,2020-07-29T00:00:00Z
644,APA,131000000.0,2020-05-07T15:19:23Z
645,APA,310000000.0,2020-02-27T14:55:56Z
646,APA,137000000.0,2019-10-31T14:12:26Z
647,APA,310000000.0,2019-08-01T14:32:05Z
648,APA,329000000.0,2019-05-02T13:56:28Z
649,APA,353000000.0,2019-02-28T14:28:09Z
650,APA,675000000.0,2018-11-01T13:53:50Z
651,APA,632000000.0,2018-08-02T13:59:59Z
652,APA,458000000.0,2018-05-03T17:00:00Z
653,APA,381000000.0,2018-02-22T16:00:00Z
654,APA,-2000000.0,2017-11-02T16:00:00Z
655,APA,131000000.0,2017-08-03T16:00:00Z
656,APA,293000000.0,2017-05-04T17:00:00Z
657,APA,86000000.0,2017-02-23T11:30:00Z
658,APA,38000000.0,2016-11-03T16:00:00Z
659,APA,-14000000.0,2016-08-04T16:00:00Z
660,AMAT,1736000000.0,2021-05-20T20:12:48Z
661,AMAT,1470000000.0,2021-02-18T21:01:00Z
662,AMAT,1300000000.0,2020-11-12T21:01:01Z
663,AMAT,1109000000.0,2020-08-13T20:01:10Z
664,AMAT,975000000.0,2020-05-14T20:04:50Z
665,AMAT,1066000000.0,2020-02-12T21:01:10Z
666,AMAT,913000000.0,2019-11-14T21:01:00Z
667,AMAT,833000000.0,2019-08-15T20:01:01Z
668,AMAT,796000000.0,2019-05-16T20:01:10Z
669,AMAT,943000000.0,2019-02-14T21:01:07Z
670,AMAT,960000000.0,2018-11-15T21:08:04Z
671,AMAT,1121000000.0,2018-08-16T20:13:20Z
672,AMAT,1346000000.0,2018-05-17T17:00:00Z
673,AMAT,1272000000.0,2018-02-14T17:00:00Z
674,AMAT,1152000000.0,2017-11-16T17:00:00Z
675,AMAT,1086000000.0,2017-08-17T17:00:00Z
676,AMAT,978000000.0,2017-05-18T17:00:00Z
677,AMAT,884000000.0,2017-02-15T17:00:00Z
678,AMAT,732000000.0,2016-11-17T17:00:00Z
679,AMAT,523000000.0,2016-08-18T21:01:00Z
680,FLT,270994000.0,2021-05-05T20:05:01Z
681,FLT,296944000.0,2021-02-04T21:06:00Z
682,FLT,270794000.0,2020-11-05T21:18:07Z
683,FLT,255613000.0,2020-08-06T20:12:00Z
684,FLT,295420000.0,2020-05-07T20:08:02Z
685,FLT,340861000.0,2020-02-06T21:18:10Z
686,FLT,329261000.0,2019-11-06T21:05:00Z
687,FLT,300263000.0,2019-08-06T20:25:01Z
688,FLT,268296000.0,2019-05-07T20:05:00Z
689,FLT,291170000.0,2019-02-06T21:07:00Z
690,FLT,274121000.0,2018-10-30T20:09:31Z
691,FLT,269631000.0,2018-08-02T20:05:00Z
692,FLT,262313000.0,2018-05-03T17:00:00Z
693,FLT,239155000.0,2018-02-08T17:00:00Z
694,FLT,360142000.0,2017-11-01T16:00:00Z
695,FLT,214240000.0,2017-08-03T17:00:00Z
696,FLT,190495000.0,2017-05-01T17:00:00Z
697,FLT,175446000.0,2017-02-08T17:00:00Z
698,FLT,188018000.0,2016-11-01T16:00:00Z
699,FLT,178248000.0,2016-08-04T17:00:00Z
700,ZION,406000000.0,2021-04-19T21:00:46Z
701,ZION,359000000.0,2021-01-19T21:30:20Z
702,ZION,217000000.0,2020-10-19T20:25:56Z
703,ZION,110000000.0,2020-07-20T20:04:27Z
704,ZION,17000000.0,2020-04-20T20:16:04Z
705,ZION,271000000.0,2020-01-21T21:14:08Z
706,ZION,290000000.0,2019-10-21T20:14:07Z
707,ZION,257000000.0,2019-07-22T20:41:28Z
708,ZION,274000000.0,2019-04-22T20:42:40Z
709,ZION,293000000.0,2019-01-22T21:11:54Z
710,ZION,295000000.0,2018-10-22T20:29:20Z
711,ZION,254000000.0,2018-07-24T17:00:00Z
712,ZION,308000000.0,2018-04-23T17:00:00Z
713,ZION,260000000.0,2018-01-22T17:00:00Z
714,ZION,243000000.0,2017-10-23T17:00:00Z
715,ZION,248000000.0,2017-07-25T21:51:00Z
716,ZION,184000000.0,2017-04-24T21:10:00Z
717,ZION,206886000.0,2017-01-23T17:00:00Z
718,ZION,191957000.0,2016-10-24T17:00:00Z
719,ZION,174286000.0,2016-07-26T17:00:00Z
720,RF,823000000.0,2021-04-23T10:00:00Z
721,RF,778000000.0,2021-01-22T11:14:26Z
722,RF,597000000.0,2020-10-20T10:05:19Z
723,RF,-242000000.0,2020-07-17T10:05:06Z
724,RF,214000000.0,2020-04-17T10:00:00Z
725,RF,500000000.0,2020-01-17T11:13:57Z
726,RF,521000000.0,2019-10-22T10:10:09Z
727,RF,487000000.0,2019-07-19T10:02:36Z
728,RF,499000000.0,2019-04-18T10:04:56Z
729,RF,498000000.0,2019-01-18T11:07:25Z
730,RF,464000000.0,2018-10-23T10:05:29Z
731,RF,501000000.0,2018-07-20T17:00:00Z
732,RF,561000000.0,2018-04-20T17:00:00Z
733,RF,565000000.0,2018-01-19T17:00:00Z
734,RF,452000000.0,2017-10-23T17:00:00Z
735,RF,457000000.0,2017-07-21T11:00:00Z
736,RF,424000000.0,2017-04-18T11:00:00Z
737,RF,510000000.0,2017-01-20T11:00:00Z
738,RF,482000000.0,2016-10-18T17:00:00Z
739,RF,391000000.0,2016-07-19T16:00:00Z
740,DISH,865915000.0,2021-04-29T10:29:42Z
741,DISH,992617000.0,2021-02-22T11:17:16Z
742,DISH,811498000.0,2020-11-06T11:26:49Z
743,DISH,637666000.0,2020-08-07T10:22:04Z
744,DISH,502088000.0,2020-05-07T10:15:04Z
745,DISH,524352000.0,2020-02-19T11:17:58Z
746,DISH,467140000.0,2019-11-07T11:22:59Z
747,DISH,433564000.0,2019-07-29T20:04:46Z
748,DISH,463827000.0,2019-05-03T10:15:56Z
749,DISH,483701000.0,2019-02-13T11:38:42Z
750,DISH,557598000.0,2018-11-07T11:29:21Z
751,DISH,580188000.0,2018-08-03T10:18:57Z
752,DISH,531987000.0,2018-05-08T23:00:00Z
753,DISH,417483000.0,2018-02-21T23:00:00Z
754,DISH,449606000.0,2017-11-09T23:00:00Z
755,DISH,550965000.0,2017-08-03T23:00:00Z
756,DISH,612065000.0,2017-05-01T17:00:00Z
757,DISH,596682000.0,2017-02-22T17:00:00Z
758,DISH,527049000.0,2016-11-09T17:00:00Z
759,DISH,668580000.0,2016-07-21T17:00:00Z
760,PEG,885000000.0,2021-05-05T11:33:52Z
761,PEG,674000000.0,2021-02-26T12:30:07Z
762,PEG,818000000.0,2020-10-30T21:13:26Z
763,PEG,687000000.0,2020-07-31T21:07:04Z
764,PEG,620000000.0,2020-05-04T11:30:04Z
765,PEG,665000000.0,2020-02-26T14:05:36Z
766,PEG,562000000.0,2019-10-31T20:58:09Z
767,PEG,252000000.0,2019-07-31T10:05:14Z
768,PEG,965000000.0,2019-05-02T20:57:37Z
769,PEG,317000000.0,2019-02-27T13:34:48Z
770,PEG,638000000.0,2018-10-30T21:35:24Z
771,PEG,459000000.0,2018-08-01T17:00:00Z
772,PEG,845000000.0,2018-04-30T17:00:00Z
773,PEG,393000000.0,2018-02-23T16:00:00Z
774,PEG,727000000.0,2017-10-30T16:00:00Z
775,PEG,240000000.0,2017-07-28T16:00:00Z
776,PEG,223000000.0,2017-04-28T16:00:00Z
777,PEG,-196000000.0,2017-02-24T16:00:00Z
778,PEG,599000000.0,2016-10-31T16:00:00Z
779,PEG,370000000.0,2016-07-29T16:00:00Z
780,ALL,3191000000.0,2021-05-05T20:22:53Z
781,ALL,3429000000.0,2021-02-03T21:18:08Z
782,ALL,1719000000.0,2020-11-04T21:18:50Z
783,ALL,2376000000.0,2020-08-04T20:19:19Z
784,ALL,1326000000.0,2020-05-05T20:20:29Z
785,ALL,2379000000.0,2020-02-04T21:18:21Z
786,ALL,1256000000.0,2019-10-30T10:05:54Z
787,ALL,1234000000.0,2019-07-30T20:20:38Z
788,ALL,1736000000.0,2019-05-01T20:27:41Z
789,ALL,-614000000.0,2019-02-05T21:44:15Z
790,ALL,1276000000.0,2018-10-31T20:19:37Z
791,ALL,1008000000.0,2018-08-01T20:23:05Z
792,ALL,1364000000.0,2018-05-01T17:00:00Z
793,ALL,1949000000.0,2018-02-07T17:00:00Z
794,ALL,1093000000.0,2017-11-01T17:00:00Z
795,ALL,1022000000.0,2017-08-01T17:00:00Z
796,ALL,1167000000.0,2017-05-02T17:00:00Z
797,ALL,1415000000.0,2017-02-01T21:34:00Z
798,ALL,915000000.0,2016-11-02T17:00:00Z
799,ALL,535000000.0,2016-08-03T17:00:00Z
800,SLB,517000000.0,2021-04-23T10:50:01Z
801,SLB,529000000.0,2021-01-22T12:58:07Z
802,SLB,431000000.0,2020-10-16T10:53:38Z
803,SLB,234000000.0,2020-07-24T10:52:38Z
804,SLB,565000000.0,2020-04-17T11:03:57Z
805,SLB,788000000.0,2020-01-17T12:27:10Z
806,SLB,876000000.0,2019-10-18T11:04:22Z
807,SLB,754000000.0,2019-07-19T11:03:46Z
808,SLB,641000000.0,2019-04-18T11:13:12Z
809,SLB,716000000.0,2019-01-18T12:06:16Z
810,SLB,943000000.0,2018-10-19T11:09:21Z
811,SLB,858000000.0,2018-07-20T17:00:00Z
812,SLB,726000000.0,2018-04-20T17:00:00Z
813,SLB,730000000.0,2018-01-19T17:00:00Z
814,SLB,844000000.0,2017-10-20T16:00:00Z
815,SLB,715000000.0,2017-07-21T17:00:00Z
816,SLB,520000000.0,2017-04-21T17:00:00Z
817,SLB,652000000.0,2017-01-20T12:00:00Z
818,SLB,583000000.0,2016-10-26T17:00:00Z
819,SLB,570000000.0,2016-07-21T21:10:00Z
820,PGR,1924300000.0,2021-04-15T14:05:46Z
821,PGR,2162400000.0,2021-01-27T15:56:59Z
822,PGR,1979900000.0,2020-10-14T12:40:47Z
823,PGR,2325200000.0,2020-07-15T13:31:01Z
824,PGR,922700000.0,2020-04-15T13:46:42Z
825,PGR,1386300000.0,2020-03-02T21:02:05Z
826,PGR,1057800000.0,2019-10-16T12:48:19Z
827,PGR,1291000000.0,2019-07-17T12:50:05Z
828,PGR,1614900000.0,2019-04-16T12:39:07Z
829,PGR,288200000.0,2019-01-23T13:41:34Z
830,PGR,1172500000.0,2018-10-16T12:55:00Z
831,PGR,921800000.0,2018-07-17T17:00:00Z
832,PGR,947600000.0,2018-04-17T17:00:00Z
833,PGR,728100000.0,2018-01-24T17:00:00Z
834,PGR,288800000.0,2017-10-17T17:00:00Z
835,PGR,598000000.0,2017-07-18T17:00:00Z
836,PGR,678100000.0,2017-04-18T17:00:00Z
837,PGR,574600000.0,2017-01-25T17:00:00Z
838,PGR,293800000.0,2016-10-13T17:00:00Z
839,PGR,320000000.0,2016-07-14T17:00:00Z
840,NOV,-102000000.0,2021-04-27T22:00:00Z
841,NOV,-309000000.0,2021-02-04T23:00:01Z
842,NOV,-93000000.0,2020-10-26T22:20:00Z
843,NOV,-114000000.0,2020-07-27T22:22:00Z
844,NOV,-295000000.0,2020-04-27T22:45:00Z
845,NOV,69000000.0,2020-02-06T23:15:00Z
846,NOV,-112000000.0,2019-10-28T22:15:00Z
847,NOV,-353000000.0,2019-07-29T23:33:00Z
848,NOV,-56000000.0,2019-04-25T22:18:00Z
849,NOV,18000000.0,2019-02-06T22:00:00Z
850,NOV,120000000.0,2018-10-25T23:07:00Z
851,NOV,13000000.0,2018-07-26T22:00:00Z
852,NOV,-44000000.0,2018-04-26T17:00:00Z
853,NOV,-114000000.0,2018-02-05T17:00:00Z
854,NOV,-40000000.0,2017-10-26T17:00:00Z
855,NOV,-132000000.0,2017-07-27T23:42:00Z
856,NOV,-140000000.0,2017-04-26T23:30:00Z
857,NOV,-751000000.0,2017-02-06T23:12:00Z
858,NOV,-248000000.0,2016-10-27T17:00:00Z
859,NOV,-329000000.0,2016-07-28T11:45:00Z
860,PTC,109751000.0,2021-04-28T20:04:16Z
861,PTC,92472000.0,2021-01-27T21:04:00Z
862,PTC,65814200.0,2020-10-28T20:01:11Z
863,PTC,63637300.0,2020-07-29T20:01:00Z
864,PTC,65338000.0,2020-04-29T20:01:00Z
865,PTC,51363000.0,2020-01-22T21:01:00Z
866,PTC,56417000.0,2019-10-23T20:12:25Z
867,PTC,7987000.0,2019-07-24T20:03:47Z
868,PTC,6095000.0,2019-04-24T20:34:09Z
869,PTC,49579000.0,2019-01-23T21:06:37Z
870,PTC,15438000.0,2018-10-24T20:01:00Z
871,PTC,32336000.0,2018-07-18T20:01:00Z
872,PTC,18704000.0,2018-04-18T17:00:00Z
873,PTC,15436000.0,2018-01-17T17:00:00Z
874,PTC,12716000.0,2017-10-25T17:00:00Z
875,PTC,5281000.0,2017-07-19T21:01:00Z
876,PTC,11271000.0,2017-04-19T21:01:00Z
877,PTC,17711000.0,2017-01-18T21:05:00Z
878,PTC,-2758000.0,2016-10-26T21:01:00Z
879,PTC,11470000.0,2016-07-20T17:00:00Z
880,SWKS,375500000.0,2021-04-29T20:01:00Z
881,SWKS,570900000.0,2021-01-28T21:02:00Z
882,SWKS,266100000.0,2020-11-02T21:07:44Z
883,SWKS,155800000.0,2020-07-23T20:04:19Z
884,SWKS,204200000.0,2020-05-04T20:04:53Z
885,SWKS,279500000.0,2020-01-23T21:01:00Z
886,SWKS,239500000.0,2019-11-12T21:21:54Z
887,SWKS,161900000.0,2019-08-07T21:17:02Z
888,SWKS,242800000.0,2019-05-02T20:22:31Z
889,SWKS,323600000.0,2019-02-05T21:22:10Z
890,SWKS,343200000.0,2018-11-08T21:22:51Z
891,SWKS,310800000.0,2018-07-19T20:21:27Z
892,SWKS,293300000.0,2018-05-03T17:00:00Z
893,SWKS,385600000.0,2018-02-05T16:00:00Z
894,SWKS,347500000.0,2017-11-06T17:00:00Z
895,SWKS,307000000.0,2017-07-20T17:00:00Z
896,SWKS,281400000.0,2017-04-27T21:15:00Z
897,SWKS,321700000.0,2017-01-19T16:00:00Z
898,SWKS,290700000.0,2016-11-03T21:15:00Z
899,SWKS,241100000.0,2016-08-03T21:15:00Z
900,EL,778000000.0,2021-05-03T10:46:48Z
901,EL,1172000000.0,2021-02-05T11:47:49Z
902,EL,708000000.0,2020-11-02T11:45:00Z
903,EL,-241000000.0,2020-08-20T10:51:13Z
904,EL,430000000.0,2020-05-01T10:48:40Z
905,EL,1596000000.0,2020-02-06T11:47:14Z
906,EL,828000000.0,2019-10-31T16:48:33Z
907,EL,336000000.0,2019-08-19T10:47:41Z
908,EL,837000000.0,2019-05-01T16:33:40Z
909,EL,850000000.0,2019-02-05T17:22:27Z
910,EL,671000000.0,2018-10-31T10:45:00Z
911,EL,314000000.0,2018-08-20T12:39:39Z
912,EL,596000000.0,2018-05-02T17:00:00Z
913,EL,778000000.0,2018-02-02T17:00:00Z
914,EL,602000000.0,2017-11-01T17:00:00Z
915,EL,326000000.0,2017-08-18T15:05:04Z
916,EL,497000000.0,2017-05-02T11:45:00Z
917,EL,658000000.0,2017-02-02T17:00:00Z
918,EL,446000000.0,2016-11-02T11:45:00Z
919,EL,258900000.0,2016-08-19T18:00:00Z
920,NOC,1191000000.0,2021-04-29T10:47:18Z
921,NOC,465000000.0,2021-01-28T11:39:34Z
922,NOC,1321000000.0,2020-10-22T10:33:54Z
923,NOC,1357000000.0,2020-07-30T10:31:29Z
924,NOC,1178000000.0,2020-04-29T10:33:55Z
925,NOC,-439000000.0,2020-01-30T11:42:05Z
926,NOC,1178000000.0,2019-10-24T10:40:36Z
927,NOC,1165000000.0,2019-07-24T10:39:01Z
928,NOC,1172000000.0,2019-04-24T10:31:58Z
929,NOC,545000000.0,2019-01-31T11:34:16Z
930,NOC,1497000000.0,2018-10-24T10:32:59Z
931,NOC,1120000000.0,2018-07-25T10:35:52Z
932,NOC,1142000000.0,2018-04-25T22:00:00Z
933,NOC,1983000000.0,2018-01-25T17:00:00Z
934,NOC,855000000.0,2017-10-25T23:00:00Z
935,NOC,888000000.0,2017-07-25T23:17:00Z
936,NOC,863000000.0,2017-04-26T16:00:00Z
937,NOC,825000000.0,2017-01-26T12:05:00Z
938,NOC,843000000.0,2016-10-26T17:00:00Z
939,NOC,804000000.0,2016-07-27T16:00:00Z
940,PKG,244700000.0,2021-04-26T21:33:35Z
941,PKG,191800000.0,2021-01-27T22:23:39Z
942,PKG,222500000.0,2020-10-26T22:10:00Z
943,PKG,190800000.0,2020-07-28T21:21:00Z
944,PKG,210400000.0,2020-04-27T21:00:00Z
945,PKG,232300000.0,2020-01-29T22:18:00Z
946,PKG,259200000.0,2019-10-23T22:38:00Z
947,PKG,276700000.0,2019-07-24T21:40:00Z
948,PKG,272100000.0,2019-04-24T21:29:00Z
949,PKG,288100000.0,2019-01-29T22:46:00Z
950,PKG,302300000.0,2018-10-24T21:46:00Z
951,PKG,274800000.0,2018-07-25T21:48:00Z
952,PKG,211600000.0,2018-04-24T17:00:00Z
953,PKG,233000000.0,2018-01-30T17:00:00Z
954,PKG,263800000.0,2017-10-25T17:00:00Z
955,PKG,231800000.0,2017-07-26T23:35:00Z
956,PKG,206600000.0,2017-04-26T22:13:00Z
957,PKG,198900000.0,2017-01-30T22:09:00Z
958,PKG,210000000.0,2016-10-19T17:00:00Z
959,PKG,202800000.0,2016-07-21T17:00:00Z
960,CSX,1121000000.0,2021-04-20T20:02:35Z
961,CSX,1183000000.0,2021-01-21T21:02:51Z
962,CSX,1155000000.0,2020-10-21T20:06:49Z
963,CSX,843000000.0,2020-07-22T20:02:38Z
964,CSX,1200000000.0,2020-04-22T00:00:00Z
965,CSX,1170000000.0,2020-01-16T21:02:50Z
966,CSX,1311000000.0,2019-10-16T20:02:48Z
967,CSX,1330000000.0,2019-07-17T10:02:27Z
968,CSX,1242000000.0,2019-04-16T20:03:17Z
969,CSX,1269000000.0,2019-01-16T21:03:41Z
970,CSX,1312000000.0,2018-10-16T20:04:35Z
971,CSX,1301000000.0,2018-07-17T20:04:36Z
972,CSX,1061000000.0,2018-04-17T17:00:00Z
973,CSX,1152000000.0,2018-01-16T17:00:00Z
974,CSX,883000000.0,2017-10-17T17:00:00Z
975,CSX,1086000000.0,2017-07-18T17:00:00Z
976,CSX,892000000.0,2017-04-19T17:00:00Z
977,CSX,1022000000.0,2017-01-17T21:03:00Z
978,CSX,854000000.0,2016-10-12T20:06:48Z
979,CSX,848000000.0,2016-07-13T17:00:00Z
980,MSCI,253236000.0,2021-04-27T10:45:00Z
981,MSCI,232195000.0,2021-01-28T11:56:11Z
982,MSCI,226104000.0,2020-10-27T10:48:16Z
983,MSCI,214623000.0,2020-07-28T10:45:00Z
984,MSCI,209597000.0,2020-04-28T11:00:00Z
985,MSCI,181523000.0,2020-01-30T12:03:57Z
986,MSCI,200997000.0,2019-10-31T11:00:01Z
987,MSCI,192315000.0,2019-08-01T11:04:42Z
988,MSCI,160121000.0,2019-05-02T11:03:00Z
989,MSCI,217084000.0,2019-01-31T12:04:00Z
990,MSCI,176226000.0,2018-11-01T11:04:55Z
991,MSCI,183803000.0,2018-08-02T11:03:00Z
992,MSCI,166228000.0,2018-05-03T17:00:00Z
993,MSCI,153750000.0,2018-02-01T17:00:00Z
994,MSCI,147988000.0,2017-11-02T17:00:00Z
995,MSCI,145228000.0,2017-08-02T12:11:37Z
996,MSCI,130051000.0,2017-05-03T23:41:00Z
997,MSCI,124792000.0,2017-02-02T17:00:00Z
998,MSCI,123302000.0,2016-10-27T17:00:00Z
999,MSCI,122177000.0,2016-07-28T17:00:00Z
1000,CERN,219264000.0,2021-05-05T20:04:04Z
1001,CERN,172478000.0,2021-02-19T21:10:04Z
1002,CERN,242971000.0,2020-10-28T19:41:54Z
1003,CERN,171530000.0,2020-07-29T20:12:30Z
1004,CERN,183971000.0,2020-04-28T20:21:12Z
1005,CERN,201701000.0,2020-02-04T21:03:26Z
1006,CERN,102312000.0,2019-10-24T20:04:51Z
1007,CERN,174123000.0,2019-07-24T20:07:54Z
1008,CERN,206376000.0,2019-04-25T20:09:56Z
1009,CERN,171789000.0,2019-02-05T21:03:28Z
1010,CERN,214099000.0,2018-10-25T20:10:37Z
1011,CERN,214884000.0,2018-08-02T20:09:37Z
1012,CERN,200079000.0,2018-05-02T17:00:00Z
1013,CERN,221655000.0,2018-02-06T17:00:00Z
1014,CERN,250415000.0,2017-10-26T17:00:00Z
1015,CERN,252049000.0,2017-07-27T21:06:00Z
1016,CERN,243010000.0,2017-04-27T06:32:00Z
